ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	Expression
XR_003475857.1	1.99198951108502	1.92005045259945	0.00020626495408272	0.00050291567456124	24	25	18	33	12	33	153	271	287	607	770	603	1.99866893597108	2.02213791366778	1.79292109891094	1.21963986920403	0.587980156873385	1.39411976738851	1.48283938481265	3.05973398885059	2.58991301885093	11.8167163374491	9.76468855410166	6.87676562195178	Down_muscle_Up_hep
XM_027361001.1	-1.83529917533022	8.40965599883062	0.000207662019934287	0.00050616402487571	6465	9513	7339	7876	8298	10677	6707	9040	8752	11918	15453	19223	538.391444627209	769.463918908864	731.013774717078	291.087382116694	406.588278477946	451.06111383052	65.0026389146302	102.066403170514	78.9788109441929	232.012562289487	195.965886008484	219.223989304775	Up_muscle_Down_hep
XM_027373889.1	-1.51437418424722	8.36349152081495	0.000208121010577132	0.000507124558524191	6467	7963	5991	7890	10840	7702	14673	12923	15321	10334	19503	13140	538.558000371873	644.091368261462	596.743905754192	291.604805091508	531.142075042291	325.379104497768	142.207204531738	145.907536302274	138.258039588206	201.176188848763	247.325611520318	149.85190758283	Up_muscle_Down_hep
XM_027380392.1	2.199946503695	1.62874175969235	0.000210336819923722	0.000512204251011258	8	6	2	51	4	68	531	261	508	254	431	591	0.666222978657026	0.485313099280268	0.199213455434549	1.88489797967895	0.195993385624462	2.87273164189148	5.14632492376154	2.94682867560887	4.58423628423789	4.94472149870193	5.4656893075556	6.73991456479851	Down_muscle_Up_hep
XM_027372647.1	-3.82072075539684	3.4862634105672	0.000213219035187715	0.000519061110279349	157	1142	139	88	27	54	71	89	66	43	53	448	13.0746259561441	92.3712598963443	13.8453351527012	3.25237298454407	1.32295535296512	2.28128689209029	0.688115008638549	1.0048572878513	0.595589753463978	0.837098521433792	0.672114926451153	5.10910613372205	Up_muscle_Down_hep
XM_027365954.1	-1.62363033103543	2.03685590554386	0.000214555739746088	0.000522233818007927	76	47	25	150	138	285	343	152	305	47	100	179	6.32911829724175	3.80161927769543	2.49016819293186	5.54381758729102	6.76177180404393	12.0401252638099	3.32427391497214	1.71616076127413	2.75234658797747	0.91496815133461	1.26814137066255	2.04136160253627	Up_muscle_Down_hep
XR_003477659.1	-1.57197315595898	0.236191177421141	0.000215404187336153	0.000524135652225518	17	24	13	36	76	18	40	50	72	19	54	75	1.41572382964618	1.94125239712107	1.29488746032457	1.33051622094985	3.72387432686477	0.760428964030098	0.387670427401999	0.564526566208597	0.649734276506158	0.369880742028885	0.684796340157779	0.855319107207933	Up_muscle_Down_hep
XM_027357175.1	1.54577909795135	3.17039718140679	0.000217234661290063	0.000528425089210019	61	81	46	75	119	62	1896	1631	2139	273	572	976	5.07995021225982	6.55172684028361	4.58190947499463	2.77190879364551	5.83080322232774	2.61925532054812	18.3755782588548	18.4148565897244	19.3025224645371	5.31460224073082	7.2537686401898	11.1305526484659	Down_muscle_Up_hep
XM_027368413.1	2.38584028418982	0.619528686980532	0.000217648640109216	0.000529349681361517	0	6	4	17	13	14	516	215	493	52	73	80	0	0.485313099280268	0.398426910869098	0.628299326559649	0.636978503279501	0.591444749801188	5.00094851348579	2.42746423469697	4.44887497663244	1.01230518871063	0.925743200583664	0.912340381021795	Down_muscle_Up_hep
XM_027361400.1	1.61376176128522	2.32216265251138	0.000217719777615471	0.000529440281006088	28	7	15	78	43	119	598	507	629	534	662	767	2.33178042529959	0.566198615826979	1.49410091575912	2.88278514539133	2.10692889546296	5.02728037331009	5.79567288965989	5.72429938135517	5.67615083225518	10.3955955917592	8.3950958737861	8.74706340304646	Down_muscle_Up_hep
XM_027365250.1	-1.76886377208124	1.07348497880295	0.000217905303468265	0.000529808973138527	32	76	34	40	79	48	58	34	68	61	73	179	2.6648919146281	6.14729925755006	3.38662874238734	1.47835135661094	3.87086936608312	2.02781057074693	0.562122119732899	0.383878065021846	0.613637927811371	1.18751185598747	0.925743200583664	2.04136160253627	Up_muscle_Down_hep
XM_027380451.1	1.66919225052142	5.23926206132343	0.000218996970803895	0.000532297553179846	275	262	226	231	435	281	7346	5153	8473	1492	6813	2003	22.9014148913353	21.1920053352384	22.5111204641041	8.53747908442818	21.3142806866602	11.871141049581	71.1956739923772	58.180107913458	76.4610906227316	29.0453719530051	86.3984715832397	22.8427222898332	Down_muscle_Up_hep
XM_027358400.1	1.76255489083471	1.82944002548633	0.000221197948187939	0.000537563655698921	2	11	10	60	42	71	533	382	644	307	445	482	0.166555744664256	0.889740682013824	0.996067277172746	2.21752703491641	2.05793054905685	2.99946980256317	5.16570844513164	4.31298296583368	5.81151213986063	5.97649409488777	5.64322909944836	5.49685079565631	Down_muscle_Up_hep
XM_027364514.1	1.95182200323128	3.99082840499386	0.000221888856851053	0.000539158864609775	41	149	57	167	54	214	557	1974	1742	2077	3146	2384	3.41439276561726	12.05194196546	5.67758347988465	6.17211691385067	2.64591070593023	9.04065546124672	5.39831070157284	22.2875088339154	15.7199598565795	40.4338053259997	39.8957275210439	27.1877433544495	Down_muscle_Up_hep
XM_027360286.1	6.70274244469131	10.0127109103285	0.000222250492542325	0.000539869666586022	11	1011	352	0	3	0	132532	130715	121505	189507	290045	92381	0.916056595653411	81.7752572287251	35.0615681564807	0	0.146995039218346	0	1284.46842711104	1475.84180203913	1096.47171204001	3689.20998840357	3678.1806385382	1053.53645923968	Down_muscle_Up_hep
XM_027373469.1	6.67674263285101	5.50224908099174	0.000222354805664634	0.00054003909275676	0	31	28	0	0	0	86	1744	549	13381	7929	13241	0	2.50745101294805	2.78898837608369	0	0	0	0.833491418914299	19.6906866293558	4.95422385835945	260.493379425711	100.550929279834	151.00373731387	Down_muscle_Up_hep
XM_027372467.1	1.63895519058538	4.51529410654045	0.000223553097193349	0.000542865028061685	74	102	41	331	414	362	4307	4050	5172	1316	1891	2057	6.16256255257749	8.25032268776455	4.08387583640826	12.2333574759555	20.2853154121318	15.2930713877164	41.7424132705103	45.7266518628963	46.672578862359	25.6191082373691	23.9805533192289	23.4585520470229	Down_muscle_Up_hep
XM_027382571.1	-2.02812716797617	1.2215035441093	0.000224703592940903	0.000545574038245326	62	102	44	35	53	24	132	88	167	20	36	76	5.16322808459195	8.25032268776455	4.38269601956008	1.29355743703457	2.59691235952412	1.01390528537346	1.2793124104266	0.99356675652713	1.50702255800734	0.389348149504089	0.456530893438519	0.866723361970705	Up_muscle_Down_hep
XM_027373705.1	-2.35913919365207	4.5087701670665	0.000225333239418069	0.000547017795628948	213	381	363	944	1573	755	261	167	878	486	171	1805	17.7381868067433	30.817381804297	36.1572421613707	34.8890920160182	77.0743988968196	31.8957704357069	2.52954953879805	1.88551873113671	7.92314853850564	9.46116003294937	2.16852174383297	20.5846798468042	Up_muscle_Down_hep
XM_027360540.1	3.22427025622034	0.644221276403327	0.000226601077410918	0.000549924702309442	0	4	10	0	9	1	107	205	141	138	412	306	0	0.323542066186845	0.996067277172746	0	0.440985117655039	0.0422460535572277	1.03701839330035	2.31455892145525	1.27239629149123	2.68650223157822	5.22474244712972	3.48970195740837	Down_muscle_Up_hep
XM_027361735.1	-1.57101902750899	9.11420073539522	0.00022819596723201	0.000553623259632441	10803	13972	11343	12579	17798	11338	25508	23500	27346	15975	30237	19363	899.650854803981	1130.13243719065	1129.83911249705	464.904542870225	872.072569336043	478.985755231847	247.217431554255	265.32748611804	246.772687851908	310.991834416391	383.447906247236	220.820584971563	Up_muscle_Down_hep
XM_027382907.1	2.76296953280637	2.36717910538259	0.000228669806164274	0.00055460059787498	0	13	4	91	20	45	377	435	431	827	1181	849	0	1.05151171510725	0.398426910869098	3.36324933628989	0.979966928122309	1.90107241007525	3.65379377826384	4.91138112601479	3.88938157186325	16.0995459819941	14.9767495875248	9.6822122935938	Down_muscle_Up_hep
XM_027375880.1	-5.50586102589713	2.41626646792845	0.000228759678954091	0.000554646372436175	177	181	120	100	263	123	0	2	0	0	3	115	14.7401834027867	14.6402784949547	11.9528073260729	3.69587839152735	12.8865651048084	5.196264587539	0	0.0225810626483439	0	0	0.0380442411198766	1.31148929771883	Up_muscle_Down_hep
XR_003475856.1	1.90889607091197	2.00068238622751	0.000229770459435359	0.000557010652943064	16	15	30	46	16	46	179	308	298	596	726	749	1.33244595731405	1.21328274820067	2.98820183151824	1.70010406010258	0.783973542497847	1.94331846363247	1.73482516262395	3.47748364784495	2.6891779777616	11.6025748552219	9.20670635101014	8.54178681731655	Down_muscle_Up_hep
XM_027358734.1	-2.12564812491346	1.15686126910122	0.000229916060650845	0.000557179760793289	36	91	57	69	39	35	145	99	152	10	20	55	2.99800340395662	7.36058200575073	5.67758347988465	2.55015609015387	1.9109355098385	1.47861187450297	1.40530529933225	1.11776260109302	1.37166125040189	0.194674074752045	0.253628274132511	0.627234011952484	Up_muscle_Down_hep
XM_027377375.1	1.60116703337824	5.23833712630628	0.000229917792812881	0.000557179760793289	147	196	92	986	195	678	6098	5652	6542	2909	4959	3395	12.2418472328229	15.8535612431554	9.16381894998926	36.4413609404597	9.55467754919251	28.6428243118004	59.1003566574348	63.8140830442198	59.0355782903234	56.6306883453698	62.887130571156	38.7174449196124	Down_muscle_Up_hep
XM_027364497.1	4.2115541618073	0.623741412007354	0.000230244311745877	0.00055781316897466	0	0	0	0	17	0	331	254	377	53	55	470	0	0	0	0	0.832971888903963	0	3.20797278675154	2.86779495633967	3.40208086448363	1.03177259618584	0.697477753864404	5.35999973850304	Down_muscle_Up_hep
XM_027382481.1	-1.74064728964803	9.71814678036615	0.000231038058830201	0.00055964940018032	20133	23668	19933	15126	21494	13987	43134	35747	42685	19761	33562	27245	1676.63340366274	1914.39840562756	1985.46090358843	559.038565502427	1053.17045765305	590.895551104944	418.044405388946	403.602623245174	385.193161009241	384.695439117515	425.613606821766	310.708921011735	Up_muscle_Down_hep
XM_027364207.1	2.33259269510935	-0.832644269777198	0.000231222020926158	0.000560008193295659	4	1	0	8	2	3	60	44	68	116	50	37	0.333111489328513	0.0808855165467113	0	0.295670271322188	0.0979966928122309	0.126738160671683	0.581505641102999	0.496783378263565	0.613637927811371	2.25821926712372	0.634070685331277	0.42195742622258	Down_muscle_Up_hep
XM_027373843.1	-2.00613642767776	2.56413576953515	0.000231469758271147	0.000560521311721698	108	138	129	138	169	249	122	120	178	56	90	680	8.99401021186985	11.1622012834462	12.8492678755284	5.10031218030774	8.28072054263351	10.5192673357497	1.1823948035761	1.35486375890063	1.606287516918	1.09017481861145	1.1413272335963	7.75489323868526	Up_muscle_Down_hep
XM_027373820.1	1.86399723895546	0.176752727485044	0.000232134182651062	0.000562043153531721	2	8	10	11	4	10	128	105	395	66	123	97	0.166555744664256	0.64708413237369	0.996067277172746	0.406546623068008	0.195993385624462	0.422460535572277	1.2405453676864	1.18550578903805	3.56451443361017	1.28484889336349	1.55981388591494	1.10621271198893	Down_muscle_Up_hep
XM_027372336.1	1.98774860843416	1.34036074308849	0.000232691474677233	0.000563217908653307	22	6	4	35	30	10	729	428	676	98	121	187	1.83211319130682	0.485313099280268	0.398426910869098	1.29355743703457	1.46995039218346	0.422460535572277	7.06529353940144	4.83234740674559	6.10028292941892	1.90780593257004	1.53445105850169	2.13259564063845	Down_muscle_Up_hep
XM_027352147.1	1.98437777318786	3.80345191507704	0.000234128296456667	0.000566607884733422	55	84	40	156	66	218	4619	1239	4833	328	639	1418	4.58028297826705	6.79438338992375	3.98426910869098	5.76557029078266	3.23389086280362	9.20963967547563	44.7662426042459	13.988968310649	43.6134133104758	6.38530965186706	8.10342335853371	16.1712332536113	Down_muscle_Up_hep
XM_027369866.1	6.72998558300327	7.97073232516663	0.000234962406861348	0.000568538430354918	0	163	150	0	0	0	27842	19684	24154	58997	59695	32048	0	13.1843391971139	14.9410091575912	0	0	0	269.838000993162	222.242818585	217.967801593468	1148.51863881464	757.016991217011	365.483556637331	Down_muscle_Up_hep
XM_027358743.1	-2.34965291839077	0.828062294266779	0.000235210004174111	0.000569049412390261	46	83	44	36	22	18	47	31	12	38	66	90	3.8307821272779	6.71349787337704	4.38269601956008	1.33051622094985	1.07796362093454	0.760428964030098	0.455512752197349	0.35000647104933	0.10828904608436	0.73976148405777	0.836973304637285	1.02638292864952	Up_muscle_Down_hep
XM_027352461.1	-2.95849925703011	2.86169141154753	0.000235401939043488	0.000569425591518108	169	197	119	273	224	343	99	55	95	3	40	608	14.0739604241297	15.9344467597021	11.8532005983557	10.0897480088697	10.9756295949699	14.4903963701291	0.959484307819948	0.620979222829456	0.85728828150118	0.0584022224256134	0.507256548265021	6.93378689576564	Up_muscle_Down_hep
XM_027364828.1	2.1389322547877	-0.207069284701696	0.000237490179111537	0.000574388012142207	2	1	0	16	2	16	181	138	178	39	85	96	0.166555744664256	0.0808855165467113	0	0.591340542644376	0.0979966928122309	0.675936856915643	1.75420868399405	1.55809332273573	1.606287516918	0.759228891532974	1.07792016506317	1.09480845722615	Down_muscle_Up_hep
XM_027368504.1	-1.95350603389776	4.68766668962397	0.000238220990198114	0.000575977213069534	539	1071	705	455	221	395	1033	1125	1026	679	667	861	44.8867731870171	86.6283882215278	70.2227430406786	16.8162466814494	10.8286345557515	16.6871911551049	10.0115887876566	12.7018477396934	9.25871344021275	13.2183696756638	8.45850294231923	9.81906335074707	Up_muscle_Down_hep
XM_027365262.1	-1.87042073383037	2.43439085639112	0.000238789176646251	0.000577261658041316	129	134	92	181	125	176	99	137	241	60	85	612	10.7428455308445	10.8386592172593	9.16381894998926	6.6895398886645	6.12479330076443	7.43530542607207	0.959484307819948	1.54680279141155	2.17480500886089	1.16804444851227	1.07792016506317	6.97940391481673	Up_muscle_Down_hep
XM_027357583.1	-1.85814899183097	4.61738689868489	0.000239159003378483	0.000577976839719323	322	617	323	1101	659	1158	458	443	646	512	692	2600	26.8154748909453	49.9063637093209	32.1729730526797	40.6916210907161	32.2899102816301	48.9209300192697	4.43882639375289	5.00170537660817	5.82956031420803	9.96731262730469	8.77553828498487	29.6510623832083	Up_muscle_Down_hep
XM_027377095.1	2.84584478882637	4.9334113764113	0.000240375431833674	0.000580647147026797	147	179	149	41	16	22	3409	3039	4792	3060	8307	3985	12.2418472328229	14.4785074618613	14.8414024298739	1.51531014052621	0.783973542497847	0.929413178259009	33.0392121753354	34.3119246941585	43.2434257363543	59.5702668741257	105.344503660938	45.4459552296481	Down_muscle_Up_hep
XM_027355783.1	1.65120887768749	1.42312603299383	0.000240467993061534	0.000580780943514208	20	10	9	41	13	47	343	357	402	428	248	123	1.66555744664256	0.808855165467113	0.896460549455471	1.51531014052621	0.636978503279501	1.9855645171897	3.32427391497214	4.03071968272938	3.62768304382605	8.33205039938751	3.14499059924313	1.40272333582101	Down_muscle_Up_hep
XM_027370301.1	-2.53721124455499	3.00907472937917	0.000242067377225264	0.00058437279075518	37	55	51	339	162	1161	182	102	208	76	401	246	3.08128127628874	4.44870341006912	5.079943113581	12.5290277472777	7.9377321177907	49.0476681799413	1.7639004446791	1.15163419506554	1.8770101321289	1.47952296811554	5.08524689635684	2.80544667164202	Up_muscle_Down_hep
XM_027367300.1	1.63113529632628	1.62032410247786	0.000242160450025504	0.000584507163787808	8	7	7	46	28	85	410	366	475	331	368	343	0.666222978657026	0.566198615826979	0.697247094020922	1.70010406010258	1.37195369937123	3.59091455236435	3.97362188087049	4.13233446464693	4.2864414075059	6.44371187429268	4.6667602440382	3.91165938363095	Down_muscle_Up_hep
XM_027380801.1	-1.59264932154481	1.05413525890098	0.000243020855146654	0.000586493333458654	39	27	16	111	81	81	82	48	72	28	116	190	3.247837020953	2.1839089467612	1.59370764347639	4.10242501459536	3.96886605889535	3.42193033813544	0.794724376174099	0.541945503560253	0.649734276506158	0.545087409305725	1.47104398996856	2.16680840492676	Up_muscle_Down_hep
XM_027366859.1	1.54264487791565	2.4344626821179	0.000243182639557947	0.000586793136749553	16	34	16	103	86	60	1254	1028	1127	204	386	435	1.33244595731405	2.75010756258818	1.59370764347639	3.80675474327317	4.21385779092593	2.53476321343366	12.1534678990527	11.6066662012487	10.1701462447561	3.97135112494171	4.89502569075745	4.96085082180601	Down_muscle_Up_hep
XM_027353829.1	1.50747022732505	3.73723283108478	0.000243471471525415	0.000587399362432532	85	120	117	85	136	80	1307	1810	1338	1350	1976	1856	7.0786191482309	9.70626198560535	11.6539871429211	3.14149663279825	6.6637751112317	3.37968428457821	12.6671312153603	20.4358616967512	12.0742286384061	26.281000091526	25.058473484292	21.1662968397056	Down_muscle_Up_hep
XM_027351984.1	1.51737190431634	0.971894572581244	0.000244884772050796	0.000590535526859336	2	19	6	32	15	37	273	304	345	124	209	234	0.166555744664256	1.53682481438751	0.597640366303647	1.18268108528875	0.734975196091732	1.56310398161742	2.64585066701865	3.43232152254827	3.11331007492534	2.41395852692535	2.65041546468474	2.66859561448875	Down_muscle_Up_hep
XM_027351702.1	2.30969396964808	0.104579262609281	0.000245955798392729	0.000592935255992593	2	0	4	21	7	6	79	73	88	170	147	222	0.166555744664256	0	0.398426910869098	0.776134462220743	0.342988424842808	0.253476321343366	0.765649094118949	0.824208786664551	0.794119671285304	3.30945927078476	1.86416781487395	2.53174455733548	Down_muscle_Up_hep
XM_027364840.1	-2.09354412548555	1.70482929221951	0.000246209505034844	0.000593455308032152	77	129	39	117	53	98	180	61	165	14	30	248	6.41239616957388	10.4342316345258	3.88466238097371	4.324177718087	2.59691235952412	4.14011324860831	1.744516923309	0.688722410774488	1.48897438365994	0.272543704652862	0.380442411198766	2.82825518116756	Up_muscle_Down_hep
XM_027374760.1	5.51430116712078	4.65319399110662	0.000247461390313276	0.000596196879299093	6	68	4	2	0	0	3504	3283	5163	105	13512	289	0.499667233992769	5.50021512517637	0.398426910869098	0.073917567830547	0	0	33.9599294404151	37.0668143372565	46.5913620777957	2.04407778489647	171.351262003924	3.29582962644123	Down_muscle_Up_hep
XM_027371919.1	-1.74911698639558	5.9597230790003	0.000247705993105334	0.000596694177656141	1007	1858	1284	3332	897	1102	4534	3522	3959	853	1467	1452	83.8608174384531	150.28528974379	127.895038388981	123.146668005691	43.9515167262856	46.5551510200649	43.9424429460166	39.7652513237335	35.726361120665	16.6056985763494	18.6036339076197	16.5589779155456	Up_muscle_Down_hep
XM_027376515.1	1.8923777047335	0.714509840840698	0.000247987633606961	0.000597280528360591	1	2	6	22	20	29	173	136	216	172	197	345	0.0832778723321282	0.161771033093423	0.597640366303647	0.813093246136017	0.979966928122309	1.2251355531596	1.67667459851365	1.53551226008738	1.94920282951847	3.34839408573517	2.49823850020523	3.93446789315649	Down_muscle_Up_hep
XM_027378763.1	7.17643190807365	8.06736296779112	0.000248510507181469	0.000598355395932081	0	234	32	0	0	0	6113	20636	5985	66979	93114	31975	0	18.9272108719304	3.18741528695279	0	0	0	59.2457330677105	232.991404405612	54.0091617345743	1303.90748528172	1180.81715587873	364.651046039649	Down_muscle_Up_hep
XM_027377149.1	2.76019879404906	2.67161696255883	0.000250344319249518	0.000602585063003308	0	7	6	48	18	136	1022	941	1057	563	1161	885	0	0.566198615826979	0.597640366303647	1.77402162793313	0.881970235310078	5.74546328378296	9.90497942012108	10.6243899760458	9.53846014259734	10.9601504085401	14.7231213133922	10.0927654650536	Down_muscle_Up_hep
XM_027360966.1	1.68754922463417	1.89950575363439	0.000251028469350408	0.00060404571155564	11	18	4	37	32	107	695	447	541	303	506	409	0.916056595653411	1.4559392978408	0.398426910869098	1.36747500486512	1.56794708499569	4.52032773062336	6.73577367610974	5.04686750190485	4.88203116096988	5.89862446498695	6.41679533555252	4.66434019797393	Down_muscle_Up_hep
XM_027377536.1	2.87184907548321	-0.589138515227495	0.000254000646989652	0.000611009408555245	0	0	7	2	0	4	112	81	84	77	89	73	0	0	0.697247094020922	0.073917567830547	0	0.168984214228911	1.0854771967256	0.914533037257926	0.758023322590517	1.49899037559074	1.12864581988967	0.832510597682388	Down_muscle_Up_hep
XM_027355564.1	-1.59038924342087	1.80627699908898	0.000255243410671192	0.000613904410148815	85	56	100	60	83	90	166	112	207	47	105	300	7.0786191482309	4.52958892661583	9.96067277172746	2.21752703491641	4.06686275170758	3.80214482015049	1.6088322737183	1.26453950830726	1.8679860449552	0.91496815133461	1.33154843919568	3.42127642883173	Up_muscle_Down_hep
XM_027358883.1	1.51424026285287	1.10293507740892	0.000257033499114529	0.000618019604519145	6	12	4	43	34	28	281	325	324	73	381	266	0.499667233992769	0.970626198560535	0.398426910869098	1.58922770835676	1.66594377780793	1.18288949960238	2.72338475249905	3.66942268035588	2.92380424427771	1.42112074568993	4.83161862222433	3.03353176689747	Down_muscle_Up_hep
XM_027367826.1	6.81107186040543	6.15038592304185	0.000262637592424603	0.000631202852490693	2	18	30	34	0	39	318	58	324	8470	52998	8	0.166555744664256	1.4559392978408	2.98820183151824	1.2565986531193	0	1.64759608873188	3.08197989784589	0.654850816801972	2.92380424427771	164.888941314982	672.08956362374	0.0912340381021795	Down_muscle_Up_hep
XM_027361972.1	2.90390094078953	3.97485887793482	0.000262712589646217	0.000631285989023761	34	75	26	149	74	35	5262	3480	7077	285	205	282	2.83144765929236	6.06641374100335	2.58977492064914	5.50685880337575	3.62587763405254	1.47861187450297	50.998044724733	39.2910490081183	63.8634649282511	5.54821113043327	2.59968980985823	3.21599984310183	Down_muscle_Up_hep
XM_027367548.1	1.81199943357694	-0.044973475830951	0.000264377549555754	0.000635189117985407	4	0	5	8	11	16	103	128	124	74	86	208	0.333111489328513	0	0.498033638586373	0.295670271322188	0.53898181046727	0.675936856915643	0.998251350560148	1.44518800949401	1.11898680953838	1.44058815316513	1.0906015787698	2.37208499065667	Down_muscle_Up_hep
XR_003477215.1	-2.3610076767502	2.87673055493388	0.000264898791246722	0.00063634359078087	168	224	215	140	195	137	48	58	127	153	192	588	13.9906825517975	18.1183557064633	21.415446459214	5.17422974813829	9.55467754919251	5.78770933734019	0.465204512882399	0.654850816801972	1.14605907105947	2.97851334370628	2.4348314316721	6.70570180051019	Up_muscle_Down_hep
XM_027369208.1	1.95822766103574	0.629103192358238	0.000265311180387661	0.000637236261702817	5	4	0	13	14	37	268	226	279	97	198	184	0.416389361660641	0.323542066186845	0	0.480464190898555	0.685976849685616	1.56310398161742	2.5973918635934	2.55166007926286	2.51772032146136	1.88833852509483	2.51091991391185	2.09838287635013	Down_muscle_Up_hep
XM_027364817.1	-5.30492838237836	2.52431492848484	0.000266243704739969	0.000639279490219345	73	127	36	448	156	548	2	1	5	0	2	139	6.07928468024536	10.2724606014323	3.58584219782188	16.5575351940425	7.64374203935401	23.1508373493608	0.0193835213701	0.0112905313241719	0.0451204358684832	0	0.0253628274132511	1.58519141202537	Up_muscle_Down_hep
XM_027365938.1	-3.77681666446312	3.20129894023162	0.000267068563897995	0.000641161530784001	134	325	364	184	170	343	143	132	478	0	17	9	11.1592348925052	26.2877928776812	36.2568488890879	6.80041624041032	8.32971888903963	14.4903963701291	1.38592177796215	1.49035013479069	4.31351366902699	0	0.215584033012634	0.102638292864952	Up_muscle_Down_hep
XM_027370973.1	2.34017406801059	-0.103583134025439	0.000269558224871816	0.000646939739692358	0	0	2	16	2	16	127	104	189	70	108	160	0	0	0.199213455434549	0.591340542644376	0.0979966928122309	0.675936856915643	1.23085360700135	1.17421525771388	1.70555247582866	1.36271852326431	1.36959268031556	1.82468076204359	Down_muscle_Up_hep
XM_027372957.1	2.7864571220557	0.661336874524893	0.000269611963646643	0.000646969331902189	0	0	0	15	16	19	332	264	309	127	216	142	0	0	0	0.554381758729102	0.783973542497847	0.802675017587326	3.21766454743659	2.98070026958139	2.78844293667226	2.47236074935097	2.73918536063111	1.61940417631369	Down_muscle_Up_hep
XM_027376915.1	-1.61403050189117	9.70241241383028	0.000270289294828316	0.000648495077149511	18011	22528	17315	17398	23785	16113	41904	40014	45268	18330	41097	27831	1499.91775857396	1822.18891676431	1724.69049042461	643.008922557928	1165.42566926946	680.71066096761	406.123539746334	451.779320405416	408.502378178899	356.837579020498	521.168059101189	317.39181430272	Up_muscle_Down_hep
XR_003477412.1	5.63566472889316	3.14847490715199	0.000271020744043478	0.000650150177327698	0	26	0	0	0	0	5244	1021	695	1506	159	282	0	2.10302343021449	0	0	0	0	50.8235930324021	11.5276324819795	6.27174058571916	29.3179156576579	2.01634477935346	3.21599984310183	Down_muscle_Up_hep
XM_027376052.1	-1.77091582901319	9.20113923596798	0.000271099419042972	0.000650239073246453	13427	15175	8970	25361	8086	21066	12695	19839	17352	18869	21389	40200	1118.17199180349	1227.43771359634	893.472347623953	937.311718875251	396.20062903985	889.955364236558	123.03690189671	223.992850940247	156.585960637984	367.330511649633	271.242757771013	458.451041463452	Up_muscle_Down_hep
XR_003476369.1	1.82088097652175	-0.136183130667471	0.000271794858955006	0.000651607008794387	0	2	2	15	9	17	149	126	211	52	77	105	0	0.161771033093423	0.199213455434549	0.554381758729102	0.440985117655039	0.718182910472871	1.44407234207245	1.42260694684566	1.90408239364999	1.01230518871063	0.976468855410166	1.19744675009111	Down_muscle_Up_hep
XM_027360395.1	1.75268775164042	1.63872610828306	0.000272648725128751	0.000653453548306735	8	12	8	56	16	69	226	304	322	471	442	438	0.666222978657026	0.970626198560535	0.796853821738197	2.06969189925532	0.783973542497847	2.91497769544871	2.1903379148213	3.43232152254827	2.90575606993032	9.1691489208213	5.60518485832848	4.99506358609433	Down_muscle_Up_hep
XM_027376457.1	5.62899670638189	3.69010328220361	0.000272644822668406	0.000653453548306735	0	38	0	0	0	0	1452	2842	457	2365	3671	687	0	3.07364962877503	0	0	0	0	14.0724365146926	32.0876900232966	4.12400783837936	46.0404186788586	46.5534697170223	7.83472302202466	Down_muscle_Up_hep
XM_027380267.1	-2.14399837839315	3.91786289583325	0.000273706949038165	0.000655889167449737	187	186	131	635	996	753	247	173	379	136	588	1365	15.572962126108	15.0447060776883	13.048481330963	23.4688277861987	48.802353020491	31.8112783285924	2.39386488920735	1.95326191908174	3.42012903883102	2.64756741662781	7.45667125949581	15.5668077511844	Up_muscle_Down_hep
XM_027370604.1	-1.60938793371013	3.70622480590947	0.000274187773928878	0.000656839892650229	99	331	66	1000	351	520	531	521	677	324	411	875	8.2445093608807	26.7731059769614	6.57404402934012	36.9587839152735	17.1984195885465	21.9679478497584	5.14632492376154	5.88236681989358	6.10930701659262	6.30744002196625	5.21206103342309	9.97872291742588	Up_muscle_Down_hep
XM_027383196.1	2.06900668221345	1.23174381669182	0.000275313658605849	0.000659132792224606	7	3	1	28	33	36	165	271	349	389	206	366	0.582945106324898	0.242656549640134	0.0996067277172746	1.03484594962766	1.61694543140181	1.5208579280602	1.59914051303325	3.05973398885059	3.14940642362013	7.57282150785454	2.61237122356486	4.17395724317471	Down_muscle_Up_hep
XM_027382260.1	2.8389108736936	2.28589642749607	0.000275584200229205	0.000659679415410004	5	27	13	34	19	23	303	662	425	79	101	2928	0.416389361660641	2.1839089467612	1.29488746032457	1.2565986531193	0.930968581716194	0.971659231816237	2.93660348757014	7.47433173660182	3.83523704882107	1.53792519054115	1.28082278436918	33.3916579453977	Down_muscle_Up_hep
XM_027368974.1	-1.56419615799317	3.70562774912936	0.000275935175274712	0.000660418379058226	241	302	288	336	177	539	346	371	436	513	578	943	20.0699672320429	24.4274259971068	28.6867375825751	12.4181513955319	8.67270731388244	22.7706228673457	3.35334919702729	4.18878712126779	3.93450200773173	9.98678003477989	7.32985712242956	10.7542122412944	Up_muscle_Down_hep
