ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XR_003477177.1	2.81963134288052	4.04345586213721	0.00631073827823747	0.0153890197696858	15	29	42	141	45	109	1179	1338	727	327	333	346	1.61227454612237	2.69137385049636	5.01136032309779	6.68464345344696	2.80598091872875	5.7871057945155	154.907227358147	6.99613032654095	3.26744229791188	2.48525034292375	3.92922395375611	2.73241832675898	Down_muscle_Up_gills
XR_003477009.1	2.47424123877507	0.189859473209084	0.00634774978470805	0.0154712729935355	6	6	5	2	0	5	59	203	350	63	40	72	0.644909818448948	0.556835969068213	0.596590514654499	0.0948176376375456	0	0.265463568555757	7.75193080078936	1.06144578197893	1.57304649830696	0.478809699095402	0.471978853304037	0.568595721175279	Down_muscle_Up_gills
XM_027375270.1	-1.97332857666189	4.81516169058415	0.00635338232408135	0.0154796669577084	374	500	292	961	616	1198	368	1026	1474	332	232	442	40.1993786833178	46.4029974223511	34.8408860558227	45.5598748848407	38.4107610208202	63.6050710259593	48.3510260117032	5.36474567640584	6.62477296715558	2.52325111269323	2.73747734916342	3.49054595499269	Up_muscle_Down_gills
XM_027362107.1	1.91623298095184	2.19204633677245	0.00638490015936746	0.0155457483054065	8	37	20	25	25	36	9	310	413	686	1869	1346	0.859879757931931	3.43382180925398	2.386362058618	1.18522047046932	1.55887828818264	1.91133769360145	1.18249791876448	1.62092705622399	1.85619486800221	5.21370561237215	22.0532119206311	10.6295811208601	Down_muscle_Up_gills
XM_027382156.1	-1.61402178967679	1.28634975185068	0.00642593272351629	0.0156375785836679	20	50	34	70	86	49	0	431	491	115	62	118	2.14969939482983	4.64029974223511	4.05681549965059	3.3186173173141	5.36254131134828	2.60154297184642	0	2.2536114878469	2.20675951619633	0.874017704697955	0.731567222621258	0.93186520970393	Up_muscle_Down_gills
XM_027355588.1	2.84862502199529	0.292051950705757	0.00642934643502221	0.0156431948176512	3	6	4	3	1	6	90	91	63	53	36	39	0.322454909224474	0.556835969068213	0.477272411723599	0.142226456456318	0.0623551315273055	0.318556282266908	11.8249791876448	0.475820522956074	0.283148369695252	0.402808159556449	0.424780967973633	0.307989348969943	Down_muscle_Up_gills
XM_027366822.1	-1.63436563841907	1.61632941410238	0.00646457181709072	0.0157153863077102	24	36	36	146	137	40	0	347	299	287	137	228	2.57963927379579	3.34101581440928	4.29545170551239	6.92168754754083	8.54265301924086	2.12370854844605	0	1.81439254357975	1.3438311514108	2.18124418476794	1.61652757256633	1.80055311705505	Up_muscle_Down_gills
XM_027382997.1	-1.63579823857165	0.880271617548149	0.00647507638661281	0.0157382183101417	31	46	36	36	45	10	0	220	212	120	109	115	3.33203406198623	4.2690757628563	4.29545170551239	1.70671747747582	2.80598091872875	0.530927137111514	0	1.15033533022348	0.952816736117356	0.912018474467432	1.2861423752535	0.908173721321627	Up_muscle_Down_gills
XM_027358231.1	2.46728198458436	7.631257197877	0.00649224689961179	0.0157772418213208	883	991	761	662	426	543	12162	31493	17893	8059	5412	5999	94.9092282817369	91.9707408910999	90.8010763304147	31.3846380580276	26.5632860306322	28.8293435451552	1597.94885422373	164.670502521491	80.4186314120181	61.2496407144419	63.8587388520362	47.3750796018125	Down_muscle_Up_gills
XM_027355407.1	2.1273157627194	0.756446387876545	0.0065163222277074	0.0158248745464633	2	0	4	17	7	32	72	317	467	184	112	101	0.214969939482983	0	0.477272411723599	0.805949919919137	0.436485920691139	1.69896683875684	9.45998335011583	1.65752863491292	2.09889347059814	1.39842832751673	1.3215407892513	0.797613442204211	Down_muscle_Up_gills
XM_027358433.1	1.51744215799809	0.900242870966693	0.00654948104061886	0.0158972132464987	2	4	8	23	33	16	22	1053	726	275	97	164	0.214969939482983	0.371223979378809	0.954544823447198	1.09040283283177	2.05771934040108	0.849483419378422	2.89055046809095	5.505923194206	3.26294787934528	2.0900423373212	1.14454871926229	1.29513469823258	Down_muscle_Up_gills
XM_027374919.1	2.36617772687862	1.15767293502636	0.00655266630305512	0.0159022160787472	14	0	0	25	9	19	87	212	175	325	297	409	1.50478957638088	0	0	1.18522047046932	0.56119618374575	1.00876156051188	11.4308132147233	1.10850495457899	0.786523249153478	2.47005003501596	3.50444298578248	3.22993958278735	Down_muscle_Up_gills
XM_027362716.1	2.01754282731889	2.78480605494739	0.00655996667952179	0.0159172021695566	7	21	8	152	22	75	314	621	963	765	562	692	0.75239478819044	1.94892589173875	0.954544823447198	7.20614046045346	1.37181289360072	3.98195352833635	41.2560384991163	3.24708290940354	4.32812507962742	5.81411777472988	6.63130288892172	5.46483665351796	Down_muscle_Up_gills
XM_027379078.1	3.0878369570455	2.86481946301424	0.00657343490056011	0.0159432124908789	0	8	0	60	33	63	9	546	1577	327	5085	457	0	0.742447958757618	0	2.84452912912637	2.05771934040108	3.34484096380254	1.18249791876448	2.85492313773644	7.08769807951448	2.48525034292375	60.0003117262757	3.6090033969042	Down_muscle_Up_gills
XM_027377280.1	-1.52151549115814	1.80128916628379	0.00664523648690634	0.0160937365765754	35	39	6	156	58	219	16	147	309	295	129	354	3.7619739409522	3.61943379894339	0.715908617585399	7.39577573572856	3.61659762858372	11.6273043027421	2.10221852224796	0.768633152467504	1.38877533707671	2.2420454163991	1.52213180190552	2.79559562911179	Up_muscle_Down_gills
XM_027365818.1	-1.57176149803896	1.24575212781665	0.00665119274396699	0.016105404408791	31	17	26	158	53	46	0	274	235	235	105	182	3.33203406198623	1.57770191235994	3.10227067620339	7.4905933733661	3.30482197094719	2.44226483071296	0	1.43269036582378	1.05618836314896	1.78603617916539	1.2389444899231	1.4372836285264	Up_muscle_Down_gills
XM_027361139.1	2.47720950095267	4.43107562017724	0.00666963084333728	0.0161390006688076	44	101	104	61	112	59	1368	2545	2086	738	380	977	4.72933866862562	9.37340547931493	12.4090827048136	2.89193794794514	6.98377473105822	3.13247010895793	179.739683652201	13.3072882519034	9.37535712990945	5.60891361797471	4.48379910638835	7.71552804983677	Down_muscle_Up_gills
XM_027365548.1	-1.82177463937108	1.63714303394897	0.00670315348553393	0.0162083615533526	16	14	6	90	81	297	6	263	576	175	111	92	1.71975951586386	1.29928392782583	0.715908617585399	4.26679369368955	5.05076565371175	15.768535972212	0.788331945842986	1.37517359931261	2.58878509435659	1.33002694193167	1.3097413179187	0.726538977057301	Up_muscle_Down_gills
XM_027357150.1	1.62293798321249	5.31263364579948	0.00671041021028819	0.0162210291925387	173	311	109	549	339	171	404	16609	33901	2290	1116	4636	18.594899765278	28.8626643967024	13.0056732194681	26.0274415315063	21.1383895877566	9.07885404460688	53.0810176867611	86.8450886349168	152.365283826012	17.4043525544202	13.1682100071826	36.6112467134527	Down_muscle_Up_gills
XM_027364626.1	-1.5681321543683	3.40651369746922	0.0067329036678412	0.016272621781186	182	340	214	119	167	52	12	1479	1333	752	558	549	19.5622644929514	31.5540382471988	25.5340740272126	5.64164943943396	10.41330696506	2.76082111297987	1.57666389168597	7.73339069727509	5.9910599492662	5.71531577332924	6.58410500359132	4.3355423739615	Up_muscle_Down_gills
XM_027350671.1	-1.86399005300224	6.31356652994453	0.00677406914371298	0.0163693170664441	1164	2486	2639	320	410	710	284	9812	7380	3344	3195	2640	125.112504779096	230.71570318393	314.880473634644	15.1708220220073	25.5656039261953	37.6958267349175	37.3143787699013	51.304955727967	33.1688090214438	25.4149148218258	37.69931090766	20.8485097764269	Up_muscle_Down_gills
XM_027373490.1	2.54768697338836	-0.528601150557309	0.00678022938779792	0.0163814047685379	0	0	8	2	3	0	17	382	177	93	44	61	0	0	0.954544823447198	0.0948176376375456	0.187065394581917	0	2.23360717988846	1.9974004370244	0.79551208628666	0.70681431771226	0.519176738634441	0.481726930440167	Down_muscle_Up_gills
XM_027371215.1	2.28349298924844	2.97259254048329	0.00681656569924494	0.0164628825625751	16	22	18	106	64	21	469	998	831	325	233	389	1.71975951586386	2.04173188658345	2.1477258527562	5.02533479478992	3.99072841774755	1.11494698793418	61.6212804333934	5.21833936165013	3.73486182883737	2.47005003501596	2.74927682049602	3.07199632690533	Down_muscle_Up_gills
XM_027383041.1	-1.94354952981523	3.73335471655929	0.00681744422816097	0.0164628825625751	70	53	10	1036	344	794	17	656	1532	884	545	898	7.5239478819044	4.91871772676922	1.193181029309	49.1155362962486	21.4501652453931	42.1556146866542	2.23360717988846	3.43009080284818	6.88544924401787	6.71853609524341	6.43071187626751	7.09165218910279	Up_muscle_Down_gills
XM_027354364.1	1.78166659733597	1.58882780426713	0.00683729558155351	0.0165051848629106	10	2	12	37	28	34	122	713	666	271	137	232	1.07484969741491	0.185611989689404	1.4318172351708	1.75412629629459	1.74594368276456	1.80515226617915	16.0294162321407	3.72813222931517	2.99328276534981	2.05964172150562	1.61652757256633	1.83214176823146	Down_muscle_Up_gills
XM_027366527.1	-1.53508211977221	6.27429211955705	0.00683880510443463	0.0165059900996642	1436	2115	1827	645	935	628	221	11271	13217	4355	2364	3779	154.348416548782	196.284679096545	217.994174054754	30.5786881381085	58.3020479780307	33.3422242106031	29.03689333855	58.9337704861309	59.4027301946372	33.0986704692139	27.8939502302686	29.8433781989081	Up_muscle_Down_gills
XM_027370532.1	-1.78915933222728	5.95899935695691	0.00683996281381531	0.0165059900996642	606	2195	873	2530	406	1141	720	2300	2526	2037	1436	2225	65.1358916633438	203.709158684121	104.164703858675	119.944311611495	25.3161834000861	60.5787863444237	94.5998335011583	12.0262329977909	11.3529012992096	15.4815136040847	16.9440408336149	17.5711872168749	Up_muscle_Down_gills
XM_027380060.1	2.03451856521791	3.84687555246942	0.00685011533199679	0.0165276703882699	53	45	33	206	92	85	734	3097	2804	697	324	630	5.69670339629904	4.1762697680116	3.93749739671969	9.7662166766672	5.73667210051211	4.51288066544787	96.4392747081253	16.1935841713732	12.602349660722	5.297307305865	3.8230287117627	4.97521256028369	Down_muscle_Up_gills
XM_027357420.1	2.64544453764137	6.17020651440778	0.00690351387379057	0.0166451520809002	163	129	101	980	277	260	4415	14827	13444	1567	588	1132	17.5200500678631	11.9719733349666	12.0511283960209	46.4606424423973	17.2723714330636	13.8041055648994	580.080923482797	77.5273724601067	60.4229632092534	11.9094412457539	6.93808914356935	8.93958828292245	Down_muscle_Up_gills
XM_027366812.1	2.5744038499812	2.22144681150184	0.00693348208581843	0.0167117119758029	7	10	5	36	26	46	319	368	291	175	98	150	0.75239478819044	0.928059948447022	0.596590514654499	1.70671747747582	1.62123341970994	2.44226483071296	41.9129817873188	1.92419727964654	1.30787580287807	1.33002694193167	1.15634819059489	1.18457441911517	Down_muscle_Up_gills
XR_003477523.1	3.11978938531985	4.19477784181716	0.00694744600013019	0.0167425163744194	0	26	2	12	292	20	9	3523	4629	5409	7217	3714	0	2.41295586596226	0.2386362058618	0.568905825825273	18.2076984059732	1.06185427422303	1.18249791876448	18.4210516744423	20.8046635447511	41.1092327366195	85.1567846073809	29.3300626172915	Down_muscle_Up_gills
XM_027382628.1	2.1860368292722	-0.115377876469904	0.00695420864969681	0.0167559590459225	0	2	2	0	19	4	11	511	443	129	41	120	0	0.185611989689404	0.2386362058618	0	1.18474749901881	0.212370854844605	1.44527523404547	2.6719152442918	1.99102742499995	0.980419860052489	0.483778324636638	0.947659535292132	Down_muscle_Up_gills
XR_003477390.1	-1.70477489338152	1.339448669788	0.00696627149533145	0.0167821656289099	39	16	3	103	64	154	1	171	274	201	117	226	4.19191381991816	1.48489591751524	0.357954308792699	4.8831083383336	3.99072841774755	8.17627791151731	0.131388657640498	0.894124279400974	1.23147068724602	1.52763094473295	1.38053814591431	1.78475879146685	Up_muscle_Down_gills
XM_027373802.1	-1.98903239559667	2.70100785851633	0.00697539911462653	0.016798433073801	96	156	113	402	39	51	0	498	311	559	310	463	10.3185570951832	14.4777351957735	13.4829456311917	19.0583451651467	2.43185012956492	2.70772839926872	0	2.6039408838695	1.39776417420989	4.24848606022745	3.65783611310629	3.65638637366881	Up_muscle_Down_gills
XM_027358255.1	1.82814475920518	4.33780161431642	0.00699483741654891	0.0168395115885808	112	108	82	156	116	129	950	4211	3335	1395	619	1274	12.038316611047	10.0230474432278	9.78408444033378	7.39577573572856	7.23319525716744	6.84896006873853	124.819224758473	22.0184639798684	14.988885919582	10.6022147656839	7.30387275487997	10.0609853996848	Down_muscle_Up_gills
XM_027366114.1	2.41609936016648	1.35189060147602	0.00699713287106293	0.0168421714470063	9	7	12	13	15	6	164	267	270	105	67	99	0.967364727673422	0.649641963912916	1.4318172351708	0.616314644644046	0.935326972909583	0.318556282266908	21.5477398530416	1.39608878713485	1.21349301297965	0.798016165159003	0.790564579284262	0.781819116616009	Down_muscle_Up_gills
XM_027351221.1	2.07325356327895	0.172453347782699	0.00704329787412778	0.0169417601985056	8	4	0	12	5	8	55	152	200	99	71	97	0.859879757931931	0.371223979378809	0	0.568905825825273	0.311775657636528	0.424741709689211	7.22637617022737	0.79477713724531	0.89888371331826	0.752415241435631	0.837762464614666	0.766024791027807	Down_muscle_Up_gills
XM_027379881.1	1.98488064506793	1.21903661831938	0.00705183993114356	0.0169545029814263	8	1	16	22	4	27	86	182	187	483	232	369	0.859879757931931	0.0928059948447022	1.9090896468944	1.042994014013	0.249420526109222	1.43350327020109	11.2994245570828	0.951641045912148	0.840456271952573	3.67087435973141	2.73747734916342	2.91405307102331	Down_muscle_Up_gills
XM_027379987.1	3.37099626454811	3.09535408739121	0.00704981492800037	0.0169545029814263	0	12	4	7	110	2	0	2179	265	2608	2359	4071	0	1.11367193813643	0.477272411723599	0.33186173173141	6.85906446800361	0.106185427422303	0	11.393548566168	1.19102092014669	19.8212015117589	27.8349528736056	32.1493497347856	Down_muscle_Up_gills
XM_027356992.1	2.69578141022483	5.51369020628554	0.00710934344716709	0.0170831955841049	142	198	156	105	161	116	3170	3429	2791	1375	688	1307	15.2628657032918	18.375586979251	18.6136240572204	4.97792597597114	10.0391761758962	6.15875479049356	416.502044720378	17.9295447606195	12.5439222193563	10.450211686606	8.11803627682944	10.3215917718901	Down_muscle_Up_gills
XM_027370761.1	1.94289912221351	1.40313228658406	0.00711566940032597	0.0170925894612007	2	4	0	60	13	37	12	1287	542	678	350	568	0.214969939482983	0.371223979378809	0	2.84452912912637	0.810616709854972	1.9644304073126	1.57666389168597	6.72946168180733	2.43597486309248	5.15290438074099	4.12981496641032	4.48558846704942	Down_muscle_Up_gills
XM_027358850.1	-1.54399656745162	1.48371730691717	0.00714321476601136	0.0171500197012893	36	26	55	68	82	74	0	453	444	232	72	174	3.86945891069369	2.41295586596226	6.56249566119949	3.22379967967655	5.11312078523905	3.9288608146252	0	2.36864502086925	1.99552184356654	1.7632357173037	0.849561935947267	1.37410632617359	Up_muscle_Down_gills
XM_027358820.1	1.83117747717478	-0.606224428543787	0.00716055996085977	0.017188746174499	2	0	0	10	5	9	10	55	88	205	84	159	0.214969939482983	0	0	0.474088188187728	0.311775657636528	0.477834423400362	1.31388657640498	0.287583832555869	0.395508833860034	1.55803156054853	0.991155591938478	1.25564888426207	Down_muscle_Up_gills
XM_027362106.1	1.87400536221637	2.69109331641485	0.00719673295265848	0.0172609332567492	36	40	16	20	42	64	12	435	653	969	2500	2082	3.86945891069369	3.71223979378809	1.9090896468944	0.948176376375456	2.61891552414683	3.39793367751369	1.57666389168597	2.27452667566914	2.93485532398412	7.36454918132451	29.4986783315023	16.4418929373185	Down_muscle_Up_gills
XM_027368747.1	2.90965087525765	2.269183993254	0.00726651355620441	0.0174105861731144	1	0	2	83	37	0	54	777	6028	656	303	441	0.107484969741491	0	0.2386362058618	3.93493196195814	2.30713986651031	0	7.09498751258688	4.06277523447109	27.0923551194124	4.98570099375529	3.57523981377808	3.48264879219859	Down_muscle_Up_gills
XM_027383115.1	-1.52166171620607	1.87682218499745	0.00729397339877878	0.0174615920966533	59	58	29	188	75	74	0	468	497	307	160	285	6.34161321474799	5.38274770099273	3.46022498499609	8.91285793792929	4.67663486454792	3.9288608146252	0	2.44707697520267	2.23372602759588	2.33324726384585	1.88791541321615	2.25069139631881	Up_muscle_Down_gills
XM_027359730.1	-1.94967007614193	1.06758717542211	0.00734791325629	0.0175847709225983	12	8	2	135	33	168	7	65	112	149	89	152	1.2898196368979	0.742447958757618	0.2386362058618	6.40019054053433	2.05771934040108	8.91957590347343	0.919720603483484	0.339871802111481	0.503374879458226	1.13242293913039	1.05015294860148	1.20036874470337	Up_muscle_Down_gills
XM_027362525.1	1.88052611495443	3.37485502134807	0.00735401572977689	0.0175934223766995	28	60	61	58	79	58	512	1674	1499	713	443	632	3.00957915276176	5.56835969068213	7.27840427878489	2.74971149148882	4.92605539065714	3.07937739524678	67.2709927119348	8.75300610360953	6.73713343132036	5.41890976912732	5.22716580034221	4.9910068858719	Down_muscle_Up_gills
XM_027369636.1	2.2497016843703	2.13480229998806	0.00735741871775579	0.0175985872812603	0	6	2	19	8	126	53	814	1842	756	521	1467	0	0.556835969068213	0.2386362058618	0.900767557556683	0.498841052218444	6.68968192760507	6.96359885494638	4.25624072182686	8.27871899966118	5.74571638914482	6.14752456428508	11.5851378189463	Down_muscle_Up_gills
XM_027353812.1	2.34876505841687	3.38918721259292	0.00749105891512302	0.0178759310751232	40	33	31	90	61	29	598	2289	2142	293	118	244	4.29939878965966	3.06259782987517	3.69886119085789	4.26679369368955	3.80366302316564	1.53968869762339	78.5704172690176	11.9687162312797	9.62704456963857	2.22684510849131	1.39233761724691	1.92690772176067	Down_muscle_Up_gills
XM_027352896.1	2.07723236322111	4.93737286669387	0.00750272780869453	0.0179007568867925	111	140	124	287	123	178	1470	7640	9564	1049	551	902	11.9308316413055	12.9928392782583	14.7954447634316	13.6063310009878	7.66968117785858	9.45050304058494	193.141326731532	39.948008740488	42.9846191708792	7.97256149763613	6.50150870426311	7.12324084027919	Down_muscle_Up_gills
XM_027355470.1	2.28887969132804	5.61080903794329	0.00756681926848813	0.0180386741706335	194	259	156	189	264	203	2985	5209	4497	2231	1173	2167	20.8520841298493	24.0367526647779	18.6136240572204	8.96026675674806	16.4617547232087	10.7778208833637	392.195143056886	27.2368033415186	20.2114002939611	16.9559434711403	13.8407798731409	17.1131517748171	Down_muscle_Up_gills
XM_027367434.1	2.0412641613198	1.05515017775456	0.0075731751290756	0.0180505704087453	3	2	0	14	19	42	13	120	373	780	388	620	0.322454909224474	0.185611989689404	0	0.663723463462819	1.18474749901881	2.22989397586836	1.70805254932647	0.62745563466735	1.67641812533856	5.92812008403831	4.57819487704916	4.89624093234268	Down_muscle_Up_gills
XM_027359621.1	2.07940161485441	4.85263061296136	0.0076648213948422	0.0182505577262141	17	37	50	844	53	216	73	2591	17868	7030	3946	9640	1.82724448560535	3.43382180925398	5.96590514654499	40.0130430830442	3.30482197094719	11.4680261616087	9.59137200775633	13.5478129118592	80.3062709478534	53.4290822958837	46.5607138784433	76.1286493351346	Down_muscle_Up_gills
XM_027380108.1	1.98831241977291	0.237532129326342	0.00771335875765044	0.0183630382002227	1	1	0	20	12	14	45	147	189	181	112	155	0.107484969741491	0.0928059948447022	0	0.948176376375456	0.748261578327666	0.743297991956119	5.9124895938224	0.768633152467504	0.849445109085756	1.37562786565504	1.3215407892513	1.22406023308567	Down_muscle_Up_gills
XM_027359171.1	2.41477370253524	3.10324660459465	0.00773056615123306	0.018395681823923	12	22	10	109	38	79	531	1081	1366	380	140	190	1.2898196368979	2.04173188658345	1.193181029309	5.16756125124623	2.36949499803761	4.19432438318096	69.7673772071043	5.65232950896171	6.13937576196372	2.8880585024802	1.65192598656413	1.50046093087921	Down_muscle_Up_gills
XM_027350909.1	2.51898934578933	1.32320202652985	0.00777970119681427	0.0184929680944605	0	2	0	30	3	45	4	236	644	806	581	893	0	0.185611989689404	0	1.42226456456318	0.187065394581917	2.38917211700181	0.525554630561991	1.23399608151246	2.8944055568848	6.12572408683958	6.85549284424114	7.05216637513228	Down_muscle_Up_gills
XM_027374284.1	2.29233617853184	-0.630265142049814	0.00782216538549534	0.0185876619424185	0	10	0	4	2	0	17	67	184	97	84	133	0	0.928059948447022	0	0.189635275275091	0.124710263054611	0	2.23360717988846	0.350329396022604	0.826973016252799	0.737214933527841	0.991155591938478	1.05032265161545	Down_muscle_Up_gills
XM_027373550.1	1.50646345791705	2.17746028656448	0.00783542133265434	0.0186129085091063	6	17	14	82	37	71	142	1298	877	376	444	362	0.644909818448948	1.57770191235994	1.6704534410326	3.88752314313937	2.30713986651031	3.76958267349175	18.6571893849507	6.7869784483185	3.94160508290057	2.85765788666462	5.23896527167481	2.8587729314646	Down_muscle_Up_gills
XM_027382827.1	2.25008966074488	3.22057674095264	0.00786274033410484	0.0186683995915151	36	25	47	59	64	17	489	2384	2209	305	136	298	3.86945891069369	2.32014987111756	5.60795083775229	2.79712031030759	3.99072841774755	0.902576133089573	64.2490535862034	12.465451942058	9.92817061360018	2.31804695593806	1.60472810123373	2.35335451264213	Down_muscle_Up_gills
XM_027366814.1	2.48895099643172	2.47684289176367	0.00787899294332459	0.0186944371312093	11	21	4	49	21	54	371	439	399	215	108	231	1.18233466715641	1.94892589173875	0.477272411723599	2.32303212211987	1.30945776207342	2.86700654040217	48.7451919846246	2.29544186349139	1.79327300806993	1.63403310008748	1.2743429039209	1.82424460543735	Down_muscle_Up_gills
XM_027376958.1	-1.50429443208518	2.03917847233215	0.00796077347493384	0.0188758132042263	19	18	18	225	72	285	14	269	533	277	180	370	2.04221442508834	1.67050790720464	2.1477258527562	10.6669842342239	4.489569469966	15.1314234076781	1.83944120696697	1.40654638104598	2.39552509599316	2.10524264522899	2.12390483986817	2.92195023381741	Up_muscle_Down_gills
XM_027359788.1	2.17906306405947	3.7455155705032	0.00796316848507053	0.0188783277006549	23	28	17	181	61	180	757	1090	1023	1095	638	875	2.4721543040543	2.59856785565166	2.0284077498253	8.58099620619788	3.80366302316564	9.55668846800724	99.4612138338568	5.69938868156176	4.5977901936229	8.32216857951532	7.52806271019939	6.91001744483846	Down_muscle_Up_gills
XM_027355884.1	1.83995626048071	3.71645693218393	0.00799246755215426	0.0189404511103436	48	80	58	90	103	80	640	2701	1551	726	618	736	5.15927854759159	7.42447958757618	6.92044996999219	4.26679369368955	6.42257854731247	4.24741709689211	84.0887408899185	14.1229805769709	6.97084319678311	5.51771177052796	7.29207328354737	5.81231181645841	Down_muscle_Up_gills
XM_027356725.1	-2.20459463643739	4.88217443792039	0.00799338987196038	0.0189404511103436	203	97	110	1203	542	2934	30	214	670	1544	2400	1881	21.8194488575227	9.00218149993612	13.124991322399	57.0328090389837	33.7964812877996	155.774022028518	3.94165972921493	1.11896254849011	3.01126043961617	11.7346377048143	28.3187311982422	14.8545632157042	Up_muscle_Down_gills
XM_027366327.1	1.63501065562547	0.376392792948596	0.00803217500886496	0.0190164263891889	2	2	2	30	15	10	42	154	328	222	96	163	0.214969939482983	0.185611989689404	0.2386362058618	1.42226456456318	0.935326972909583	0.530927137111514	5.5183236209009	0.805234731156433	1.47416928984195	1.68723417776475	1.13274924792969	1.28723753543848	Down_muscle_Up_gills
XM_027351589.1	2.4981452511632	2.22152059125727	0.00811258632291637	0.0191875348811194	16	25	15	26	14	11	314	391	265	154	122	164	1.71975951586386	2.32014987111756	1.7897715439635	1.23262928928809	0.872971841382278	0.584019850822665	41.2560384991163	2.04445960962445	1.19102092014669	1.17042370889987	1.43953550257731	1.29513469823258	Down_muscle_Up_gills
XM_027368690.1	2.02113552431531	0.396008277209057	0.00813477767991741	0.0192368045904566	6	0	2	7	26	2	15	761	686	168	48	156	0.644909818448948	0	0.2386362058618	0.33186173173141	1.62123341970994	0.106185427422303	1.97082986460747	3.97911448318211	3.08317113668163	1.2768258642544	0.566374623964845	1.23195739587977	Down_muscle_Up_gills
XM_027370603.1	3.10866461778243	-0.617833005147893	0.00813789151575758	0.0192409515931651	8	0	0	0	0	0	24	133	75	58	79	164	0.859879757931931	0	0	0	0	0	3.15332778337195	0.695429995089646	0.337081392494348	0.440808929325925	0.932158235275473	1.29513469823258	Down_muscle_Up_gills
XM_027362047.1	-1.6472654973387	2.14991339886455	0.00816818958730788	0.0193061336511374	85	108	87	81	66	59	0	375	505	418	242	310	9.13622242802677	10.0230474432278	10.3806749549883	3.8401143243206	4.11543868080217	3.13247010895793	0	1.96079885833547	2.26968137612861	3.17686435272822	2.85547206248942	2.44812046617134	Up_muscle_Down_gills
XM_027365472.1	-2.21977740000794	1.26405651862988	0.00817357763051736	0.0193156413567154	2	5	3	147	74	203	3	74	125	179	78	173	0.214969939482983	0.464029974223511	0.357954308792699	6.9690963663596	4.61427973302061	10.7778208833637	0.394165972921493	0.386930974711533	0.561802320823913	1.36042755774725	0.920358763942872	1.36620916337949	Up_muscle_Down_gills
XM_027358256.1	1.75342045030195	4.55299646322375	0.00820813012002473	0.0193875786738804	108	151	90	198	163	160	1043	5563	4523	1624	618	1466	11.6083767320811	14.01370522155	10.738629263781	9.38694612611701	10.1638864389508	8.49483419378422	137.038369919039	29.0877974637872	20.3282551766925	12.3426500211259	7.29207328354737	11.5772406561522	Down_muscle_Up_gills
XM_027364199.1	2.5743892600459	0.016896336691951	0.00825349857175524	0.0194882308122266	0	4	4	0	14	0	40	312	161	112	47	176	0	0.371223979378809	0.477272411723599	0	0.872971841382278	0	5.25554630561991	1.63138465013511	0.723601389221199	0.85121724283627	0.554575152632244	1.38990065176179	Down_muscle_Up_gills
XM_027370050.1	1.60436976760965	2.01716411073707	0.00826021490349866	0.0195008344500821	13	11	20	29	71	23	20	3558	1150	515	158	468	1.39730460663939	1.02086594329172	2.386362058618	1.37485574574441	4.42721433843869	1.22113241535648	2.62777315280995	18.6040595678869	5.16858135158	3.91407928625606	1.86431647055095	3.69587218763931	Down_muscle_Up_gills
XM_027370646.1	-2.27653983380603	2.67337272042409	0.0083075432126663	0.0196027533421814	188	126	145	75	99	92	2	148	293	52	837	54	20.2071743114004	11.6935553504325	17.3011249249805	3.55566141140796	6.17315802120325	4.88452966142593	0.262777315280995	0.773861949423065	1.31686464001125	0.395208005602554	9.87615750538698	0.426446790881459	Up_muscle_Down_gills
XM_027356942.1	1.53151449461707	0.105870088349711	0.00833358240548666	0.0196543609049707	2	4	4	18	11	9	12	597	593	95	39	78	0.214969939482983	0.371223979378809	0.477272411723599	0.85335873873791	0.685906446800361	0.477834423400362	1.57666389168597	3.12159178247007	2.66519020998864	0.72201462562005	0.460179381971436	0.615978697939886	Down_muscle_Up_gills
XM_027379714.1	2.09055442780399	-0.266466560763969	0.00833529385440178	0.0196551203307831	0	0	2	11	15	0	13	286	230	142	82	173	0	0	0.2386362058618	0.521497007006501	0.935326972909583	0	1.70805254932647	1.49543592929052	1.033716270316	1.07922186145313	0.967556649273276	1.36620916337949	Down_muscle_Up_gills
XM_027359787.1	2.22628816192681	3.60950818870694	0.00835625068609359	0.0196946888046451	21	13	9	163	81	158	677	926	1012	1081	678	857	2.25718436457132	1.20647793298113	1.0738629263781	7.72763746745996	5.05076565371175	8.38864876636191	88.9501212226169	4.84186598084972	4.5483515893904	8.21576642416078	8.00004156350343	6.76786851454464	Down_muscle_Up_gills
XM_027353560.1	-1.55680016508362	4.74269813520622	0.00841050930375515	0.0198054981529666	451	378	489	516	479	817	353	2141	1370	786	528	773	48.4757213534126	35.0806660512974	58.34655233321	24.4629505104868	29.8681080015794	43.3767471020107	46.3801961470957	11.1948542818566	6.15735343623008	5.97372100776168	6.23012086361329	6.10450683984015	Up_muscle_Down_gills
