ID	gills_mean	gills_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XM_027352008.1	75.4069809419103	2367.95185572807	-2.51777689484234	1	-4.97279784886694	0	4.97279784886694	378	322	341	268	297	236	106.548927507282	62.4925843482835	57.179430970165	3845.18718110239	1790.23741529307	1468.43097078876	Down_gills_Up_gills_wssv
XM_027352016.1	91.8607412566368	3546.957938595	-2.43234707882091	1	-5.27098998681009	2.22044604925031e-16	5.27098998681009	115	630	721	436	423	295	32.4156790035383	122.268099811859	120.898444954513	6255.60302597254	2549.7320763265	1835.53871348595	Down_gills_Up_gills_wssv
XM_027352033.1	1088.9197196023	93.7653336558648	1.50148807077882	0.997088470203744	3.53769914838156	0.00291152979625608	-3.53769914838156	1776	10072	4839	11	5	15	500.61083400247	1954.73698619848	811.411338605948	157.824846985546	30.1386770251359	93.3324769569126	Up_gills_Down_gills_wssv
XM_027352034.1	785.267257388698	66.1443992733869	1.55364525367099	0.99999974151538	3.56949283586012	2.58484619708454e-07	-3.56949283586012	1644	6878	3325	7	8	8	463.403272015799	1334.85712778725	557.541372363046	100.433993536256	48.2218832402175	49.7773210436867	Up_gills_Down_gills_wssv
XM_027352156.1	1703.07147845373	19438.7852103114	-2.71843381279819	0.999999999999999	-3.51272717152321	5.55111512312578e-16	3.51272717152321	6354	9482	8814	1074	2118	4844	1791.03673381289	1840.23194034293	1477.94576120538	15409.4441511342	12766.7435878476	30140.1678919523	Down_gills_Up_gills_wssv
XM_027352188.1	530.439413961627	122.048143146295	1.08158101298758	0.995824555489484	2.11973763199928	0.00417544451051621	-2.11973763199928	1586	3202	3118	14	14	13	447.054494779232	621.432469202497	522.831277903151	200.867987072513	84.3882956703806	80.8881466959909	Up_gills_Down_gills_wssv
XM_027352208.1	18.0654766725983	269.540959888777	-1.1734201583391	0.991043805846028	-3.89919729686324	0.00895619415397175	3.89919729686324	145	22	54	30	39	23	40.8719430914178	4.26967967596968	9.05480725040736	430.43140086967	235.08168079606	143.109798000599	Down_gills_Up_gills_wssv
XM_027352234.1	120.008723794284	995.167622327718	-1.49334386417296	0.996829658780758	-3.05180026482513	0.00317034121924165	3.05180026482513	225	628	1042	113	120	103	63.4219806590966	121.879947114044	174.724243609712	1621.29160994243	723.328248603262	640.883008437466	Down_gills_Up_gills_wssv
XM_027352275.1	36.354762487322	217.635466821149	-1.0313034662243	0.976916110540236	-2.58169740837755	0.0230838894597639	2.58169740837755	178	122	210	15	21	50	50.1738335880853	23.677314566741	35.2131393071397	215.215700434835	126.582443505571	311.108256523042	Down_gills_Up_gills_wssv
XM_027352304.1	80.5149997179127	14.705996004353	0.832723588628956	0.994019414361636	2.45285308023729	0.00598058563836412	-2.45285308023729	274	533	363	0	2	4	77.2338786692999	103.442693967811	60.8684265166273	7.17385668116117	12.0554708100544	24.8886605218434	Up_gills_Down_gills_wssv
XM_027352341.1	26.1751920070421	176.601571869191	-0.971597778980836	0.991206430191675	-2.75422615883295	0.00879356980832491	2.75422615883295	61	170	169	6	22	50	17.1944036453551	32.9929793143112	28.3381930614601	86.0862801739341	132.610178910598	311.108256523042	Down_gills_Up_gills_wssv
XM_027352437.1	442.173580579309	2776.99284077398	-1.99456669228991	0.997167359369327	-2.65083872453798	0.00283264063067334	2.65083872453798	898	3306	2575	164	648	333	253.124171697195	641.616409488899	431.780160551832	2353.02499142086	3905.97254245762	2071.98098844346	Down_gills_Up_gills_wssv
XM_027352446.1	10.6632300834789	82.5460661866533	-0.920570795141839	0.967045546559627	-2.95255494125457	0.0329544534403733	2.95255494125457	47	43	62	2	26	10	13.2481470710113	8.34528300303165	10.3962601763936	28.6954267246447	156.721120530707	62.2216513046084	Down_gills_Up_gills_wssv
XM_027352485.1	3279.59574327454	543.592897576943	2.26081385581418	1	2.59291948164452	0	-2.59291948164452	11918	21041	14288	24	72	137	3359.39184664495	4083.56045736719	2395.83492581149	344.345120695736	433.996949161957	852.436622873135	Up_gills_Down_gills_wssv
XM_027352504.1	97.0363440302649	21.7502328685584	0.860428108120846	0.990483793116327	2.15749434884324	0.00951620688367305	-2.15749434884324	387	429	589	2	4	2	109.085806733646	83.2587536814088	98.7644716757395	28.6954267246447	24.1109416201087	12.4443302609217	Up_gills_Down_gills_wssv
XM_027352509.1	22.6280417765261	4.43293564963506	0.808622025884145	0.988788017324531	2.3517774146432	0.0112119826754693	-2.3517774146432	83	110	138	0	0	0	23.3956639764668	21.3483983798484	23.1400629732633	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027352529.1	99.9769817173435	2740.16649503282	-2.79627718655431	1	-4.77652377206029	0	4.77652377206029	134	727	722	269	356	356	37.771312925862	141.093505655907	121.066126570261	3859.53489446471	2145.87380418968	2215.09078644406	Down_gills_Up_gills_wssv
XM_027352530.1	150.645580564034	2633.04640930219	-2.64765944699173	0.999999999999999	-4.12750269529378	8.88178419700125e-16	4.12750269529378	213	1208	939	244	324	393	60.0394750239448	234.444229480517	157.453037187639	3500.84206040665	1952.98627122881	2445.31089627111	Down_gills_Up_gills_wssv
XM_027352531.1	72.8517448228154	2776.05048324138	-3.25707217309023	1	-5.25192646801977	0	5.25192646801977	119	574	439	247	355	425	33.5431808819222	111.399824273027	73.6122293134969	3543.88520049362	2139.84606878465	2644.42018044586	Down_gills_Up_gills_wssv
XM_027352532.1	70.508426972954	2528.61416496065	-3.02233692903322	1	-5.16440741151497	0	5.16440741151497	92	596	417	231	336	361	25.9325432028306	115.669503948997	69.9232337670346	3314.32178669646	2025.31909608913	2246.20161209636	Down_gills_Up_gills_wssv
XM_027352533.1	99.2802936634899	3317.61484581017	-2.9856026129837	1	-5.06249521512569	0	5.06249521512569	181	724	634	334	435	408	51.0194599968733	140.511276609184	106.310144384412	4792.13626301566	2622.06490118683	2538.64337322802	Down_gills_Up_gills_wssv
XM_027352545.1	49.5071162432075	5.46996317137854	1.16240816712982	0.988637652534009	3.17803289104871	0.0113623474659905	-3.17803289104871	186	191	352	0	0	1	52.4288373448532	37.0685826413732	59.0239287433961	7.17385668116117	3.01386770251359	6.22216513046084	Up_gills_Down_gills_wssv
XM_027352554.1	48.7038457189293	1095.30092640211	-2.5964156802939	1	-4.49114779072879	2.22044604925031e-16	4.49114779072879	204	187	312	66	227	156	57.502595797581	36.2922772457423	52.3166641134647	946.949081913275	1368.29593694117	970.657760351891	Down_gills_Up_gills_wssv
XM_027352573.1	88.1932453776569	324.265060553759	-0.944490415100018	0.973604111752875	-1.87843351156293	0.0263958882471247	1.87843351156293	278	391	658	19	47	67	78.3613805476839	75.8838524229157	110.334503162371	272.606553884125	283.303564036278	416.885063740876	Down_gills_Up_gills_wssv
XM_027352574.1	130.828102098916	17.7317425985402	1.04503927937262	0.993759447207124	2.88326623736258	0.00624055279287561	-2.88326623736258	306	764	942	2	2	2	86.2538936963714	148.274330565493	157.956082034884	28.6954267246447	12.0554708100544	12.4443302609217	Up_gills_Down_gills_wssv
XM_027352578.1	3372.0263494184	899.794156223631	1.7302301289391	0.999999999743829	1.90594890734044	2.56170973322867e-10	-1.90594890734044	13390	22205	12120	49	133	192	3774.31253789024	4309.46532749576	2032.30118286921	703.037954753795	801.688808868616	1194.65570504848	Up_gills_Down_gills_wssv
XM_027352579.1	130.901457815451	500.491411023062	-0.970485867301771	0.990660379607172	-1.93486414676612	0.00933962039282765	1.93486414676612	411	839	680	24	65	123	115.85081800395	162.830056733571	114.023498708833	344.345120695736	391.802801326767	765.326311046683	Down_gills_Up_gills_wssv
XM_027352601.1	190.346516385209	5380.82279157046	-3.20577795972973	1	-4.82112672295673	0	4.82112672295673	636	968	1216	407	1221	473	179.272798663047	187.865905742666	203.900844749914	5839.5193384652	7359.86492953819	2943.08410670798	Down_gills_Up_gills_wssv
XM_027352665.1	4339.04691837047	999.027693891569	2.09086400014972	0.999999999999577	2.11878160977578	4.22661905474797e-13	-2.11878160977578	17441	27619	16345	63	147	194	4916.19006522358	5360.19468048212	2740.75600940571	903.905941826308	886.077104538996	1207.1000353094	Up_gills_Down_gills_wssv
XM_027352678.1	1307.75326445433	6893.36603512434	-2.59980909129171	1	-2.39811825258935	2.22044604925031e-16	2.39811825258935	2183	9011	9298	409	1488	939	615.334150128036	1748.8219800074	1559.10366322755	5868.21476518984	8969.27028268045	5842.61305750273	Down_gills_Up_gills_wssv
XM_027352735.1	142.055996943395	1267.38183596301	-2.16588676431178	0.999999999999998	-3.15731960237834	1.66533453693773e-15	3.15731960237834	688	451	863	85	190	231	193.930323082038	87.5284333573785	144.709234390769	1219.5556357974	1145.26972695517	1437.32014513645	Down_gills_Up_gills_wssv
XM_027352773.1	1299.73008712942	64.851719422439	2.11734115228932	0.999999999999995	4.32492341660551	4.9960036108132e-15	-4.32492341660551	2399	7514	10524	2	11	16	676.219251560768	1458.28968569255	1764.68132413495	28.6954267246447	66.305089455299	99.5546420873734	Up_gills_Down_gills_wssv
XM_027352778.1	50.1938089493491	275.019994801069	-0.971576001342767	0.991195719818576	-2.45395517677343	0.00880428018142432	2.45395517677343	304	127	240	18	61	32	85.6901427571795	24.6476963112795	40.2435877795883	258.258840521802	367.691859706658	199.109284174747	Down_gills_Up_gills_wssv
XM_027352826.1	134.913301680482	27.9723979990192	1.03382111298613	0.993399369264371	2.2699567541609	0.00660063073562867	-2.2699567541609	569	694	654	2	4	5	160.387142200116	134.688986141953	109.663776699378	28.6954267246447	24.1109416201087	31.1108256523042	Up_gills_Down_gills_wssv
XM_027352841.1	131.321613756807	21.944662593992	0.925473967500656	0.98546205174581	2.58116239021697	0.0145379482541903	-2.58116239021697	529	732	613	2	1	5	149.112123416276	142.063887400446	102.788830453698	28.6954267246447	6.02773540502719	31.1108256523042	Up_gills_Down_gills_wssv
XM_027352879.1	204.127499255073	2240.23777353914	-2.14075468564821	0.999999999994285	-3.45610940986317	5.71531710846784e-12	3.45610940986317	676	1294	1018	76	420	498	190.547817446886	251.13479548658	170.699884831754	1090.4262155365	2531.64887011142	3098.6382349695	Down_gills_Up_gills_wssv
XM_027352883.1	8323.67154016891	318267.101467059	-3.7337140334645	1	-5.25687419030496	1.11022302462516e-16	5.25687419030496	7207	74399	50694	17800	75732	39041	2031.47650937826	14439.0862823849	8500.45182874353	255389.297849338	456492.457693519	242919.548858322	Down_gills_Up_gills_wssv
XM_027352913.1	695.9482710526	34.7642142548024	1.94812797721738	0.989545971654975	4.32330518934254	0.0104540283450252	-4.32330518934254	2614	1703	6086	3	5	5	736.822477523905	330.512022189835	1020.51031344406	43.043140086967	30.1386770251359	31.1108256523042	Up_gills_Down_gills_wssv
XM_027352941.1	8.71695607878899	123.951526247695	-1.13181872691581	0.990965615302332	-3.82980778516329	0.00903438469766848	3.82980778516329	44	19	60	17	14	7	12.4025206622233	3.68745062924654	10.0608969448971	243.91112715948	84.3882956703806	43.5551559132259	Down_gills_Up_gills_wssv
XM_027352944.1	10.1421726590907	98.1352875424242	-1.21242653215125	0.990111241535453	-3.27440525485003	0.00988875846454673	3.27440525485003	51	30	61	9	14	13	14.3756489493952	5.82229046723139	10.2285785606454	129.129420260901	84.3882956703806	80.8881466959909	Down_gills_Up_gills_wssv
XM_027352945.1	10.6128467271755	121.918523329339	-1.21764705367943	0.989555292360222	-3.52203374095232	0.0104447076397782	3.52203374095232	50	37	63	14	16	11	14.0937734797993	7.18082490958538	10.5639417921419	200.867987072513	96.443766480435	68.4438164350692	Down_gills_Up_gills_wssv
XM_027352954.1	48.776202158975	264.997526909371	-1.07763174363611	0.984492183897461	-2.44172956012135	0.0155078161025393	2.44172956012135	109	314	326	21	53	28	30.7244261859624	60.9399735570218	54.6642067339407	301.301980608769	319.469976466441	174.220623652903	Down_gills_Up_gills_wssv
XM_027352958.1	43.4131308233095	4.43293564963506	1.02271890277633	0.993230754278663	3.29179714413513	0.00676924572133708	-3.29179714413513	155	344	118	0	0	0	43.6906977873777	66.7622640242532	19.7864306582976	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027353008.1	873.40595680658	29301.8416767381	-4.29482330504282	0.999999999999999	-5.06819516278606	1.22124532708767e-15	5.06819516278606	1814	7171	4277	2158	3339	5917	511.322101847117	1391.72149801721	717.174270555413	30962.3654358916	20126.6085173858	36816.5510769368	Down_gills_Up_gills_wssv
XM_027353031.1	22.3576588496087	4.43293564963506	0.789948668905181	0.984727843974983	2.33443480133674	0.0152721560250173	-2.33443480133674	64	117	157	0	0	0	18.040030054143	22.7069328222024	26.3260136724807	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027353041.1	31.8266204776143	5.43755821713959	0.905831568797754	0.984167910512552	2.54920312472057	0.0158320894874482	-2.54920312472057	99	127	256	0	1	0	27.9056714900025	24.6476963112795	42.9264936315608	7.17385668116117	6.02773540502719	3.11108256523042	Up_gills_Down_gills_wssv
XM_027353044.1	30.4379005630524	4.43293564963506	0.893159520455472	0.985831411501099	2.77953452820229	0.0141685884989006	-2.77953452820229	62	161	254	0	0	0	17.4762791149511	31.2462921741418	42.5911304000642	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027353058.1	183.171817693717	37.9538137655866	0.903101895054329	0.98437960913378	2.27088078510399	0.0156203908662197	-2.27088078510399	783	965	844	2	10	4	220.708492693656	187.283676695943	141.523283691552	28.6954267246447	60.2773540502719	24.8886605218434	Up_gills_Down_gills_wssv
XM_027353059.1	23.474438957907	4.43293564963506	0.770288641468305	0.985537885346993	2.40475635269744	0.014462114653007	-2.40475635269744	122	101	98	0	0	0	34.3888072907102	19.601711239679	16.4327983433319	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027353068.1	25.0390018411699	4.43293564963506	0.816453403802971	0.991017468885892	2.49784272659007	0.00898253111410829	-2.49784272659007	124	105	118	0	0	0	34.9525582299022	20.3780166353098	19.7864306582976	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027353072.1	268.639818447586	1686.99691830254	-1.89308851376956	0.996610831119331	-2.65071227270834	0.00338916888066865	2.65071227270834	712	1527	1842	75	338	313	200.695334352341	296.354584782077	308.86953620834	1076.07850217418	2037.37456689919	1947.53768583424	Down_gills_Up_gills_wssv
XM_027353079.1	47.665600956545	7.54401821486548	0.872433803564353	0.98869142849974	2.65954342119038	0.0113085715002603	-2.65954342119038	151	203	364	0	0	2	42.5631959089937	39.3974988282657	61.0361081323755	7.17385668116117	3.01386770251359	12.4443302609217	Up_gills_Down_gills_wssv
XM_027353093.1	1095.26906720927	251.205688649198	1.48620732261259	0.991388065650837	2.12434429022806	0.00861193434916308	-2.12434429022806	4892	4269	6431	20	32	44	1378.93479726356	828.511933487026	1078.36047087722	286.954267246447	192.88753296087	273.775265740277	Up_gills_Down_gills_wssv
XM_027353106.1	423.403411497663	72.9260957968013	1.00765911655447	0.993494588715405	2.53752582913262	0.00650541128459503	-2.53752582913262	1924	1924	2114	4	2	24	542.328403502675	373.40289529844	354.478935691873	57.3908534492894	12.0554708100544	149.33196313106	Up_gills_Down_gills_wssv
XM_027353130.1	364.586889834403	1517.66878179764	-1.57566830910632	0.999999999380802	-2.0575223796713	6.19198359252948e-10	2.0575223796713	1245	2001	2114	139	249	170	350.934959647001	388.346774164333	354.478935691873	1994.33215736281	1500.90611585177	1057.76807217834	Down_gills_Up_gills_wssv
XM_027353157.1	114.436768853279	1417.84270566795	-1.62490512014545	0.999946358698721	-3.63107491636715	5.36413012789394e-05	3.63107491636715	35	1128	683	83	121	375	9.86564143585948	218.9181215679	114.526543556078	1190.86020907275	729.35598400829	2333.31192392281	Down_gills_Up_gills_wssv
XM_027353246.1	94.9355718392831	524.588576619998	-1.12029128530475	0.992419073462863	-2.46616572838901	0.00758092653713693	2.46616572838901	312	610	468	25	55	142	87.9451465139473	118.386572833705	78.4749961701971	358.692834058059	331.525447276495	883.547448525439	Down_gills_Up_gills_wssv
XM_027353321.1	56.2649936226063	7.54401821486548	0.962936528600049	0.989843927063896	2.89883253571212	0.0101560729361037	-2.89883253571212	242	234	329	0	0	2	68.2138636422284	45.4138656444048	55.1672515811856	7.17385668116117	3.01386770251359	12.4443302609217	Up_gills_Down_gills_wssv
XM_027353338.1	489.113268266307	13523.7002579428	-4.75964004655143	1	-4.78917753382281	0	4.78917753382281	716	5134	1605	852	1991	2627	201.822836230725	996.387975292198	269.128993275997	12224.2517846986	12001.2211914091	16345.6277977206	Down_gills_Up_gills_wssv
XM_027353375.1	248.154342236936	3721.03257227049	-3.62729476304418	0.999999999999999	-3.90639341479825	5.55111512312578e-16	3.90639341479825	496	1607	1746	243	552	699	139.810232919609	311.880692694695	292.772101096505	3486.49434704433	3327.30994357501	4349.29342619213	Down_gills_Up_gills_wssv
XM_027353405.1	4052.03431622197	85335.7938553977	-5.92738848627054	1	-4.39643270548591	0	4.39643270548591	10365	29645	20760	5535	12249	16515	2921.63924236239	5753.39336336915	3481.07034293438	79414.5934604542	73833.730976178	102759.057129561	Down_gills_Up_gills_wssv
XM_027353433.1	5771.61111052595	1741.28108811071	2.61501846829024	0.99983283424164	1.72882498439697	0.000167165758360288	-1.72882498439697	18762	27768	39582	153	328	169	5288.54756055987	5389.11205646937	6637.17371454859	2195.20014443532	1977.09721284892	1051.54590704788	Up_gills_Down_gills_wssv
