ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027360983.1	1.6331269334518	1.51317957392444	5.33661525658878	0.000116406269575428	0.000373720780671537	1.20659967751371	10	26	26	52	28	36	320	144	223	762	964	808	0.850775104820702	1.85901288204751	2.36193932516694	1.96675208223922	1.37211898791462	1.604311117862	4.25127652990057	3.43502679821517	4.9653901899448	5.51166188669101	6.10713724974003	6.4614228028846	Down_muscle_Up_hemocytes
XM_027359059.1	2.90629379656209	1.83220783131335	5.3364676139664	0.000116436752810466	0.00037372488731265	1.2335926146308	34	20	25	24	5	52	856	865	297	1062	1203	978	2.89263535639039	1.43000990926732	2.27109550496821	0.907731730264256	0.245021247841896	2.31733828135622	11.372164717484	20.6340151420564	6.61309814535249	7.68160751137251	7.62125115294321	7.82088057081824	Down_muscle_Up_hemocytes
XM_027361568.1	-5.79679266329787	2.1962174874492	-5.33371872076063	0.000117005830172013	0.000375457273999812	1.1181016977932	846	1475	1048	311	841	865	10	0	4	475	520	418	71.9755738678314	105.463230808465	95.2043235682672	11.7626903380077	41.2125738870069	38.5480310264064	0.132852391559393	0	0.0890652948869022	3.43574723907904	3.29430640027471	3.34266674703683	Up_muscle_Down_hemocytes
XM_027354543.1	2.51872145094376	-0.114193711211062	5.33315108255319	0.00011712370392657	0.000375741298357564	1.35572578844003	4	2	2	16	13	12	181	53	66	427	461	328	0.340310041928281	0.143000990926732	0.181687640397457	0.605154486842837	0.63705524438893	0.534770372620667	2.40462828722501	1.26428069656531	1.46957736563389	3.08855593913	2.92052932793584	2.62295381107197	Down_muscle_Up_hemocytes
XM_027358167.1	1.73633442224453	1.31110250617829	5.332882286708	0.000117179564336599	0.000375826286921168	1.23006582358033	7	23	22	56	15	38	314	144	210	677	812	655	0.595542573374491	1.64451139565742	1.99856404437202	2.11804070394993	0.735063743525688	1.69343951329878	4.17156509496494	3.43502679821517	4.67592798156236	4.89684395969792	5.14418614812127	5.23791081174432	Down_muscle_Up_hemocytes
XM_027356116.1	-1.60733579180473	2.03836022374754	-5.32932869885418	0.000117920679018098	0.000378108476420595	0.963752127861516	109	160	134	167	96	84	228	119	111	247	323	248	9.27344864254565	11.4400792741386	12.1730719066296	6.31629995642212	4.70440795856441	3.74339260834467	3.02903452755416	2.83866797908059	2.47156193311154	1.7865885643211	2.04627109093986	1.98320897910319	Up_muscle_Down_hemocytes
XM_027357336.1	-2.5066622850742	0.884700376734326	-5.3291062233871	0.000117967239476086	0.000378163016927725	1.11706333494647	44	28	24	232	128	192	35	30	13	166	168	181	3.74341046121109	2.00201387297425	2.18025168476948	8.77474005922114	6.27254394475254	8.55632596193067	0.464983370457875	0.715630582961494	0.289462208382432	1.2007032456571	1.06431437547337	1.44742268232935	Up_muscle_Down_hemocytes
XR_003476987.1	-2.6500329083037	1.54965363613095	-5.32604621837145	0.000118609597575901	0.000379936675889562	1.0169901115959	184	194	92	179	35	247	126	26	28	189	238	148	15.6542619287009	13.871096119893	8.357631458283	6.77016582155424	1.71514873489327	11.0073568364421	1.67394013364835	0.620213171899961	0.623457064208315	1.36706574354935	1.50777869858727	1.18352793914223	Up_muscle_Down_hemocytes
XM_027360598.1	-1.67144581406421	5.82588810330915	-5.32527086045461	0.000118772939808357	0.000380364692374262	0.86013930659905	1738	2247	1680	1538	1580	1507	2095	2160	1804	3511	4077	3339	147.864713217838	160.661613306183	152.617617933863	58.1704750477678	77.4267143180392	67.1582459616121	27.8325760316928	51.5254019732275	40.1684479939929	25.3955969608558	25.8286292190769	26.7013499242966	Up_muscle_Down_hemocytes
XR_003476045.1	-7.78935468766394	-0.596467903482979	-5.32334763144882	0.000119179114041238	0.000381569958064981	1.35381686069224	448	484	512	50	40	138	3	1	3	3	4	6	38.1147246959674	34.6062398042691	46.5120359417489	1.89110777138387	1.96016998273517	6.14985928513767	0.0398557174678179	0.0238543527653831	0.0667989711651766	0.021699456246815	0.0253408184636516	0.0479808623976579	Up_muscle_Down_hemocytes
XM_027375929.1	-1.79532033259758	1.41141708206707	-5.32240750083515	0.000119378190836152	0.00038211173289901	1.02954355495274	65	76	42	156	69	155	109	19	115	193	275	224	5.53003818133456	5.43403765521581	3.81544044834659	5.90025624671767	3.38129322021817	6.90745064635028	1.44809106799738	0.453232702542279	2.56062722799844	1.39599835187843	1.74218126937605	1.79128552951256	Up_muscle_Down_hemocytes
XM_027375973.1	2.48738305891857	-0.0513269799383023	5.32056114103104	0.000119770175792513	0.000383270552542333	1.33083618698545	5	12	4	11	6	4	315	65	124	269	266	287	0.425387552410351	0.858005945560391	0.363375280794913	0.416043709704451	0.294025497410275	0.178256790873556	4.18485033412087	1.5505329297499	2.76102414149397	1.94571791013108	1.68516442783283	2.29508458468797	Down_muscle_Up_hemocytes
XM_027356114.1	-1.65568589688882	2.10710093858531	-5.31933157193079	0.000120031959636935	0.000383872675809264	0.936869188412949	118	180	153	168	105	87	234	121	82	333	323	267	10.0391462368843	12.8700891834059	13.8991044904054	6.35412211184979	5.14544620467982	3.87708520149984	3.10874596248979	2.88637668461136	1.82583854518149	2.40863964339647	2.04627109093986	2.13514837669578	Up_muscle_Down_hemocytes
XM_027368073.1	5.86553420822541	-0.262370804570315	5.31942030032294	0.000120013048779205	0.000383872675809264	1.34283512341362	10	0	0	5	0	4	627	1078	519	489	523	326	0.850775104820702	0	0	0.189110777138387	0	0.178256790873556	8.32984495077393	25.714992281083	11.5562220115756	3.53701136823085	3.31331201412244	2.60696019027275	Down_muscle_Up_hemocytes
XM_027383131.1	1.84440101240141	5.24019471582749	5.31925478628185	0.000120048327622777	0.000383872675809264	0.90451457140906	144	193	132	1030	763	443	3763	4031	3479	10023	11267	9344	12.2511615094181	13.7995956244296	11.9913842662321	38.9568200905077	37.3902424206734	19.7419395892463	49.9923549437995	96.1568959972593	77.4645402278832	72.4978833206089	71.3787504074906	74.7221963739526	Down_muscle_Up_hemocytes
XM_027362832.1	2.31495057738439	0.480508111420763	5.3107576609361	0.000121874074598723	0.000389321650683939	1.2767411086383	6	14	8	10	18	10	187	70	115	601	639	480	0.510465062892421	1.00100693648712	0.726750561589826	0.378221554276773	0.882076492230826	0.445641977183889	2.48433972216065	1.66980469357682	2.56062722799844	4.34712440144527	4.04819574956834	3.83846899181263	Down_muscle_Up_hemocytes
XM_027373448.1	2.35127952446186	1.44811089562874	5.30828095273871	0.000122411668900963	0.000390843844043321	1.19758442704521	14	22	12	45	17	22	457	135	177	1172	1448	1056	1.19108514674898	1.57301090019405	1.09012584238474	1.70199699424548	0.833072242662447	0.980412349804556	6.07135429426425	3.22033762332672	3.94113929874542	8.4772542404224	9.17337628384187	8.44463178198779	Down_muscle_Up_hemocytes
XM_027372303.1	2.41058881296652	0.103925459238697	5.30780426052209	0.00012251542320401	0.000391077543213199	1.29954468857212	6	5	2	16	11	14	216	52	81	427	523	394	0.510465062892421	0.35750247731683	0.181687640397457	0.605154486842837	0.539046745252172	0.623898768057445	2.86961165768289	1.24042634379992	1.80357222145977	3.08855593913	3.31331201412244	3.1507432974462	Down_muscle_Up_hemocytes
XM_027351873.1	5.01008410197328	0.46965564006332	5.30766234891434	0.000122546328644689	0.000391078645303263	1.31951680867729	0	0	3	21	6	38	701	115	202	1765	1913	1614	0	0	0.272531460596185	0.794265263981224	0.294025497410275	1.69343951329878	9.31295264831344	2.74325056801906	4.49779739178856	12.7665134252095	12.1192464302414	12.90685198497	Down_muscle_Up_hemocytes
XM_027351492.1	5.75768692299785	2.13546594950102	5.30487618456462	0.000123154747713323	0.000392922290323459	1.27067463361209	6	0	16	21	27	37	4214	5237	2619	1904	2063	1623	0.510465062892421	0	1.45350112317965	0.794265263981224	1.32311473834624	1.64887531558039	55.9839978031281	124.925245432311	58.3155018271992	13.7719215646453	13.0695271226283	12.9788232785665	Down_muscle_Up_hemocytes
XM_027380728.1	4.73954093398241	-1.77407478392967	5.30431403458661	0.000123277886723786	0.000393217127717918	1.32608415217445	0	0	1	0	1	1	220	241	131	86	127	101	0	0	0.0908438201987283	0	0.0490042495683792	0.0445641977183889	2.92275261430664	5.74889901645733	2.91688840754605	0.622051079075364	0.804570986220938	0.807677850360575	Down_muscle_Up_hemocytes
XM_027366806.1	1.85071009024857	1.07722968950223	5.3039007295571	0.000123368503130522	0.000393408107291625	1.20328537744528	20	21	10	13	17	42	301	114	226	593	661	462	1.7015502096414	1.50151040473069	0.908438201987283	0.491688020559805	0.833072242662447	1.87169630417233	3.99885698593772	2.71939621525368	5.03218916110997	4.2892591847871	4.18757025111842	3.69452640461966	Down_muscle_Up_hemocytes
XM_027351491.1	4.83776648761445	0.630390080918561	5.30226467288012	0.000123727887940772	0.000394455850019448	1.30550931178383	4	2	2	7	10	5	1043	1084	624	549	665	509	0.340310041928281	0.143000990926732	0.181687640397457	0.264755087993741	0.490042495683792	0.222820988591945	13.8565044396447	25.8581183976753	13.8941860023567	3.97100049316715	4.21291106958208	4.07037649340131	Down_muscle_Up_hemocytes
XM_027365283.1	3.73417951310656	-0.414129977765612	5.30085649347745	0.000124038090241983	0.000395346311538394	1.31441004598653	2	4	2	8	0	16	118	101	66	477	742	483	0.17015502096414	0.286001981853464	0.181687640397457	0.302577243421419	0	0.713027163494223	1.56765822040084	2.40928962930369	1.46957736563389	3.45021354324359	4.70072182500737	3.86245942301146	Down_muscle_Up_hemocytes
XM_027374933.1	-2.54129748808225	1.02295347388792	-5.2994876665499	0.000124340401118611	0.000396112549941465	1.04368697864239	38	65	72	241	81	164	49	22	6	206	225	210	3.23294539831867	4.64753220511879	6.54075505430844	9.11513945807024	3.96934421503872	7.30852842581578	0.650976718641025	0.524795760838429	0.133597942330353	1.49002932894796	1.4254210385804	1.67933018391803	Up_muscle_Down_hemocytes
XM_027351224.1	1.77825147747781	0.563825331789498	5.29915411752574	0.000124414183103829	0.000396248954997436	1.23974700315605	4	8	8	34	13	32	206	123	120	348	554	315	0.340310041928281	0.572003963706928	0.726750561589826	1.28595328454103	0.63705524438893	1.42605432698845	2.73675926612349	2.93408539014212	2.67195884660706	2.51713692463054	3.50970335721574	2.51899527587704	Down_muscle_Up_hemocytes
XM_027361431.1	1.93842042531864	1.86653312679038	5.29755859428771	0.000124767749378138	0.000397276160435936	1.10308868977555	28	42	19	36	71	17	450	422	205	1009	1202	914	2.38217029349796	3.00302080946137	1.72603258377584	1.36159759539638	3.47930171935493	0.757591361212612	5.97835762017268	10.0665368669917	4.56459636295374	7.29825045101212	7.6149159483273	7.30908470524322	Down_muscle_Up_hemocytes
XM_027374263.1	1.90439971577391	2.45828365107178	5.29584040084769	0.000125149671137142	0.000398393119786567	1.00978247826626	45	65	29	30	98	54	748	715	518	1160	1286	1077	3.82848797169316	4.64753220511879	2.63447078576312	1.13466466283032	4.80241645770116	2.406466676793	9.93735888864258	17.0558622272489	11.5339556878538	8.39045641543514	8.14707313606398	8.61256480037959	Down_muscle_Up_hemocytes
XM_027376775.1	-2.2551680314953	0.168909689580569	-5.29510819088391	0.000125312797755414	0.000398813198924655	1.16914674918822	64	55	29	67	42	19	67	22	15	72	51	66	5.44496067085249	3.93252725048513	2.63447078576312	2.53408441365438	2.05817848187193	0.84671975664939	0.890111023447932	0.524795760838429	0.333994855825883	0.52078694992356	0.323095435411558	0.527789486374237	Up_muscle_Down_hemocytes
XM_027360730.1	3.84035135418347	0.67757022729802	5.29128398866387	0.000126168389263302	0.000401436319592859	1.27327435046197	4	0	2	48	20	16	896	253	415	656	711	583	0.340310041928281	0	0.181687640397457	1.81546346052851	0.980084991367585	0.713027163494223	11.9035742837216	6.03515124964193	9.2405243445161	4.74494776597022	4.50433048191407	4.66214046297243	Down_muscle_Up_hemocytes
XM_027357423.1	2.13871869734053	1.45816462881608	5.29079847585086	0.000126277448327153	0.000401683446741878	1.15911556190823	5	20	17	30	21	78	334	304	175	1010	1085	787	0.425387552410351	1.43000990926732	1.54434494337838	1.13466466283032	1.02908924093596	3.47600742203434	4.43726987808372	7.25172324067647	3.89660665130197	7.30548360309439	6.87369700826549	6.29348978449279	Down_muscle_Up_hemocytes
XR_003476601.1	2.25116855542534	-0.00144722402799474	5.28839842313034	0.000126818009611115	0.000403202501613278	1.26846253922953	3	7	4	4	34	11	156	103	74	325	351	287	0.25523253144621	0.500503468243562	0.363375280794913	0.151288621710709	1.66614448532489	0.490206174902278	2.07249730832653	2.45699833483446	1.64770795540769	2.35077442673829	2.22365682018543	2.29508458468797	Down_muscle_Up_hemocytes
XM_027354631.1	-4.24023854635399	0.562188361003697	-5.28717106514538	0.000127095377986951	0.000403946626498592	1.12553877997463	54	29	29	446	99	676	4	13	24	71	97	61	4.59418556603179	2.07351436843761	2.63447078576312	16.8686813207441	4.85142070726954	30.1253976576309	0.0531409566237571	0.310106585949981	0.534391769321413	0.513553797841289	0.614514847743551	0.487805434376189	Up_muscle_Down_hemocytes
XM_027364891.1	-1.76457324786013	4.08132936969031	-5.28708351110203	0.000127115188318342	0.000403946626498592	0.750146729464973	329	473	243	623	704	1212	1091	150	673	1245	1497	1123	27.9905009486011	33.8197343541721	22.075048308291	23.563202831443	34.498991696139	54.0118076346874	14.4941959191298	3.57815291480747	14.9852358647213	9.00527434242823	9.4838013100216	8.98041807876164	Up_muscle_Down_hemocytes
XM_027354570.1	2.98948090723417	-1.12297518234164	5.28572549678737	0.000127422870695739	0.000404723374607438	1.29728206924057	5	0	2	3	2	6	198	36	74	154	177	128	0.425387552410351	0	0.181687640397457	0.113466466283032	0.0980084991367585	0.267385186310334	2.63047735287598	0.858756699553792	1.64770795540769	1.11390542066984	1.12133121701658	1.02359173115004	Down_muscle_Up_hemocytes
XM_027374629.1	-3.36796496475219	-0.610549699283521	-5.28578096489628	0.000127410288207932	0.000404723374607438	1.26377201754939	22	38	28	57	55	43	22	8	0	49	68	47	1.87170523060554	2.71701882760791	2.54362696556439	2.15586285937761	2.69523372626086	1.91626050189072	0.292275261430664	0.190834822123065	0	0.354424452031312	0.430793913882077	0.375850088781653	Up_muscle_Down_hemocytes
XM_027354686.1	6.73973505333615	0.761980615658466	5.28557238355116	0.000127457609908177	0.000404724613411694	1.28402376601356	2	1	0	3	7	10	3049	2921	1655	896	977	717	0.17015502096414	0.071500495463366	0	0.113466466283032	0.343029746978655	0.445641977183889	40.5066941864589	69.6785644276841	36.8507657594558	6.48090426571542	6.1894949097469	5.73371305652012	Down_muscle_Up_hemocytes
XM_027376098.1	-2.08095977092306	0.700953109967605	-5.28544502282463	0.000127486513765925	0.000404724613411694	1.06737916427569	66	88	64	59	67	38	36	31	16	126	164	124	5.61511569181663	6.2920436007762	5.81400449271861	2.23150717023296	3.28328472108141	1.69343951329878	0.478268609613814	0.739484935726877	0.356261179547609	0.91137716236623	1.03897355700971	0.991604489551597	Up_muscle_Down_hemocytes
XM_027367863.1	2.49529540023245	1.37609771469801	5.28430534844987	0.00012774546135315	0.000405345566311993	1.1673851189211	8	26	20	21	62	6	344	401	326	788	861	640	0.680620083856561	1.85901288204751	1.81687640397457	0.794265263981224	3.03826347323951	0.267385186310334	4.57012226964311	9.56559545891863	7.25882153328253	5.69972384083008	5.454611174301	5.11795865575018	Down_muscle_Up_hemocytes
XM_027355333.1	3.76769615684841	-1.55071113527736	5.28249550762647	0.000128157806200566	0.000406439661892543	1.29223031788578	0	0	0	48	4	0	93	58	51	176	185	168	0	0	0	1.81546346052851	0.196016998273517	0	1.23552724150235	1.38355246039222	1.135582509808	1.27303476647981	1.17201285394389	1.34346414713442	Down_muscle_Up_hemocytes
XM_027377539.1	3.05617201453681	1.67032386819719	5.28237395688777	0.000128185549378628	0.000406439661892543	1.16668757108316	15	8	4	43	27	46	464	304	204	2199	2428	1797	1.27616265723105	0.572003963706928	0.363375280794913	1.62635268339013	1.32311473834624	2.04995309504589	6.16435096835583	7.25172324067647	4.54233003923201	15.9057014289154	15.3818768074365	14.3702682880985	Down_muscle_Up_hemocytes
XM_027355691.1	1.84170048260145	2.61463576969867	5.28073169634418	0.000128560999240029	0.000407529132344478	0.954129862977775	54	65	62	60	59	42	1151	319	879	1336	1374	1163	4.59418556603179	4.64753220511879	5.63231685232115	2.26932932566064	2.89125072453437	1.87169630417233	15.2913102684861	7.60953853215721	19.5720985513968	9.66349118191495	8.70457114226432	9.30029049474602	Down_muscle_Up_hemocytes
XM_027352863.1	1.99604806922842	3.42356000817911	5.2791427184876	0.000128925359125449	0.000408582917466163	0.879955144849927	87	70	38	134	162	112	1895	1747	1668	1882	1984	1636	7.4017434119401	5.00503468243562	3.45206516755167	5.06816882730876	7.93868843007744	4.99119014445956	25.1755282005049	41.6735542811243	37.1402279678382	13.6127922188353	12.5690459579712	13.0827818137614	Down_muscle_Up_hemocytes
XM_027351475.1	1.94785986715703	-0.727548067914212	5.27894657243272	0.000128970410904807	0.000408624498229467	1.27918580129027	4	6	5	5	4	4	118	49	60	138	149	151	0.340310041928281	0.429002972780196	0.454219100993641	0.189110777138387	0.196016998273517	0.178256790873556	1.56765822040084	1.16886328550377	1.33597942330353	0.99817498735349	0.943945487771021	1.20751837034106	Down_muscle_Up_hemocytes
XM_027351440.1	1.74303323159178	1.06668019978301	5.27872899425219	0.000129020404520249	0.000408681712040998	1.15759282112638	6	20	15	38	21	28	253	183	111	583	690	593	0.510465062892421	1.43000990926732	1.36265730298092	1.43724190625174	1.02908924093596	1.24779753611489	3.36116550645264	4.36534655606511	2.47156193311154	4.21692766396438	4.3712911849799	4.74210856696852	Down_muscle_Up_hemocytes
XM_027375135.1	1.79566286550508	2.27462789049541	5.27382675329143	0.000130152179650045	0.000412164672848708	0.992408476462735	50	39	24	63	42	56	483	227	318	1724	1961	1580	4.25387552410351	2.78851932307127	2.18025168476948	2.38279579194367	2.05817848187193	2.49559507222978	6.41677051231867	5.41493807774197	7.08069094350872	12.4699541898364	12.4233362518052	12.6349604313832	Down_muscle_Up_hemocytes
XM_027373759.1	-2.18311634948924	1.35023188941794	-5.27320003322935	0.000130297614231885	0.000412523149264086	0.945722268489314	89	132	119	102	115	36	91	66	69	138	131	135	7.57189843290424	9.43806540116431	10.8104146036487	3.85785985362309	5.63548870036361	1.604311117862	1.20895676319047	1.57438728251529	1.53637633679906	0.99817498735349	0.829911804684589	1.0795694039473	Up_muscle_Down_hemocytes
XM_027365513.1	1.97009052971234	4.75141454670541	5.27245831113769	0.000130469954729126	0.000412966611592537	0.823959591727695	137	125	135	269	306	552	3719	1015	1563	12501	14084	11134	11.6556189360436	8.93756193292074	12.2639157268283	10.1741598100452	14.995300367924	24.5994371405507	49.4078044209382	24.2121680568639	34.802263977057	90.4216341804782	89.2250218105172	89.0364869892538	Down_muscle_Up_hemocytes
XM_027377639.1	3.65220106262395	-1.71465519452752	5.26958149231644	0.000131140640313142	0.000414884245757052	1.27149764439234	0	4	2	0	4	0	63	131	60	119	134	105	0	0.286001981853464	0.181687640397457	0	0.196016998273517	0	0.836970066824175	3.12492021226519	1.33597942330353	0.860745097790329	0.848917418532328	0.839665091959013	Down_muscle_Up_hemocytes
XM_027359141.1	1.71305993137354	1.7571927387122	5.26573727891541	0.00013204247368437	0.000417634091878121	1.05687493029828	24	9	22	73	26	76	530	309	304	792	844	722	2.04186025156968	0.643504459170294	1.99856404437202	2.76101734622045	1.27411048877786	3.38687902659756	7.04117675264782	7.37099500450338	6.76896241140456	5.72865644915916	5.34691269583048	5.77369710851817	Down_muscle_Up_hemocytes
XM_027370362.1	2.93603828961009	-0.353032101364621	5.26515197200011	0.000132180349840811	0.000417966873465002	1.24779723213413	0	2	8	6	11	15	129	61	92	385	419	306	0	0.143000990926732	0.726750561589826	0.226932932566064	0.539046745252172	0.668462965775834	1.71379585111617	1.45511551868837	2.04850178239875	2.78476355167459	2.6544507340675	2.44702398228055	Down_muscle_Up_hemocytes
XM_027365937.1	3.19931520077144	-0.752387992685444	5.26233581235547	0.000132845831649509	0.00041996741789001	1.25108680732794	2	0	1	29	5	3	154	153	74	233	237	155	0.17015502096414	0	0.0908438201987283	1.09684250740264	0.245021247841896	0.133692593155167	2.04592683001465	3.64971597310362	1.64770795540769	1.6853244351693	1.50144349397136	1.2395056119395	Down_muscle_Up_hemocytes
XM_027358228.1	3.14492282228846	-0.579257203635361	5.26048600071883	0.000133284857080457	0.000421251251187604	1.2458544630974	0	13	0	15	8	6	128	93	73	298	333	269	0	0.929506441023757	0	0.56733233141516	0.392033996547034	0.267385186310334	1.70051061196023	2.21845480718063	1.62544163168596	2.15547932051696	2.10962313709899	2.151141997495	Down_muscle_Up_hemocytes
XM_027382100.1	1.83900641048498	2.07397828473413	5.26006031708134	0.000133386100682127	0.000421467143315846	1.00245062923544	24	24	36	61	34	59	510	161	439	1346	1518	1283	2.04186025156968	1.71601189112078	3.27037752715422	2.30715148108832	1.66614448532489	2.62928766538495	6.77547196952904	3.84055079522668	9.77491611383751	9.73582270273767	9.61684060695577	10.2599077426992	Down_muscle_Up_hemocytes
XM_027361979.1	1.84005695747707	2.04995617765718	5.25588020785449	0.000134384556953123	0.000424517199538168	0.999202844350794	30	26	22	59	110	20	431	395	454	1120	1153	876	2.5523253144621	1.85901288204751	1.99856404437202	2.23150717023296	5.39046745252172	0.891283954367779	5.72593807620983	9.42246934232633	10.1089109696634	8.10113033214427	7.30449092214757	7.00520591005805	Down_muscle_Up_hemocytes
XM_027354685.1	7.10726698522583	0.900297833665354	5.25423439972445	0.000134779807409949	0.000425555686016561	1.22976792752757	14	0	0	3	3	10	3958	3719	2058	1012	1184	893	1.19108514674898	0	0	0.113466466283032	0.147012748705138	0.445641977183889	52.5829765792077	88.7143379344598	45.8240942193112	7.31994990725893	7.50088226524087	7.14115168685142	Down_muscle_Up_hemocytes
XM_027380406.1	1.60224482153396	1.4316313167352	5.25362283801146	0.000134926986136457	0.000425915303795817	1.06527040977997	32	13	17	38	24	43	447	134	257	586	768	571	2.72248033542625	0.929506441023757	1.54434494337838	1.43724190625174	1.1761019896411	1.91626050189072	5.93850190270486	3.19648327056134	5.72244519648346	4.2386271202112	4.8654371450211	4.56617873817711	Down_muscle_Up_hemocytes
XM_027379965.1	-2.3984480309559	6.10750002655165	-5.25321551674237	0.000135025105193164	0.000426119918904294	0.745301308673499	3692	4760	3501	1766	1868	1550	2103	2025	1785	3475	3699	3175	314.106168699803	340.342358405622	318.044214515748	66.7939264852782	91.5399381937324	69.0745064635028	27.9388579449403	48.3050643499008	39.7453878432801	25.1352034858941	23.4339218742618	25.3898730187606	Up_muscle_Down_hemocytes
XM_027356624.1	1.89580691522469	0.149398308629038	5.25089681384447	0.000135585072735347	0.000427676158687266	1.18460089053927	12	6	8	22	8	6	161	111	68	310	377	236	1.02093012578484	0.429002972780196	0.726750561589826	0.832087419408902	0.392033996547034	0.267385186310334	2.13892350410622	2.64783315695753	1.51411001307734	2.24227714550422	2.38837214019916	1.88724725430788	Down_muscle_Up_hemocytes
XM_027376983.1	2.28799827329296	0.820899838823442	5.24957103204875	0.000135906336579992	0.000428583881028623	1.14952023596385	10	4	3	44	14	40	305	260	184	414	595	499	0.850775104820702	0.286001981853464	0.272531460596185	1.6641748388178	0.686059493957309	1.78256790873556	4.05199794256148	6.20213171899961	4.0970035647975	2.99452496206047	3.76944674646817	3.99040838940522	Down_muscle_Up_hemocytes
XM_027352443.1	6.21601115541639	0.716245824885864	5.2492882882355	0.000135974953728242	0.00042858903518727	1.21967707338211	6	0	0	13	5	9	1038	2029	2009	891	1019	742	0.510465062892421	0	0	0.491688020559805	0.245021247841896	0.4010777794655	13.790078243865	48.4004817609623	44.7330443569466	6.44473850530406	6.45557350361524	5.93363331651036	Down_muscle_Up_hemocytes
XM_027374318.1	2.31170671034582	1.6521247526233	5.24668290607749	0.000136608937793404	0.000430375326672128	1.07314382931086	8	5	10	66	48	80	489	351	223	1176	1360	1003	0.680620083856561	0.35750247731683	0.908438201987283	2.4962622582267	2.3522039792822	3.56513581747111	6.49648194725431	8.37287782064947	4.9653901899448	8.50618684875148	8.61587827764154	8.02080083080848	Down_muscle_Up_hemocytes
XM_027356286.1	-1.8579070866409	1.88107010982146	-5.24478902012816	0.000137071722101053	0.000431701321966809	0.824184455945139	142	156	129	81	157	83	147	79	110	238	299	184	12.081006488454	11.1540772922851	11.7188528056359	3.06359458964186	7.69366718223554	3.69882841062628	1.95293015592307	1.88449386846527	2.44929560938981	1.72149019558066	1.89422618015796	1.47141311352818	Up_muscle_Down_hemocytes
XM_027356024.1	-1.68010275181529	0.524710456268814	-5.24383138748686	0.000137306348012297	0.000432253219068479	1.02731080464437	30	60	35	44	50	65	45	18	32	100	158	158	2.5523253144621	4.29002972780196	3.17953370695549	1.6641748388178	2.45021247841896	2.89667285169528	0.597835762017268	0.429378349776896	0.712522359095217	0.723315208227167	1.00096232931424	1.26349604313832	Up_muscle_Down_hemocytes
XM_027356233.1	1.51701474067764	1.95955701972004	5.24229306888211	0.000137684122138841	0.000433335885639634	0.959202389348412	56	30	33	42	35	45	448	282	430	823	839	679	4.76434058699593	2.14501486390098	2.99784606655803	1.58853052796245	1.71514873489327	2.0053888973275	5.9517871418608	6.72692747983804	9.57451920034198	5.95288416370958	5.31523667275092	5.42983426133495	Down_muscle_Up_hemocytes
XM_027355336.1	3.5934235589971	-1.4792162089121	5.24101275458891	0.000137999362468325	0.000434159693631599	1.22014026871924	0	2	0	38	0	2	71	55	37	244	221	158	0	0.143000990926732	0	1.43724190625174	0	0.0891283954367778	0.943251980071689	1.31198940209607	0.823853977703845	1.76488910807429	1.40008022011675	1.26349604313832	Down_muscle_Up_hemocytes
XM_027360540.1	3.60851412800399	-1.00129519644142	5.24095449697327	0.000138013724598995	0.000434159693631599	1.21401493026814	0	4	10	0	9	1	124	117	80	215	226	211	0	0.286001981853464	0.908438201987283	0	0.441038246115413	0.0445641977183889	1.64736965533647	2.79095927354982	1.78130589773804	1.55512769768841	1.43175624319631	1.68732699431764	Down_muscle_Up_hemocytes
XM_027366442.1	3.13945736630612	0.139441612965896	5.23938832850943	0.000138400413297943	0.000435269129755169	1.19011276328654	7	0	1	21	15	25	338	133	131	406	532	439	0.595542573374491	0	0.0908438201987283	0.794265263981224	0.735063743525688	1.11410494295972	4.49041083470748	3.17262891779595	2.91688840754605	2.9366597454023	3.37032885566566	3.51059976542864	Down_muscle_Up_hemocytes
XM_027352105.1	3.58749239568422	-1.29068691520288	5.23851922749148	0.000138615482231577	0.000435838409365476	1.21355953242765	0	2	0	7	0	29	88	47	46	236	296	194	0	0.143000990926732	0	0.264755087993741	0	1.29236173383328	1.16910104572266	1.12115457997301	1.02425089119937	1.70702389141611	1.87522056631022	1.55138121752427	Down_muscle_Up_hemocytes
XM_027378184.1	1.63131236835683	1.6509461336422	5.23836081478561	0.000138654720769209	0.000435854694591885	1.01036153278423	26	31	13	34	29	64	287	234	199	955	967	847	2.21201527253382	2.21651535936434	1.18096966258347	1.28595328454103	1.421123237483	2.85210865397689	3.81286363775457	5.58191854709965	4.43099842062338	6.90766023856944	6.12614286358777	6.77329840846937	Down_muscle_Up_hemocytes
