ID	log2FC_SigInv
XM_027377624.1	7.59694855067344
XM_027378763.1	7.37885508240322
XM_027372708.1	8.63964263422768
XM_027362112.1	6.19459175184014
XM_027383311.1	5.60381631562917
XM_027370903.1	5.79738965638728
XM_027379063.1	7.57773496308601
XM_027361576.1	5.82508321532862
XM_027371472.1	6.91689620934204
XM_027367073.1	8.07367547469227
XM_027356794.1	8.73259915604978
XM_027379366.1	7.9282915124386
XM_027364232.1	6.43310637928858
XM_027361743.1	8.24942631071129
XR_003476112.1	8.26334511008077
XM_027361728.1	6.84091310329745
XM_027358358.1	8.02575673271303
XM_027352022.1	6.73401748231984
XM_027376857.1	6.14316507600644
XM_027367942.1	-7.76965187794096
XM_027359062.1	8.47414198169276
XM_027357587.1	7.62189282407111
XM_027354150.1	5.91655683499896
XM_027377252.1	7.57274863055964
XM_027372107.1	4.38184243050478
XM_027360165.1	6.88305265483959
XM_027370851.1	8.35052727013182
XM_027358148.1	5.94869064776313
XM_027353954.1	6.21754842127593
XM_027360990.1	8.10898680821633
XR_003477613.1	7.0055987818717
XM_027362061.1	6.26126867190235
XM_027372207.1	7.41079912556105
XM_027359354.1	6.45393889202824
XM_027381049.1	5.74123944876127
XM_027382189.1	4.20214483269232
XM_027367826.1	6.92269137728899
XM_027354795.1	5.45054751176138
XM_027373514.1	6.75366703424911
XR_003476569.1	4.04860785588227
XM_027361574.1	3.85141638889292
XM_027372966.1	5.81053864468893
XM_027353581.1	4.77803880629692
XM_027359996.1	3.06728519663183
XM_027352584.1	6.49657813099108
XM_027358509.1	5.19646430405588
XM_027377294.1	5.91107702834901
XM_027356405.1	7.86926918425172
XM_027372900.1	6.39067829561801
XM_027351997.1	5.90805986999937
XM_027363563.1	-7.74689046159773
XM_027352316.1	4.4205172371587
XM_027383260.1	7.61815110275542
XM_027376726.1	5.19871768156011
XM_027359087.1	7.36621899959301
XM_027381066.1	4.83604618386164
XM_027355944.1	2.32166997807859
XM_027365780.1	-8.11411033566857
XR_003476181.1	6.92952619342071
XM_027381074.1	8.00327673058566
XM_027358766.1	4.99042412725005
XM_027378055.1	4.66446563239054
XM_027378292.1	5.74711195748436
XM_027375794.1	6.68129884342683
XM_027374052.1	5.47859255848134
XM_027377275.1	7.51171707892009
XM_027355990.1	5.45500564008711
XM_027353889.1	2.63250333084057
XM_027354162.1	5.48531366117741
XM_027352699.1	5.93257743248439
XM_027375769.1	4.07908688289142
XM_027383751.1	3.60230347576114
XM_027353694.1	8.23165546287458
XM_027361202.1	7.67757864355849
XM_027353056.1	7.97592809440296
XM_027367620.1	7.09227215579441
XM_027353697.1	7.45371980077802
XM_027350839.1	7.74419644225054
XM_027382128.1	4.48437039742137
XM_027352880.1	8.19324678515769
XM_027375238.1	6.34006244982555
XM_027366521.1	3.56915926835859
XM_027363951.1	7.0155854322045
XM_027381844.1	7.2145031276056
XM_027360626.1	5.7636903583071
XM_027351614.1	6.09894957245043
XR_003477732.1	6.03842295114742
XM_027376852.1	7.44468920116158
XM_027360546.1	8.22210058743074
XM_027369553.1	6.64035728393451
XM_027359268.1	7.25500521914372
XM_027375912.1	6.41212612751809
XM_027373737.1	7.03405202339928
XM_027368506.1	3.54975643951331
XM_027366221.1	6.45929312031983
XM_027368084.1	3.35764951805408
XM_027377305.1	7.32512350229597
XM_027383746.1	4.037407930125
XM_027366171.1	7.37589398781875
XM_027369669.1	6.43095498806328
XM_027358905.1	6.74138666903964
XM_027372495.1	5.43343293206831
XM_027369649.1	5.90478781689815
XM_027372909.1	8.0617180002083
XM_027381741.1	6.11394558920554
XM_027371106.1	3.08047145749291
XM_027361801.1	7.71696270131184
XM_027353456.1	5.03218581700516
XM_027357833.1	6.8527118884918
XM_027367880.1	7.5300427312391
XM_027358701.1	6.81817885080719
XM_027371783.1	5.59968332956333
XM_027356796.1	9.46119005831221
XM_027372362.1	6.80604033276208
XR_003476602.1	7.97370713657041
XM_027367822.1	6.81726502510965
XM_027370157.1	5.51499279636958
XM_027365598.1	8.42506640086019
XM_027379865.1	6.68219386684626
XM_027366837.1	5.68443502388789
XM_027369081.1	6.99915771604811
XM_027365314.1	7.27548054037204
XR_003476628.1	6.56614637776732
XM_027372562.1	7.43535324757559
XM_027375036.1	5.81956462688977
XM_027369300.1	6.72009291256742
XM_027369197.1	4.14706039407843
XM_027366621.1	3.20657563534587
XM_027361474.1	7.95895326265814
XM_027358147.1	5.85027805022025
XM_027351600.1	7.93321251652172
XM_027367218.1	6.21811942377087
XM_027366760.1	6.15568989866787
XR_003477381.1	3.29979970746415
XM_027374593.1	7.61740726331553
XM_027368786.1	7.94777012815549
XM_027351612.1	6.15501453735521
XR_003476362.1	2.45403014252218
XM_027358620.1	7.90308210356484
XM_027356554.1	6.01855111368415
XM_027370807.1	5.30486479031847
XM_027371478.1	7.42309627653478
XM_027352704.1	6.76738806189078
XM_027376486.1	5.35345569867118
XM_027359032.1	5.60149476385078
XM_027378429.1	7.5274603796549
XM_027373959.1	6.88201946354652
XM_027381603.1	4.90622276446144
XM_027382394.1	6.0810769833296
XM_027366233.1	6.26997506020896
XM_027360794.1	8.31395751738602
XM_027352590.1	8.00712346082902
XM_027365477.1	6.96642198250555
XM_027357310.1	4.49468957891081
XM_027356481.1	5.43920972212609
XM_027378911.1	6.86105715536682
XM_027374501.1	5.37551159889525
XM_027373412.1	2.70686781717175
XM_027380164.1	5.10576194459462
XM_027380961.1	7.00987432673727
XM_027369866.1	6.86520257858901
XM_027367018.1	6.94328386819786
XM_027367624.1	6.53918058481921
XM_027373828.1	6.79623438473898
XM_027355692.1	8.68216426902004
XR_003477415.1	5.98798343117822
XM_027358621.1	7.90625881531578
XM_027360357.1	6.26124289746243
XM_027353846.1	6.32413193865348
XM_027365603.1	5.962155127953
XM_027372138.1	9.40949698252792
XM_027378430.1	7.49913979129269
XM_027379198.1	3.38066062671209
XM_027367616.1	6.94672610820502
XM_027378228.1	6.4136347140562
XM_027359273.1	5.52147375505202
XM_027376808.1	7.27131445093765
XR_003476702.1	3.98828293294694
XM_027368484.1	8.08439435755023
XM_027351671.1	8.40834670422061
XM_027365332.1	6.42306922412005
XM_027358681.1	6.49195737276916
XM_027362224.1	2.58835311665696
XM_027361775.1	8.01633652621826
XM_027369533.1	6.78359711549257
XM_027382977.1	3.17328030275477
XM_027361221.1	6.40622733940208
XM_027380234.1	-5.5374649730215
XM_027372493.1	5.34247109240572
XM_027378053.1	4.85607091464349
XM_027381768.1	3.02217932132137
XM_027357116.1	7.83921841014678
XM_027362859.1	7.45912550087723
XM_027358767.1	5.47635635692702
XM_027375832.1	7.219334087799
XM_027371655.1	7.97611025431169
XM_027376843.1	7.47135868236573
XM_027356390.1	6.8165957997748
XM_027375920.1	8.71095259430147
XM_027376380.1	5.69865515409
XM_027372639.1	6.53415520478395
XM_027356205.1	4.73035425500856
XR_003476389.1	6.86907261421372
XM_027376236.1	6.2444358956659
XM_027362370.1	5.82564300151568
XM_027363389.1	5.08880583569988
XM_027360218.1	5.96849276597447
XM_027380154.1	3.36896792029981
XM_027359395.1	7.25842680915607
XM_027372200.1	10.1728719304695
XM_027372509.1	6.58026241275283
XM_027371148.1	4.09527356464426
XM_027378893.1	2.81485441696522
XM_027355591.1	7.33125394376419
XM_027381814.1	6.33594067783368
XM_027351068.1	8.48384276752784
XM_027374574.1	8.30015651166737
XM_027365200.1	8.98726429079841
XM_027369548.1	6.29841956263419
XM_027358813.1	3.24703872447304
XM_027365381.1	7.28168031317608
XM_027352729.1	4.34960808673409
XM_027366537.1	4.63586348049387
XM_027359746.1	2.24363328196758
XM_027356844.1	5.5902169422357
XM_027382188.1	6.87144529823548
XM_027379361.1	6.59851669482016
XM_027365496.1	4.93196467914671
XM_027365451.1	7.23379263815623
XM_027374600.1	6.9915269826174
XM_027370293.1	6.53690309870152
XM_027382289.1	5.90161268546226
XM_027370902.1	7.96902829521365
XM_027375027.1	7.70117876155149
XM_027354949.1	7.68902747926801
XR_003476608.1	6.82982623410611
XM_027378797.1	3.86638899439181
XM_027354290.1	5.86275726448245
XM_027369628.1	4.53036173707997
XM_027367367.1	6.20251501614421
XR_003475661.1	6.4326960869506
XM_027370651.1	3.18319786316474
XM_027361799.1	8.38136566803734
XM_027360556.1	6.42490841284806
XM_027382291.1	5.781701431555
XM_027355684.1	7.95642283216698
XM_027360861.1	4.12967055060408
XM_027357141.1	7.25822940186467
XM_027365416.1	2.27523214088172
XM_027359641.1	-10.5634341667053
XM_027372601.1	8.15666325645693
XM_027359135.1	6.01148508431159
XM_027363991.1	7.14979815008595
XM_027368962.1	5.00172155241474
XM_027353577.1	7.88227890118755
XM_027351017.1	4.08782412333683
XM_027372167.1	5.23347751269825
XM_027366499.1	7.13363131219971
XM_027383287.1	6.83472810394788
XM_027355467.1	5.79909689552639
XM_027377443.1	5.3313911833555
XM_027382186.1	3.89721772002965
XM_027375283.1	6.03730845461534
XM_027353910.1	2.86190641511898
XM_027359428.1	6.39593974397127
XM_027366456.1	8.67227497095949
XM_027362028.1	6.74897116492285
XM_027377992.1	5.97413738731825
XM_027365290.1	3.41499784274572
XM_027353248.1	6.41370802957283
XM_027382420.1	4.75397721125942
XM_027367191.1	5.84686074754802
XM_027364525.1	7.61908611034624
XM_027379132.1	5.11733324107115
XM_027352856.1	6.43832436050249
XM_027381008.1	10.70937929638
XM_027380539.1	7.62787883754158
XM_027377619.1	6.16957588807676
XM_027365785.1	-9.16607837758467
XM_027369200.1	4.92204194038286
XM_027379706.1	5.82556281492016
XM_027369246.1	7.22331060861615
XM_027378433.1	7.92578291607605
XM_027369567.1	5.8695751840914
XM_027372201.1	9.56309604095562
XM_027365841.1	7.76056526263917
XM_027362356.1	6.33739854091791
XM_027375217.1	-10.0507194132244
XM_027374644.1	5.93098888369447
XM_027353837.1	5.98728912314474
XM_027361119.1	6.53173919209489
XM_027353680.1	8.43370286365104
XM_027377329.1	7.30535589610199
XM_027380038.1	6.68706427563614
XM_027362273.1	6.94023249991417
XM_027365311.1	8.31492151102175
XM_027357695.1	7.76215132150639
XM_027370380.1	7.51057389667779
XM_027357486.1	8.00296807034031
XM_027371044.1	6.78131831861396
XM_027366027.1	7.7695559023588
XM_027377629.1	5.42639601298078
XM_027364536.1	7.25228646148047
XM_027366234.1	3.53485826613683
XM_027365041.1	6.3188402360732
XM_027359323.1	7.23591060103155
XM_027363241.1	8.29478667045104
XM_027365763.1	-7.88517029885268
XM_027381742.1	5.76481253479993
XM_027356722.1	9.29922934725049
XM_027382423.1	5.47248323288215
XM_027351568.1	6.20566325110053
XR_003477976.1	6.90375272218661
XM_027367746.1	5.75700698712668
XM_027370338.1	6.04510623324269
XM_027355352.1	8.63178803674184
XM_027355468.1	5.8450531512003
XM_027362302.1	6.94689416114851
XM_027364779.1	5.73688529888638
XM_027364849.1	3.61312210438276
XM_027359900.1	8.35417520448973
XM_027359597.1	4.38782758149658
XM_027353471.1	7.69240092746995
XM_027355531.1	5.52650567721577
XM_027360547.1	6.64897212280425
XM_027382102.1	6.3819948901825
XM_027365596.1	7.74687308655564
XM_027358508.1	5.0467260177792
XM_027365600.1	6.74749099296987
XM_027351419.1	7.89468281725254
XR_003476290.1	6.62915906335205
XM_027367441.1	7.16304763656254
XM_027358070.1	8.55861999673977
XM_027376443.1	8.13692482538955
XM_027365042.1	6.66678198916936
XM_027360739.1	6.63656630042306
XM_027362305.1	7.2392314064238
XM_027359102.1	6.75653700543164
XM_027361934.1	8.98103268835043
XM_027369629.1	4.48417274039185
XM_027380069.1	6.49644451318241
XM_027378050.1	5.03996874063213
XM_027367709.1	7.82286429737213
XM_027380512.1	4.88018932673367
XM_027371153.1	2.59447498503362
XM_027365352.1	6.95754686400006
XM_027367636.1	8.30095646885481
XR_003475869.1	5.22053746252658
XM_027367881.1	3.98971933640943
XM_027364913.1	7.48070603564296
XM_027355021.1	7.25569036017399
XM_027367652.1	6.14897872508812
XM_027363410.1	7.47439186822071
XM_027354397.1	6.29155629571015
XM_027357979.1	6.13900278305135
XM_027351603.1	6.05787047137022
XM_027362282.1	7.82933081018833
XM_027373400.1	7.56799792449216
XM_027352868.1	6.51965837008523
XM_027354383.1	6.64416128552886
XM_027351558.1	5.73822555497892
XM_027371496.1	-11.0739942497528
XM_027364289.1	8.01785869097358
XM_027363774.1	7.72421854900146
XM_027372126.1	6.97027323655031
XM_027372528.1	3.16470165319514
XM_027361329.1	5.80359977742708
XM_027366679.1	8.21861606735571
XM_027366210.1	6.18333163522157
XM_027362623.1	-7.19905121293997
XM_027359700.1	7.9391424675392
XM_027374377.1	5.10140588822136
XM_027382406.1	6.50595301088765
XM_027350922.1	6.0773553827545
XM_027379363.1	8.06131559324647
XM_027350857.1	7.55790611103928
XM_027380873.1	7.04404545684454
XM_027375831.1	7.31694022579963
XM_027357074.1	5.60332273020263
XM_027366026.1	8.31287158496721
XM_027380026.1	7.6634280126207
XM_027361120.1	6.19173139119976
XM_027378760.1	7.76577410736606
XM_027353136.1	4.87444752744851
XM_027376436.1	6.89329138650702
XM_027351555.1	6.33814222800201
XM_027383312.1	4.95192899660775
XM_027358676.1	3.66308942921908
XM_027359103.1	5.3176451258566
XM_027353713.1	9.01170668445189
XM_027377421.1	7.46270067382448
XM_027366207.1	6.59321274627772
XM_027364294.1	4.59999076116383
XM_027370850.1	9.33142874306334
XM_027382139.1	5.60563590585956
XM_027379449.1	7.78642360754986
XM_027369087.1	6.69552641084164
XM_027373235.1	4.482660265415
XM_027357883.1	7.79700951234866
XR_003475620.1	9.58866184803207
XM_027353391.1	5.4404342122842
XM_027379173.1	6.59801738439441
XM_027361261.1	6.37545621800802
XM_027354926.1	10.0447781306654
XR_003475662.1	6.97688004903281
XM_027380981.1	6.90862728254598
XM_027353699.1	7.5953504689587
XM_027382407.1	7.00992274390163
XM_027369289.1	7.66467287011441
XM_027371720.1	4.13212475610793
XM_027379367.1	6.87904225248619
XM_027352297.1	7.32266853390446
XM_027375837.1	6.36034270406507
XM_027365317.1	5.84859041197675
XM_027374733.1	6.64859470458236
XM_027375137.1	7.43765689305136
XM_027375187.1	7.81085048178461
XM_027356246.1	7.87883019935814
XM_027364873.1	8.28529756500603
XM_027368522.1	7.67093098124551
XM_027358710.1	6.43454586861293
XM_027362646.1	4.14166150607117
XM_027367365.1	6.12193549138965
XM_027369306.1	8.11559265648368
XM_027382983.1	4.02631461699567
XR_003476749.1	7.89848821316584
XM_027352008.1	5.83130643137704
XM_027382682.1	7.24803829296128
XM_027361700.1	7.38559145658597
XM_027380095.1	7.7539938776943
XM_027353094.1	5.41470963342541
XM_027377260.1	7.23703728731195
XM_027358111.1	7.17182741805288
XM_027382172.1	7.31023630481589
XM_027361614.1	7.54625005731396
XM_027360250.1	6.54374384970399
XM_027355570.1	8.10654301183774
XM_027363975.1	5.84352240340599
XM_027350896.1	6.26653285058073
XM_027377836.1	7.48491128090926
XM_027380495.1	6.91675258205815
XM_027375344.1	7.88261674309832
XM_027372584.1	7.27290883749051
XM_027356559.1	8.1565226377889
XM_027353701.1	8.67340998008009
XM_027362299.1	7.70441339604642
XM_027354275.1	3.50686405045719
XM_027369090.1	8.34646058106488
XR_003476748.1	7.46510513311385
XM_027381299.1	5.66909254185978
XM_027364773.1	7.66396029276002
XM_027383414.1	4.0558810052068
XM_027370692.1	5.54686979175685
XM_027367879.1	8.57801170335687
XM_027360281.1	7.98082453331636
XM_027378520.1	6.62149534376569
XM_027362138.1	6.25337519759054
XM_027369301.1	5.94565852654585
XM_027359229.1	8.6418106324151
XM_027362044.1	7.47132566378272
XM_027378762.1	6.59419390932721
XM_027350934.1	6.57046974861445
XM_027383549.1	7.09377245002366
XM_027356898.1	3.60594191721789
XM_027372254.1	7.94642091376623
XM_027368214.1	6.9020245920004
XM_027383079.1	3.99264241203778
XM_027369001.1	6.16743235794761
XM_027358930.1	6.6105403631428
XM_027351587.1	6.61185465528152
XM_027374894.1	4.86465866605241
XM_027377319.1	6.82568508091483
XM_027373395.1	5.01108749347288
XM_027382660.1	6.04915710593678
XR_003474979.1	6.70255915434927
XM_027356206.1	4.69344354276466
XM_027353700.1	8.50829403876953
XM_027373403.1	8.68829869313267
XM_027364538.1	4.81940715555194
XM_027373748.1	5.79810411042222
XM_027381154.1	-4.24514844965903
XM_027378697.1	5.84305739087505
XM_027369024.1	7.31599977478145
XM_027368643.1	3.14910128559034
XM_027378334.1	7.56432187200523
XM_027363717.1	4.42987422855651
XM_027354240.1	7.91082627163606
XM_027383608.1	6.18406319496972
XM_027356843.1	7.12876415972639
XM_027372323.1	3.11564338977929
XM_027370154.1	4.81458228234181
XM_027356029.1	7.33593078423408
XM_027382147.1	6.30323489102551
XM_027353951.1	6.92897128670588
XR_003475964.1	8.36828519808784
XM_027369552.1	6.13722367684423
XM_027352295.1	7.88205257981893
XM_027363038.1	5.55594111898122
XM_027381364.1	5.25755911958072
XM_027366682.1	8.22420717613215
XM_027368783.1	2.11043652217644
XM_027354506.1	8.42563977265058
XM_027356850.1	7.7261945662439
XM_027352317.1	4.33282799698562
XM_027375237.1	6.35124549634803
XM_027372215.1	6.17390555584275
XM_027358719.1	6.59262018360261
XM_027364346.1	6.1883828404318
XM_027366916.1	6.15779520082809
XM_027381753.1	9.19337230178992
XM_027358232.1	7.29289767919591
XM_027368181.1	7.36482231547213
XM_027360616.1	6.65411495518656
XM_027360302.1	7.47275034097613
XM_027374527.1	5.65396629744671
XM_027373796.1	6.52682873082589
XM_027366505.1	8.16517201263163
XM_027366729.1	4.33130566312287
XM_027356419.1	3.77677092239567
XM_027352569.1	7.77341288197592
XM_027363770.1	7.36654733811958
XM_027352193.1	5.46924112778849
XM_027378274.1	5.27812299429261
XM_027365245.1	6.14767259150547
XM_027363390.1	7.68224409591028
XM_027372788.1	3.77650065263508
XM_027380586.1	7.09364964874563
XM_027381868.1	6.36560317826743
XM_027382397.1	5.91587259786369
XM_027363311.1	9.06294006428769
XM_027373946.1	5.67669210715055
XM_027378244.1	5.11561545572051
XM_027368222.1	8.36352189877756
XM_027378431.1	7.75613208993287
XM_027356661.1	6.37042263834041
XM_027372600.1	7.98323799699826
XM_027355583.1	3.88813656626253
XM_027357492.1	7.44084957396165
XM_027365816.1	7.00159552152299
XM_027361285.1	7.05973342218324
XM_027381805.1	6.28213720810222
XM_027363276.1	6.26368278969959
XM_027355619.1	6.92613486304597
XR_003477680.1	6.84094028555275
XM_027382408.1	6.29877765077796
XM_027370155.1	4.93750942611064
XM_027359435.1	8.04977842991288
XM_027373397.1	6.96431475423967
XM_027380056.1	7.7968188834699
XM_027365439.1	5.11769079932031
XM_027370008.1	6.78452240954434
XM_027365376.1	7.76136647925301
XM_027372007.1	3.56411775571515
XM_027365363.1	6.54187389514225
XM_027357805.1	4.16482687504447
XM_027356376.1	3.80472475808355
XM_027372255.1	7.00240828537427
XM_027358344.1	6.20943935048902
XM_027371615.1	5.86781828168293
XM_027374910.1	5.02080089877713
XM_027362060.1	6.81984400576845
XM_027376444.1	4.12461246836222
XM_027383641.1	6.90743666735726
XM_027360145.1	7.59827271130384
XM_027380858.1	6.32140889912927
XM_027367565.1	2.30727019154131
XR_003476099.1	6.29104334564312
XM_027378584.1	6.90985224587887
XM_027354161.1	5.50666785482723
XM_027355341.1	8.26687391178304
XM_027359091.1	6.63300024733992
XM_027361330.1	4.96423438833933
XM_027356611.1	-8.60403385449006
XM_027373254.1	6.80677094846402
XM_027353383.1	5.89136911178053
XM_027359012.1	6.91368766133324
XM_027358029.1	6.2596067727718
XM_027354204.1	6.6272673435972
XR_003476135.1	7.1278009501539
XM_027362422.1	8.24057466348703
XM_027372202.1	8.20762663851018
XM_027358460.1	8.089180944525
XR_003477405.1	8.16609592565193
XM_027380431.1	7.92091072052236
XM_027381821.1	6.68320059048199
XM_027354203.1	7.63760228685904
XM_027351061.1	7.2674593703527
XM_027354257.1	3.43361406870467
XM_027367246.1	-11.4742312317703
XM_027374870.1	5.70443150647197
XM_027351245.1	3.70030839260681
XM_027370163.1	7.94143726836203
XM_027372307.1	7.50964260778131
XM_027353370.1	7.42965275861165
