ID	edgeR_logFC	limma_logFC	NOISeq_log2FC_SigInv	DESeq2_log2FoldChange
XM_027352315.1	5.02507216892353	4.95228838933507	4.97014547257682	5.04801007217262
XM_027352316.1	4.45353753040968	4.42986874951178	4.4205172371587	4.48519363609492
XM_027352317.1	4.36015977824268	4.31822428168436	4.33282799698562	4.37242327547996
XM_027352341.1	-5.54714985727968	-5.85187065483855	-5.62868443555792	-5.62684038301556
XM_027352342.1	1.7592465128769	2.07762624597167	1.73607620145051	1.74927275564066
XM_027352348.1	-5.84338432180824	-6.65814195751281	-5.91596987148827	-5.93744776238485
XM_027352349.1	1.427952913524	1.88006256190581	1.35807989512011	1.38951889922424
XM_027352352.1	-2.21831991914493	-1.54323109549202	-2.23197980829442	-2.22576529893384
XM_027352359.1	-1.76153544950103	-1.78479633567354	-1.80333811726672	-1.77157325598903
XM_027352361.1	2.00658964982498	2.25461006891018	1.97236286476853	2.0438908832639
XM_027352366.1	2.86862339489446	4.00192350579468	2.73614283284817	2.82786011377309
XM_027352368.1	-2.30551500987319	-2.05868427189451	-2.39716987058589	-2.3372866050612
XM_027352372.1	1.25080482577614	1.57917154280403	1.20239664558421	1.24864233355233
XM_027352373.1	1.60453767931208	1.83775520078883	1.50204024477276	1.62402988144509
XM_027352376.1	-1.9626084082321	-1.80173402662979	-2.05119673187049	-1.99601238402769
XM_027352395.1	1.42776958049814	2.5238287754151	1.37197186498353	1.40822576207077
XM_027352396.1	0.81925821430248	1.7082716935445	0.765028889329941	0.805173062744076
XM_027352397.1	1.16185002036046	1.90465115721908	1.12990582363889	1.14901108412724
XM_027352398.1	1.15864799346859	2.61110615515957	1.08291463452632	1.14847711043219
XM_027352400.1	1.17132894183625	2.46527264823125	1.10365261254763	1.16859331640346
XM_027352401.1	0.829571452688719	1.89958447311307	0.773154952040679	0.821407435923999
XM_027352402.1	1.38515738099609	2.27247566559712	1.33894723617716	1.37578990400727
XM_027352403.1	1.19182482839221	1.93771903736282	1.15749452474849	1.17919199515303
XM_027352406.1	0.960190435535106	2.0600566226152	0.899829237267443	0.94522310565734
XM_027352407.1	0.896344989426971	2.62888897579712	0.810603634453193	0.880016888468128
XM_027352408.1	1.89916869327909	3.07457649305866	1.81172803116176	1.8810138403597
XM_027352409.1	1.60014821535118	2.48015367564215	1.56089342989355	1.59052854390022
XM_027352410.1	1.25462995565584	2.29250343936531	1.20979037265693	1.24875069877991
XM_027352411.1	1.10448165500223	1.73240593171792	1.08281124006245	1.09517536360509
XM_027352412.1	0.73972869221002	2.21735388050376	0.641677775565746	0.707151336916563
XM_027352413.1	1.09824845521649	2.19145249214981	1.04007847639681	1.07941946101724
XM_027352415.1	1.41022717310006	2.67270796211068	1.32767345275715	1.3899215921619
XM_027352417.1	1.66309574187594	2.53975306044328	1.64215634234343	1.66087589030528
XM_027352418.1	1.40709221415715	2.86579589828658	1.31921819194664	1.38080023568001
XM_027352420.1	0.877593171502791	2.19738721376886	0.797769025492917	0.860837692902094
XM_027352421.1	-1.5266077690231	-1.2626945750661	-1.53562524132545	-1.5258585170114
XM_027352422.1	0.943559200799129	1.90347286005352	0.890608108998631	0.931308104772644
XM_027352423.1	1.20369528050036	2.96403190306317	1.09550749786357	1.18617118401856
XM_027352424.1	0.98875933886158	1.99269866434457	0.932018640356623	0.981013384872472
XM_027352425.1	0.996735865619077	1.82415806993404	0.945736984344061	0.970556231625869
XM_027352426.1	0.972845773991419	1.59987356351715	0.96417256900604	0.973958153903303
XM_027352427.1	1.40382800633443	2.42350287751185	1.33918818365098	1.37586538711237
XM_027352428.1	0.834639205847057	1.86927309478696	0.789134864887307	0.828705729203339
XM_027352429.1	1.26841208264781	2.0879309902274	1.24472808906946	1.25979091122833
XM_027352430.1	1.56881658510915	2.87811197792422	1.4854059362671	1.54920781097378
XM_027352432.1	0.887113256237121	2.01879102835265	0.824802031332561	0.867390783013087
XM_027352433.1	1.00958204275493	2.33362880702358	0.922643203124367	0.981094520694851
XM_027352434.1	1.16146843938567	2.13979624464696	1.1115672330668	1.14404665059524
XM_027352436.1	1.14514622871281	2.15776953583128	1.09735726439285	1.13237744222922
XM_027352438.1	1.27459818678547	1.91649122046699	1.25061004626168	1.26390878328477
XM_027352439.1	0.878061162141554	1.9658574690681	0.823156084382088	0.868561949039792
XM_027352440.1	1.23866333741524	2.31328081921128	1.17782004396197	1.22111453690273
XM_027352441.1	1.30461713499665	2.26224447096925	1.25297487338456	1.2874881925468
XM_027352442.1	0.944810005105971	2.01714579251295	0.886049423214247	0.935785522718499
XM_027352444.1	0.9254653692439	2.04319014245025	0.866952016793029	0.917634923966943
XM_027352446.1	1.02235291850978	2.21566014700275	0.959407886624715	1.02097689690268
XM_027352451.1	3.16896345725619	3.52621365766781	3.11423649645215	3.17965673094135
XM_027352453.1	1.56719174098612	1.61254690508243	1.48709958084916	1.53380574311139
XM_027352461.1	-2.95849925703011	-3.96986772965686	-3.05867625991065	-3.06568584800212
XM_027352480.1	7.86325444922544	7.007464068887	7.39704115095456	8.01955028637447
XM_027352481.1	-8.85191502062941	-9.45025398206076	-8.99297029757891	-8.93486777726277
XM_027352485.1	2.12616840782023	1.79843192015776	2.07302525711127	2.09878179974701
XM_027352486.1	1.58332751914312	1.99781745663335	1.53455310345502	1.56110157725178
XM_027352489.1	1.6765744814945	1.92230181826062	1.63521950783292	1.67323792040966
XM_027352492.1	-2.42710645426337	-2.31171895969113	-2.45663310817802	-2.43991253972705
XM_027352495.1	8.50161039958962	9.9318400814358	8.49122496418308	8.58694548498113
XM_027352496.1	1.70559153224368	1.83024404737087	1.67263053040702	1.67925047707811
XM_027352503.1	2.70349945380336	3.44229152735125	2.66145602576806	2.69472950934399
XM_027352505.1	3.51391523502593	3.87225345068069	3.50323244526434	3.55696177843253
XM_027352506.1	1.78948113540107	1.58183883716172	1.72792288644901	1.75039636567909
XM_027352514.1	3.17581476955007	3.20631679846145	3.17453264784078	3.22135710904754
XM_027352530.1	1.77653214714371	1.63348551274347	1.736089726321	1.79143573142746
XM_027352535.1	-3.85251492249327	-4.61976885908815	-3.91943067091235	-3.90491779255767
XM_027352540.1	1.59897327405061	1.65222364410638	1.63674105472185	1.67560070694169
XM_027352542.1	3.35118163749161	3.3388659580754	3.33398890945707	3.37404651950736
XM_027352547.1	2.26412261827925	2.28360484681926	2.16559427617861	2.21463282860237
XM_027352549.1	-6.70899895980335	-7.62414516332193	-6.75733001311494	-6.79126509899372
XM_027352559.1	7.07780791760336	11.7387201265331	7.22698858728865	7.21465178395264
XM_027352560.1	-7.48440338536968	-8.88838838225847	-7.58402130868055	-7.56865293987013
XM_027352565.1	-1.80228592781134	-1.6604427546871	-1.83061193414798	-1.80885041101452
XM_027352568.1	7.70560380254454	7.65834445130447	7.0418264380709	7.85931742649318
XM_027352569.1	8.48035981043818	7.81792900263852	7.77341288197592	8.55822449658912
XM_027352570.1	3.32532303032727	3.41311915189355	3.2578971845187	3.34897833726544
XM_027352571.1	2.97629338932654	3.27123829245711	2.88857603578707	2.97383586795467
XM_027352578.1	2.29133381687582	2.10557460653037	2.20916772996629	2.26031651251025
XM_027352579.1	-4.51686751676715	-4.32020841825008	-4.58039055753307	-4.57272464355744
XM_027352580.1	6.770632851431	6.71586368904125	5.99644263132074	6.92758625888963
XM_027352581.1	10.916200691703	7.19247381862386	7.14167460041972	8.70578235013069
XM_027352582.1	10.6044262448532	6.87930124946611	6.82701803430047	8.39155332192992
XM_027352583.1	7.71067165582757	6.817021148879	6.34663564728221	7.74399852509968
XM_027352584.1	10.2674194126296	6.53890748838341	6.49657813099108	8.0609669752268
XM_027352587.1	6.61891879021231	7.02928741977704	6.18994539594911	6.80332676658893
XM_027352589.1	9.39737148483955	8.34360545889828	8.25975866406288	9.50184354494732
XM_027352590.1	8.15672204740672	9.15094035996652	8.00712346082902	8.29442102986358
XM_027352595.1	-1.62306134679559	-1.59133224947574	-1.63546555419639	-1.59990585031016
XM_027352597.1	-3.15957783628334	-3.22941874589258	-3.19113106862211	-3.157944897233
XM_027352598.1	-3.60552854910606	-3.50937989514073	-3.65944437774404	-3.62375296925796
XM_027352599.1	-3.47666812550867	-3.48393429028471	-3.53732692296366	-3.49960908200729
XM_027352650.1	5.51595218785496	5.608063843519	5.52293471095664	5.54282147335426
XM_027352651.1	2.3812221748727	2.3551870303361	2.32884782070903	2.36697332125875
XM_027352678.1	-2.91419732541452	-2.90021218801769	-2.93107359735376	-2.89971306587636
XM_027352683.1	3.6781541135202	3.91525378844498	3.65847502517208	3.67970014073375
XM_027352690.1	4.05970957877622	4.01273386452416	4.00623326182097	4.05008724828237
XM_027352696.1	6.11706043340094	6.41261440372128	5.98051631703227	6.19237585259578
XM_027352697.1	5.29191736652917	5.62841608811033	5.23491020446161	5.35503582445841
XM_027352699.1	6.31473518162643	5.75777528130053	5.93257743248439	6.43037221283837
XM_027352700.1	3.85389741820824	3.4062675277202	3.87216967637259	3.92588322463899
XM_027352701.1	7.86937323598092	7.10438858867363	7.52156428585443	8.02903830022868
XM_027352702.1	6.5546109179447	6.53094044891355	6.29048680851349	6.6961700679357
XM_027352703.1	7.49870460394237	7.45279061343076	6.65818093985896	7.70941830385879
XM_027352704.1	7.17190141680936	6.89669348382885	6.76738806189078	7.30414118967157
XM_027352705.1	6.51422521131119	6.51263119040527	6.14017224133725	6.65747423931842
XM_027352706.1	3.450085307791	3.15118868564547	3.4865944613516	3.48984587899893
XM_027352708.1	2.63542684829351	2.73833801783946	2.62768419501328	2.66151644498746
XM_027352709.1	5.85787276917976	5.2595972883693	5.87980284734043	5.93246691716846
XM_027352712.1	1.76380332318217	2.01561861132145	1.67326994082348	1.73110454504715
XM_027352718.1	2.65936469870728	2.32887314680931	2.59109054927864	2.63093095315993
XM_027352721.1	5.44989599551451	6.76797676759398	5.45255893660146	5.53811058521668
XM_027352726.1	-3.7314797898295	-3.74191769776714	-3.8071272210105	-3.76493967581725
XM_027352727.1	-3.99512412265999	-4.04110765702717	-4.07569038793742	-4.0334930959193
XM_027352728.1	-3.99224606757069	-3.94493183655257	-4.07619042132388	-4.03712380824782
XM_027352729.1	4.34372032135956	4.46604510553299	4.34960808673409	4.39843423770418
XM_027352730.1	4.01829128978627	4.02394885029648	3.99828600653446	4.06035614228758
XM_027352731.1	4.15538998090774	4.15313348626921	4.15735757427992	4.19325282131459
XM_027352732.1	1.60152968518103	1.61546347996413	1.55450163266659	1.60212542042384
XM_027352735.1	-1.70210137892667	-1.27081245296427	-1.80786741552743	-1.75616576269842
XM_027352736.1	-5.43318538240924	-6.63616395545793	-5.49303733886104	-5.4917924135201
XM_027352760.1	-2.35104615384133	-1.99729326507389	-2.37547793918347	-2.37244549934472
XM_027352761.1	-2.15617230276403	-2.16465002649449	-2.19438821081323	-2.18662188653841
XM_027352773.1	-2.16231600457686	-2.13318700828804	-2.21237860260308	-2.18631480710199
XM_027352776.1	-2.73568041476403	-2.81602380328226	-2.80834416344974	-2.77047750695591
XM_027352782.1	3.37089591821821	3.51273222608184	3.33123296993927	3.44741173790474
XM_027352783.1	2.93615469409116	3.05574962682935	2.95350080991975	3.00046734842758
XM_027352788.1	-1.9395138109105	-2.52540717344551	-1.99126769286826	-1.99380002440412
XM_027352819.1	-1.47396916135711	-1.52178216931596	-1.52685881430024	-1.51157267476154
XM_027352821.1	-1.78729896560542	-1.93024964396444	-1.8498755683702	-1.80889392389189
XM_027352823.1	-4.77862358688822	-6.49859496700063	-4.86822083649106	-4.88580417308807
XM_027352824.1	-5.06000256313314	-6.29180141728251	-5.14889357972057	-5.15998188687212
XM_027352825.1	-4.90034422121235	-6.16280323713806	-4.99117496527786	-5.00358230211088
XM_027352829.1	2.75557456958965	2.73862932128971	2.7382445016998	2.79892486852302
XM_027352831.1	3.10929278569925	3.23609391998705	3.07471120129978	3.14116415285539
XM_027352835.1	-9.02827051017016	-8.14010799393287	-9.04745745222174	-9.04362428978021
XM_027352842.1	-2.5083240856777	-1.94249092128302	-2.55886864990366	-2.54822912555475
XM_027352843.1	6.83454292084356	6.84365870333267	5.90653747757255	7.04931716906614
XM_027352848.1	-1.57559990502238	-3.23571914136962	-1.68119817997189	-1.68161908323626
XM_027352853.1	-1.95771907559933	-1.84850352000206	-1.97095434729766	-1.94722449531602
XM_027352856.1	6.93016936092023	7.00913205502863	6.43832436050249	7.03172421945558
XM_027352863.1	1.53759065431388	1.46271827010029	1.47156264741393	1.51515286563119
XM_027352868.1	6.88916353291894	7.52592127914674	6.51965837008523	7.12879530842226
XM_027352878.1	8.84842349169332	4.95972748068157	5.08497481038379	6.65563552409187
XM_027352880.1	8.08156082299549	9.55474192250044	8.19324678515769	8.21357049389728
XM_027352883.1	-3.33795256647782	-3.25247565078112	-3.29911516275029	-3.27714661535125
XM_027352887.1	3.25193666337512	0.978702193981469	3.11637109956243	3.10677142636431
XM_027352899.1	-4.501331084519	-6.40900914949509	-4.57568287362695	-4.60889405207168
XM_027352929.1	-2.28246456779469	-2.01207256000109	-2.37369537868155	-2.32553498426181
XM_027352930.1	-2.94767548518463	-2.94302332109742	-3.02850679119527	-3.00250440915068
XM_027352932.1	1.43879885363312	1.54018601807693	1.41123009261137	1.46224359689532
XM_027352934.1	2.93938385950331	3.25492168283997	2.91953368638055	2.93218468851382
XM_027352935.1	2.6930883938901	2.7601831607385	2.69484219553889	2.69073361713057
XM_027352936.1	2.73282792840036	2.76428571210624	2.71922362803171	2.73476957219493
XM_027352940.1	-1.63123337185868	-1.63051274530897	-1.66850532542689	-1.63947588438431
XM_027352957.1	-1.67953478772871	-1.38722805285282	-1.7189467708364	-1.68737326456895
XM_027352971.1	1.84121463922123	3.02071093343608	1.77237334782672	1.8206551238057
XM_027352972.1	1.57163430967939	2.18221194341001	1.51499206005555	1.54417464032535
XM_027353003.1	-2.49341746804616	-1.88246127752132	-2.48194630045309	-2.47779882198931
XM_027353004.1	-2.72674877808017	-2.11913516533347	-2.71022690674186	-2.70743350574455
XM_027353005.1	-2.74262587781112	-2.04468922422707	-2.7318821906767	-2.73149535644346
XM_027353006.1	-2.84313349791852	-2.20302525538373	-2.83321745079795	-2.83113584892295
XM_027353007.1	-2.75956372385064	-2.07698822179395	-2.74159296387247	-2.74068948156651
XM_027353008.1	-4.09587318358235	-4.39490800410085	-4.16546507113678	-4.1634083849746
XM_027353014.1	6.44326355885069	7.19336530407942	6.34126216003699	6.51438832453058
XM_027353021.1	5.55331827001288	5.3769711890772	5.52355954778088	5.63059846944218
XM_027353037.1	-1.8270294465725	-1.7736112897774	-1.85633322075892	-1.83169391978578
XM_027353045.1	7.92236583384011	10.8783006582092	7.98583353183912	8.00413242154759
XM_027353046.1	1.77735795618571	1.74399404522486	1.73428434806689	1.75911156967028
XM_027353047.1	1.61670290490367	1.64212174754476	1.58836596669233	1.6123474005789
XM_027353048.1	2.58065150223136	2.50646229725547	2.6112911782098	2.59744241489164
XM_027353056.1	9.57408016794478	7.48974152960845	7.97592809440296	9.32656556136767
XM_027353079.1	4.1236744296254	4.45641177443939	4.1354700925853	4.11888132657477
XM_027353086.1	5.25461398014993	4.98014020874272	5.09855567340097	5.28910920019396
XM_027353094.1	6.11534425065457	5.3270870246118	5.41470963342541	6.1586505409838
XM_027353098.1	-2.57448994273472	-2.40664100948697	-2.59799453419398	-2.58136290018199
XM_027353101.1	3.14278863858341	3.47495090544522	3.11518765476064	3.14240353467436
XM_027353102.1	2.29117192891484	2.17636833715151	2.15359552207639	2.32163266992877
XM_027353103.1	0.750533311462676	2.21486926099473	0.662777360528193	0.734665439412731
XM_027353104.1	3.09966671401393	3.00874159668081	3.02795446977493	3.14421879200431
XM_027353105.1	1.77088815197947	1.72131196846	1.75676400760247	1.77606120335186
XM_027353116.1	2.82616372717121	2.74125010590491	2.82240471292972	2.85281342387934
XM_027353117.1	2.1108321977039	2.12379436824058	2.0682098372513	2.10262291427383
XM_027353118.1	1.81092897954068	1.94842851165941	1.75820187595307	1.80816512277549
XM_027353133.1	-1.87854920100195	-1.24875581383292	-1.87038879617625	-1.86245036710067
XM_027353134.1	5.28271225137258	5.37350918053624	5.29363124037183	5.31518837792632
XM_027353136.1	4.86153919975315	4.88488103872744	4.87444752744851	4.8971252543836
XM_027353153.1	4.58642885812748	1.25396124088052	4.54001024074962	4.54164116878152
XM_027353154.1	4.52820196533262	1.26199334374989	4.46238842214283	4.46402329980442
XM_027353163.1	8.91712110276449	7.85666861063224	8.33189376600874	9.02029022981883
XM_027353214.1	-3.76710525045864	-5.61595297796115	-3.85749327084118	-3.9101162437518
XM_027353215.1	-3.33947524544954	-4.92864547863352	-3.42374017603902	-3.47613891567809
XM_027353217.1	-3.47013390207674	-5.21043362201482	-3.56093524173517	-3.61224454588968
XM_027353218.1	-3.2849860108757	-4.93205765797027	-3.37893502282309	-3.42794750569724
XM_027353219.1	-3.03201405799691	-4.14549229487826	-3.12406230530909	-3.17685376557036
XM_027353233.1	-2.11561605276435	-2.09690162930695	-2.15785662351583	-2.10939910533473
XM_027353236.1	3.73103745708269	4.37321538364045	3.71220417992208	3.6828938650759
XM_027353238.1	2.76381265924622	2.72067806536255	2.73536717365805	2.78581937316193
XM_027353240.1	6.66164721953015	7.32492010220097	6.25937313572281	6.79639632592917
XM_027353247.1	4.87289754424706	4.93780901633173	4.67516828856932	4.86943366105883
XM_027353248.1	10.1987417950726	6.25366768038574	6.41370802957283	7.98363469694676
