ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XM_027380025.1	-1.52340918678828	1.3811897108899	-3.37458603251884	0.00552653917808176	0.0115354446185896	-2.49155467149928	502	434	570	797	587	250	18	20	12	9	4.80068191728787	3.73423478750474	4.88183159829197	5.66507381764374	5.53303643772957	3.28175567851508	1.82699382743249	1.55808142757615	1.13121846351421	0.425503438085599	Up_ovary_Down_muscle
XM_027380032.1	-8.63837662917991	1.42703421974527	-7.20575279703964	1.08093155358608e-05	7.42664175566213e-05	3.7711876687319	7224	9652	7132	5400	5057	1065	0	0	0	0	69.083916674278	83.048004997686	61.0828472965233	38.3831852136464	47.667061781258	13.9802791904742	0	0	0	0	Up_ovary_Down_muscle
XM_027380036.1	3.16734626241267	3.04797006746464	4.89933980948999	0.000366847517888816	0.00124016947779519	-0.0740537574420319	208	174	331	597	348	370	543	771	270	649	1.98912716891609	1.49713560605029	2.83488817374498	4.24347436528647	3.28023284553644	4.85699840420232	55.1143137942135	60.0640390330605	25.4524154290696	30.6835257019504	Down_ovary_Up_muscle
XM_027380040.1	-1.77752552774798	3.02694098280528	-4.42196558787551	0.000833637370457573	0.0024031252318154	-0.773384292211275	2342	2404	2207	1720	1355	723	40	34	24	82	22.396806873084	20.6845632008327	18.9021093639129	12.2257552902726	12.7721709933962	9.49083742226561	4.05998628318331	2.64873842687945	2.26243692702841	3.87680910255768	Up_ovary_Down_muscle
XM_027380053.1	-7.25102923995377	-0.0499606829336774	-8.54038980604072	1.91992420077917e-06	1.88794757794657e-05	5.37311488324545	1506	1796	1789	911	1191	98	0	0	0	0	14.4020457518636	15.4531928072777	15.3220995251655	6.47538550548739	11.2263141351549	1.28644822597791	0	0	0	0	Up_ovary_Down_muscle
XM_027380054.1	-6.68529929005545	-0.493425245749511	-7.70102854179161	5.55647579745912e-06	4.40462919899977e-05	4.3908312152119	1040	1154	1224	472	599	57	0	0	0	0	9.94563584458044	9.92927867460937	10.4830910110691	3.35497470756317	5.64614791516186	0.748240294701438	0	0	0	0	Up_ovary_Down_muscle
XM_027380055.1	-6.00641362980581	-0.932441499735601	-7.3076260060793	9.40353207983985e-06	6.623903859606e-05	3.89718994389778	635	704	662	274	346	40	0	0	0	0	6.07257573202748	6.05737624516898	5.66977634748997	1.94759124972947	3.26138093263106	0.525080908562413	0	0	0	0	Up_ovary_Down_muscle
XM_027380057.1	6.63418889658391	0.384450881820171	13.3841078329962	1.42789519717821e-08	4.25943831460142e-07	9.75608698434203	15	26	4	19	20	692	150	149	175	325	0.143446670835295	0.223709918145445	0.0342584673564349	0.135051947973941	0.188519129053818	9.08389971812974	15.2249485619374	11.6077066354423	16.4969359262488	15.3654019308688	Down_ovary_Up_muscle
XM_027380058.1	6.26081065838677	0.500173258993863	13.6046400438065	1.18700533230804e-08	3.717026377407e-07	9.96769770270379	10	37	8	25	25	728	117	132	173	342	0.0956311138901966	0.31835642197621	0.0685169347128697	0.177699931544659	0.235648911317273	9.55647253583591	11.8754598783112	10.2833374220026	16.3083995156631	16.1691306472528	Down_ovary_Up_muscle
XM_027380059.1	6.35472364895372	0.4380848865999	13.3240199901982	1.50232140095959e-08	4.425782860094e-07	9.74864484435586	5	21	14	38	21	676	115	146	167	350	0.0478155569450983	0.180688780040552	0.119904635747522	0.270103895947882	0.197945085506509	8.87386735470477	11.672460564152	11.3739944213059	15.742790283906	16.5473559255511	Down_ovary_Up_muscle
XM_027380070.1	4.85239934993726	5.1059021114356	15.3264420374702	3.05577857222075e-09	1.34136861101754e-07	11.7990621972155	486	731	944	896	774	6252	1951	3388	2160	5151	4.64767213506355	6.2896903909354	8.08499829611863	6.36876554656059	7.29569029438277	82.0701460083051	198.025830962266	263.938993831399	203.619323432557	243.529801064324	Down_ovary_Up_muscle
XM_027380075.1	5.28980339917098	1.07248208937961	10.1203530852524	3.15915841455336e-07	4.51837130803534e-06	7.18833686337452	21	20	99	48	37	568	151	145	149	518	0.200825339169413	0.172084552419573	0.847897067071763	0.341183868565746	0.348760388749564	7.45614890158626	15.326448219017	11.2960903499271	14.0459625886347	24.4900867698156	Down_ovary_Up_muscle
XM_027380078.1	-3.0107356099735	-1.87035373752497	-4.04326749135263	0.00163139643929542	0.0041795354581805	-1.0504552195587	146	57	125	85	71	29	0	4	0	0	1.39621426279687	0.490440974395784	1.07057710488859	0.604179767251842	0.669242908141055	0.380683658707749	0	0.311616285515229	0	0	Up_ovary_Down_muscle
XM_027380088.1	-3.79044599677667	-1.04007086040616	-6.46967219975025	3.07693666539826e-05	0.000173875027053026	2.77465883682575	186	206	280	256	166	43	0	1	0	4	1.77873871835766	1.7724708899216	2.39809271495044	1.81964729901731	1.56470877114669	0.564461976704593	0	0.0779040713788074	0	0.189112639149155	Up_ovary_Down_muscle
XM_027380091.1	-3.41686828095704	-1.97159247586855	-5.19632996128055	0.000223582555365971	0.000838522978466633	0.87527062249104	123	124	111	88	57	19	0	0	2	0	1.17626270084942	1.06692422500135	0.950672469141067	0.625503759037201	0.537279517803382	0.249413431567146	0	0	0.188536410585701	0	Up_ovary_Down_muscle
XM_027380100.1	-2.3838629998917	1.52376748687645	-4.86679545309885	0.000387588644225615	0.00129156880999679	0.194296124806209	840	823	866	1313	790	282	5	6	7	37	8.03301356677651	7.08127933206544	7.41695818266815	9.33280040472551	7.44650559762582	3.70182040536501	0.507498285397914	0.467424428272844	0.659877437049954	1.74929191212968	Up_ovary_Down_muscle
XM_027380102.1	2.84229932962405	0.941433016088158	5.11060627372599	0.000257611138848424	0.000937240832184663	0.524520520033808	45	46	50	160	149	290	132	92	84	40	0.430340012505885	0.395794470565018	0.428230841955436	1.13727956188582	1.40446751145095	3.80683658707749	13.3979547345049	7.16717456685028	7.91852924459945	1.89112639149155	Down_ovary_Up_muscle
XM_027380108.1	-3.03559639302968	-0.340306401349396	-3.97422448430333	0.00184702038621667	0.00463595926538666	-1.21601426882151	206	265	213	410	404	136	0	1	1	14	1.97000094613805	2.28012031955934	1.82426338673016	2.91427887733241	3.80808640688713	1.7852750891122	0	0.0779040713788074	0.0942682052928506	0.661894237022043	Up_ovary_Down_muscle
XM_027380116.1	7.34994208180443	1.42763426153146	12.6227864663932	2.76036548401273e-08	6.73063736576545e-07	9.3576075337049	20	30	11	33	33	1137	412	577	392	1058	0.191262227780393	0.25812682862936	0.0942107852301959	0.23456390963895	0.3110565629388	14.9254248258866	41.8178587167881	44.9506491855718	36.9531364747974	50.0202930549515	Down_ovary_Up_muscle
XM_027380142.1	-2.19081759564036	0.351159829475169	-3.92057072638359	0.00203476378360567	0.0050317438089894	-1.35592093365995	281	356	309	480	393	140	1	7	2	22	2.68723430031452	3.0631050330684	2.64646660328459	3.41183868565746	3.70440088590753	1.83778317996844	0.101499657079583	0.545328499651652	0.188536410585701	1.04011951532035	Up_ovary_Down_muscle
XM_027380147.1	-2.57029475517743	-1.23570981223503	-3.64592279673279	0.0033539383247758	0.00764182360660287	-1.76888694147264	68	127	183	147	127	54	0	0	2	8	0.650291574453337	1.09273690786429	1.56732488155689	1.0448755974826	1.19709646949175	0.708859226559257	0	0	0.188536410585701	0.37822527829831	Up_ovary_Down_muscle
XM_027380152.1	9.96898204806207	0.508212994968636	7.13914839885064	1.18484569267376e-05	8.00530359024453e-05	3.68127032190592	0	11	13	6	6	593	1019	1319	691	856	0	0.0946465038307653	0.111340018908413	0.0426479835707183	0.0565557387161455	7.78432446943777	103.428150564095	102.755470148647	65.1393298573597	40.4701047779192	Down_ovary_Up_muscle
XM_027380154.1	-1.77682910924206	3.46833872430176	-4.07598000067043	0.00153848230603374	0.00397585628996622	-1.44489186295336	2311	2704	2915	3909	1977	1312	55	55	24	90	22.1003504200244	23.2658314871263	24.9658580860019	27.7851612963229	18.6351159069699	17.2226538008471	5.58248113937705	4.28472392583441	2.26243692702841	4.25503438085599	Up_ovary_Down_muscle
XM_027380170.1	1.88790661283072	4.25643608459258	4.76967478505764	0.000457111138270513	0.00148126494795061	-0.375079415694429	1504	1123	1302	953	879	1994	698	657	554	317	14.3829195290856	9.66254761835904	11.1511311245195	6.77392139048242	8.28541572191532	26.1752832918363	70.8467606415488	51.1829748958764	52.2245857322392	14.9871766525705	Down_ovary_Up_muscle
XM_027380174.1	-1.81209613906006	0.1340654204415	-5.36571966241448	0.000169501754319534	0.000670257008425611	1.09343332778829	223	229	231	297	218	41	4	7	6	16	2.13257383975138	1.97036812520411	1.97842648983411	2.11107518675055	2.05485850668662	0.538207931276473	0.405998628318331	0.545328499651652	0.565609231757103	0.75645055659662	Up_ovary_Down_muscle
XM_027380193.1	2.1838553019863	0.900402264010487	7.20956924144482	1.07527937394776e-05	7.39852524753511e-05	3.73397296255338	85	106	88	130	81	234	66	37	55	84	0.812864468066671	0.912048127823738	0.753686281841567	0.924039644032229	0.763502472667964	3.07172331509011	6.69897736725246	2.88245064101587	5.18475129110678	3.97136542213226	Down_ovary_Up_muscle
XM_027380194.1	2.05753467175569	0.771206887204882	6.4691606953132	3.07925054912942e-05	0.000173936705294016	2.687562711213	117	87	100	109	59	197	51	45	42	72	1.1188840325153	0.748567803025143	0.856461683910871	0.774771701534715	0.556131430708764	2.58602347466988	5.17648251105872	3.50568321204633	3.95926462229972	3.40402750468479	Down_ovary_Up_muscle
XM_027380195.1	1.66309806858947	1.00962994219244	5.8335535838143	8.05608519195297e-05	0.00037047549929227	1.69448759688894	142	130	105	139	115	205	41	47	50	77	1.35796181724079	1.11854959072723	0.899284768106415	0.988011619388306	1.08398499205946	2.69103965638236	4.16148594026289	3.66149135480395	4.71341026464253	3.64041830362123	Down_ovary_Up_muscle
XM_027380196.1	2.6748809837705	1.81208071170823	6.2501279703989	4.26242823204618e-05	0.000222915902312037	2.25269004945074	149	96	146	249	143	272	136	171	121	222	1.42490359696393	0.826005851613951	1.25043405850987	1.76989131818481	1.3479117727348	3.5705501782244	13.8039533628233	13.3215962057761	11.4064528404349	10.4957514727781	Down_ovary_Up_muscle
XM_027380200.1	-5.33205673519943	-1.14613910213288	-5.43306643117212	0.000152000657012322	0.000614611352267216	1.23798137737912	601	160	203	326	658	61	0	0	0	0	5.74742994480081	1.37667641935659	1.73861721833907	2.31720710734236	6.20227934587062	0.800748385557679	0	0	0	0	Up_ovary_Down_muscle
XM_027380204.1	-4.92292255709117	-1.58395583665484	-7.93317201942366	4.1087474619412e-06	3.46963606148139e-05	4.6601905223961	129	294	238	265	181	28	0	0	0	0	1.23364136918354	2.52964292056773	2.03837880770787	1.88361927437339	1.70609811793706	0.367556635993689	0	0	0	0	Up_ovary_Down_muscle
XM_027380205.1	6.02777930132672	0.661428804055417	6.40100344014434	3.40473857636637e-05	0.000188212996127106	2.65491164062553	49	20	27	10	15	242	163	136	260	700	0.468592458061963	0.172084552419573	0.231244654655935	0.0710799726178638	0.141389346790364	3.1767394968026	16.544444103972	10.5949537075178	24.5097333761411	33.0947118511021	Down_ovary_Up_muscle
XM_027380206.1	4.16099287804302	0.457028268829125	5.25835265593467	0.000201929670265194	0.000771551363642169	0.873489742344891	45	14	12	39	131	147	72	135	161	108	0.430340012505885	0.120459186693701	0.102775402069305	0.277211893209669	1.23480029530251	1.92967233896687	7.30797530972996	10.517049636139	15.1771810521489	5.10604125702719	Down_ovary_Up_muscle
XM_027380207.1	-1.68358500971019	5.06590631235881	-4.12088438148602	0.00141976442481031	0.00372210141175512	-1.5010280740284	9919	8108	10476	4311	4406	1809	203	314	254	172	94.856501867686	69.763077550895	89.7229260065029	30.6425761955611	41.5307641305562	23.7467840897351	20.6044303871553	24.4618784129455	23.944124144384	8.13184348341367	Up_ovary_Down_muscle
XM_027380214.1	2.54143196528668	5.67093193100085	6.25906859095338	4.20569227368786e-05	0.000220951978445828	2.05894963400635	2742	2197	2503	2752	2141	4060	2224	2834	1788	1324	26.2220514286919	18.9034880832901	21.4372359482891	19.5612084644361	20.1809727652113	53.2957122190849	225.735237344992	220.78013828754	168.551551063617	62.5962835583703	Down_ovary_Up_muscle
XM_027380216.1	-1.73378962887028	3.60553795350278	-5.02386958692368	0.000297625419406744	0.00104859914271859	0.208247643469686	3188	2463	2638	2806	2746	1076	60	53	61	95	30.4871991081947	21.1922126304704	22.5934592215688	19.9450403165726	25.8836764190893	14.1246764403289	6.08997942477497	4.12891578307679	5.75036052286388	4.49142517979243	Up_ovary_Down_muscle
XM_027380217.1	-4.22317351924302	5.38706871269805	-11.7395117162596	6.20214698057865e-08	1.23947119925075e-06	8.82555011306526	22213	21652	21129	26595	21640	1761	82	105	50	166	212.425393284294	186.29873644943	180.961789193528	189.037187177209	203.977697636231	23.1166869994602	8.32297188052579	8.17992749477477	4.71341026464253	7.84817452468993	Up_ovary_Down_muscle
XM_027380229.1	-2.37683178292825	6.33696521671956	-5.8194150674349	8.23552508535628e-05	0.000376432015546208	1.40707743153946	26398	25523	28312	17852	14739	7416	298	421	236	492	252.447014447341	219.605701570238	242.481431948846	126.89196711741	138.929172156211	97.3500004474713	30.2468978097157	32.7976140504779	22.2472964491127	23.2608546153461	Up_ovary_Down_muscle
XM_027380234.1	11.8841341205596	1.90885131047481	12.8686948075058	2.22271438351765e-08	5.84602642570659e-07	9.24984777223051	2	14	113	8	0	11018	2906	2484	3121	5876	0.0191262227780393	0.120459186693701	0.967801702819285	0.056863978094291	0	144.633536263517	294.958003473268	193.513713304957	294.211068718987	277.806466910109	Down_ovary_Up_muscle
XM_027380244.1	6.4741893766442	1.8015573072372	8.12449418405506	3.21875694471207e-06	2.83941057447663e-05	4.94853767261516	32	27	57	68	32	690	663	942	541	453	0.306019564448629	0.232314145766424	0.488183159829197	0.483343813801474	0.301630606486109	9.05764567270162	67.2942726437634	73.3856352388365	50.9990990634322	21.4170063836418	Down_ovary_Up_muscle
XM_027380250.1	-1.83345598483485	0.577594841093083	-3.81558016866058	0.00246114042620515	0.00590151114332207	-1.58220735841198	267	475	391	439	297	140	7	6	2	22	2.55335074086825	4.08700811996486	3.34876518409151	3.12041079792422	2.7995090664492	1.83778317996844	0.71049759955708	0.467424428272844	0.188536410585701	1.04011951532035	Up_ovary_Down_muscle
XM_027380251.1	-5.69380395405045	1.93365723477102	-5.59943840397635	0.000116443258206791	0.000493116405066794	1.46959555267797	3373	3309	3115	6085	4712	845	2	11	0	2	32.2563747151633	28.4713891978184	26.6787814538236	43.2521633379701	44.4151068050796	11.092334193381	0.202999314159166	0.856944785166881	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027380252.1	1.52750564373237	7.36265431276093	3.19276506524975	0.00773985131397338	0.015336352088362	-3.28319615024653	12593	12357	11835	12008	8481	12667	5028	6342	5110	1723	120.428261721925	106.322440712433	101.362240290852	85.3528311195308	79.9415366752717	166.279996719002	510.340275796142	494.067620684396	481.710529046466	81.4602693134985	Down_ovary_Up_muscle
XM_027380262.1	2.78715628376273	0.551472890103649	7.35034235990047	8.87331479388294e-06	6.32874166426869e-05	3.95063645576765	40	64	121	47	65	231	31	62	58	79	0.382524455560786	0.550670567742634	1.03631863753215	0.33407587130396	0.61268716942491	3.03234224694793	3.14648936946707	4.83005242548606	5.46755590698533	3.73497462319581	Down_ovary_Up_muscle
XM_027380263.1	2.48406216315246	0.866024026840543	6.54281897180351	2.7643262829789e-05	0.000159999616705776	2.78737117208265	59	77	146	73	86	207	37	69	83	95	0.56422357195216	0.662525526815357	1.25043405850987	0.518883800110405	0.810632254931419	2.71729370181048	3.75548731194456	5.37538092513771	7.8242610393066	4.49142517979243	Down_ovary_Up_muscle
XM_027380267.1	4.66095462687653	1.45037430305702	7.02669128486811	1.38522541109146e-05	9.07893706790436e-05	3.46706191529476	89	42	140	33	48	353	131	186	187	753	0.85111691362275	0.361377560081104	1.19904635747522	0.23456390963895	0.452445909729164	4.63383901806329	13.2964550774253	14.4901572764582	17.6281543897631	35.6004543198284	Down_ovary_Up_muscle
XM_027380274.1	10.9202232289248	-1.06028042953813	8.93388051068454	1.19753348340462e-06	1.31784253173738e-05	5.78960408855337	0	0	7	0	2	373	299	505	538	412	0	0	0.059952317873761	0	0.0188519129053818	4.8963794723445	30.3483974667953	39.3415560462977	50.7162944475536	19.478601832363	Down_ovary_Up_muscle
XM_027380278.1	3.87247477130885	4.5782371688502	7.14592941439117	1.17379486277583e-05	7.94195297310379e-05	3.41063605905241	498	824	722	880	749	2347	1934	3879	728	1101	4.76242947173179	7.08988355968642	6.18365335783649	6.25503759037201	7.0600413830655	30.8091223098996	196.300336791913	302.189892878394	68.6272534531952	52.0532539258049	Down_ovary_Up_muscle
XM_027380279.1	-3.29857056989097	-1.146642410106	-3.94292206654459	0.00195426985176059	0.00486567029233621	-1.24776090236317	229	118	62	339	217	16	0	0	2	12	2.1899525080855	1.01529885927548	0.53100624402474	2.40961107174558	2.04543255023393	0.210032363424965	0	0	0.188536410585701	0.567337917447465	Up_ovary_Down_muscle
XM_027380285.1	1.83871495757258	1.33413499237622	4.49036882652187	0.000739786871248792	0.00218164298259048	-0.598258959423657	189	121	111	161	223	499	46	61	86	41	1.80742805252472	1.04111154213842	0.950672469141067	1.14438755914761	2.10198828895007	6.5503843343161	4.66898422566081	4.75214835410725	8.10706565518515	1.93840455127884	Down_ovary_Up_muscle
XM_027380289.1	5.46972285746696	3.88508222533499	13.8672072900904	9.55885707941787e-09	3.16309249727993e-07	10.6715563851524	157	332	317	227	303	3498	845	2489	1455	1844	1.50140848807609	2.85660357016492	2.71498353799746	1.61351537842551	2.85606480516535	45.918325453783	85.7672102322475	193.903233661852	137.160238701098	87.1809266477605	Down_ovary_Up_muscle
XM_027380297.1	4.87681300590195	4.27056024038003	13.2646052109946	1.58004246815058e-08	4.52362661555626e-07	10.1774331934814	262	498	410	427	530	3612	1000	2531	1506	1955	2.50553518392315	4.28490535524737	3.51149290403457	3.03511483078278	4.99575691992619	47.4148060431858	101.499657079583	197.175204659761	141.967917171033	92.4288023841495	Down_ovary_Up_muscle
XM_027380303.1	5.81148957579571	4.17356475737223	15.4719100694472	2.7422979272416e-09	1.2270489687648e-07	11.887242855342	228	340	304	251	295	4374	1178	3077	2107	2847	2.18038939669648	2.92543739113274	2.60364351908905	1.78410731270838	2.78065715354382	57.4175973512998	119.566596039749	239.71082763259	198.623108552036	134.600920914411	Down_ovary_Up_muscle
XM_027380316.1	3.90496875237491	0.542675692809125	5.90709336645021	7.18715529249657e-05	0.000338293194366304	1.88019666782613	24	33	27	131	61	379	28	38	52	493	0.229514673336472	0.283939511492296	0.231244654655935	0.931147641294015	0.574983343614146	4.97514160862886	2.84199039822832	2.96035471239468	4.90194667522823	23.3081327751334	Down_ovary_Up_muscle
XM_027380334.1	7.95765604497108	3.99505406731935	13.0461814568716	1.90524395077927e-08	5.2134069568535e-07	9.98092476874722	69	52	122	282	176	11834	2574	3995	8294	2161	0.659854685842356	0.44741983629089	1.04488325437126	2.00445522782376	1.6589683356736	155.34518679819	261.260117322846	311.226765158335	781.860494698902	102.168103300331	Down_ovary_Up_muscle
XM_027380336.1	-2.30031338455707	1.09608514375082	-2.97365298762475	0.0116272484716918	0.0216634959412994	-3.14680210279216	188	467	674	1862	736	140	3	10	8	25	1.7978649411357	4.01817429899703	5.77255174955927	13.2350909014462	6.93750394918052	1.83778317996844	0.304498971238748	0.779040713788074	0.754145642342804	1.18195399468222	Up_ovary_Down_muscle
XM_027380361.1	-1.74402056087407	4.84985948445638	-5.39223815859607	0.000162369680252335	0.000647521911521994	0.744533997724965	6002	6862	6821	7060	5518	2537	104	114	154	354	57.397794556896	59.0422099351556	58.4192514595605	50.1824606682118	52.0124277059485	33.303256625571	10.5559643362766	8.88106413718404	14.517303615099	16.7364685647002	Up_ovary_Down_muscle
XM_027380365.1	4.29148012167291	2.70760138366147	12.1603334523173	4.19080324950421e-08	9.1881262615093e-07	9.21328047283623	160	95	155	311	177	1185	398	480	353	612	1.53009782224315	0.817401623992973	1.32751561006185	2.21058714841556	1.66839429212629	15.5555219161615	40.3968635176739	37.3939542618275	33.2766764683762	28.9342337898207	Down_ovary_Up_muscle
XM_027380368.1	-1.51806183952926	2.64915360492944	-2.91649210144697	0.0129298031409066	0.0237483114614637	-3.47442710839359	943	1816	1083	2656	1494	779	8	31	28	98	9.01801403984554	15.6252773596972	9.27548003675474	18.8788407273046	14.0823789403202	10.225950694253	0.811997256636662	2.41502621274303	2.63950974819982	4.6332596591543	Up_ovary_Down_muscle
XM_027380376.1	1.7405182809052	3.07550305379752	4.5692677749842	0.000645055389298029	0.00196196552429619	-0.653587052674636	624	616	591	433	361	730	229	345	242	165	5.96738150674827	5.30020421452285	5.06168855191325	3.0777628143535	3.40277027942142	9.58272658126403	23.2434214712245	26.8769046256885	22.8129056808698	7.80089636490264	Down_ovary_Up_muscle
XM_027380377.1	-2.77092836814961	2.68029280354189	-4.39314796221428	0.000876810321875488	0.00249772453853179	-0.710355578459831	2664	2842	2936	2556	1757	935	14	9	18	22	25.4761287403484	24.4532148988214	25.1457150396232	18.168041001126	16.5614054873779	12.2737662376464	1.42099519911416	0.701136642409266	1.69682769527131	1.04011951532035	Up_ovary_Down_muscle
XM_027380399.1	-1.51066976572546	1.55051638496214	-5.19305837373762	0.00022479045635475	0.000841721948282038	0.69096942129813	469	520	619	749	623	147	12	17	20	45	4.48509924145022	4.4741983629089	5.30149782340829	5.323889949078	5.87237087002644	1.92967233896687	1.21799588495499	1.32436921343973	1.88536410585701	2.12751719042799	Up_ovary_Down_muscle
XM_027380402.1	-1.61652042990928	1.46475170863364	-4.46437007732182	0.000774090155960236	0.00226263944723874	-0.540025603813269	485	517	566	731	695	161	10	8	28	39	4.63810902367453	4.44838568004597	4.84757313093553	5.19594599836584	6.55103973462019	2.11345065696371	1.01499657079583	0.623232571030459	2.63950974819982	1.84384823170426	Up_ovary_Down_muscle
XM_027380422.1	3.36809915475041	1.5926417124468	6.73608516833173	2.08997249821994e-05	0.000126767139601753	3.00684311252357	100	161	97	126	66	337	77	135	98	613	0.956311138901966	1.38528064697756	0.830767833393545	0.895607654985083	0.6221131258776	4.42380665463833	7.81547359512787	10.517049636139	9.23828411869935	28.981511949608	Down_ovary_Up_muscle
XM_027380424.1	10.5690542562341	2.63949140261258	20.5813533562933	1.00548330522195e-10	8.94188871875194e-09	13.6315440707129	12	6	80	20	16	15115	2543	3582	2104	6299	0.114757336668236	0.051625365725872	0.685169347128697	0.142159945235728	0.150815303243055	198.414948323022	258.113627953379	279.052383678888	198.340303936158	297.805128500132	Down_ovary_Up_muscle
XM_027380429.1	12.4274596364905	-1.52512108489052	6.10757107273078	5.28558705679732e-05	0.000264353666893388	2.25656749400741	0	0	0	0	0	105	648	719	442	1724	0	0	0	0	0	1.37833738497633	65.7717777875696	56.0130273213625	41.6665467394399	81.5075474732858	Down_ovary_Up_muscle
XM_027380435.1	-2.85007283056494	0.14631123567843	-3.22764124776711	0.00725494208048383	0.0145150796331354	-2.57169561397314	224	181	507	921	440	144	0	4	2	18	2.1421369511404	1.55736519939714	4.34226073742812	6.54646547810525	4.147420839184	1.89029127082469	0	0.311616285515229	0.188536410585701	0.851006876171198	Up_ovary_Down_muscle
XM_027380436.1	-2.41906199978738	-0.082706539137493	-3.0049186754889	0.0109710553027895	0.0206054838837634	-2.96599836564049	149	161	329	579	361	115	0	2	6	16	1.42490359696393	1.38528064697756	2.81775894006677	4.11553041457431	3.40277027942142	1.50960761211694	0	0.155808142757615	0.565609231757103	0.75645055659662	Up_ovary_Down_muscle
XM_027380445.1	-2.34010919177275	3.45153178361768	-6.80886585152742	1.8834731215235e-05	0.000116319179887838	3.07749790016765	3135	3083	2776	2834	2955	596	69	76	32	48	29.9803542045766	26.5268337554772	23.7753763453658	20.1440642399026	27.8537013177017	7.82370553757995	7.00347633849121	5.92070942478936	3.01658256937122	2.26935166978986	Up_ovary_Down_muscle
XM_027380446.1	-2.5786093260957	3.97111098338196	-7.78847294273122	4.95564954188621e-06	4.01560007582568e-05	4.41544641823353	4436	4376	3820	5001	5282	762	84	106	47	64	42.4219621216912	37.6521000694026	32.7168363253953	35.5470943061937	49.7879019831134	10.002791308114	8.52597119468495	8.25783156615358	4.43060564876398	3.02580222638648	Up_ovary_Down_muscle
XM_027380455.1	-1.68775691570732	5.48532376702456	-9.5226229897701	6.08207531989284e-07	7.72005795956781e-06	6.48812298700194	8612	9135	10158	10702	8379	1977	219	325	286	513	82.3575152822373	78.5996193176401	86.9993778516663	76.0697866956378	78.9800891170972	25.9521239056972	22.2284249004286	25.3188231981124	26.9607067137553	24.2536959708791	Up_ovary_Down_muscle
XM_027380456.1	2.03225531453723	1.91516475131214	4.57805153891585	0.000635321157545352	0.00193824715924374	-0.524378310565185	116	146	193	389	242	309	145	164	127	90	1.10932092112628	1.25621723266288	1.65297104994798	2.7650109348349	2.2810814615512	4.05625001864464	14.7174502765395	12.7762677061244	11.972062072192	4.25503438085599	Down_ovary_Up_muscle
XM_027380457.1	9.92268659470206	0.75002273856449	13.0018176151505	1.97972882757712e-08	5.38614942401432e-07	9.30580091237789	6	2	21	4	6	3723	291	439	753	2256	0.0573786683341179	0.0172084552419573	0.179856953621283	0.0284319890471455	0.0565557387161455	48.8719055644465	29.5364002101586	34.1998873352964	70.9839585855165	106.659528480123	Down_ovary_Up_muscle
XM_027380463.1	1.63151011794544	6.20853793130511	6.67274549808181	2.28932102081411e-05	0.000136753773321427	2.69524759304606	4472	4886	4677	6457	4210	7390	1662	2592	1302	1942	42.7662341316959	42.0402561561017	40.0567129565115	45.8963383193546	39.6832766658288	97.0086978569057	168.692430066267	201.927353013869	122.737203291291	91.8141863069148	Down_ovary_Up_muscle
XM_027380476.1	-4.18990588955671	-0.952176916732601	-5.62570751967568	0.000111685255428911	0.000477371432711919	1.53489885969168	159	299	228	395	296	86	0	0	0	4	1.52053471085413	2.57266405867262	1.95273263931679	2.80765891840562	2.79008310999651	1.12892395340919	0	0	0	0.189112639149155	Up_ovary_Down_muscle
XM_027380479.1	16.2693801309312	3.87860955952227	10.0613793745485	3.36537097828825e-07	4.75058171131583e-06	6.93473816338534	20	2	749	0	0	121932	76123	120502	66151	30541	0.191262227780393	0.0172084552419573	6.41489801249243	0	0	1600.6041335708	7726.45839586908	9387.59640928904	6235.93604832736	1443.92227806359	Down_ovary_Up_muscle
XM_027380481.1	14.6479066651424	0.874246816281163	14.4185519131528	6.13746847027199e-09	2.26831269775325e-07	10.1752783721189	1	0	21	0	0	40114	1279	2787	3231	10520	0.00956311138901966	0	0.179856953621283	0	0	526.577389151815	129.818061404786	217.118646932736	304.5805713012	497.366240962278	Down_ovary_Up_muscle
XM_027380482.1	-2.47476179458241	1.44072311979355	-3.78053766484926	0.00262308471089463	0.00622583358654208	-1.69819811782563	753	840	819	1163	1078	291	2	4	4	103	7.2010228759318	7.22755120162207	7.01442119123004	8.26660081545756	10.1611810560008	3.81996360979155	0.202999314159166	0.311616285515229	0.377072821171402	4.86965045809074	Up_ovary_Down_muscle
XM_027380487.1	4.73974771074489	1.72854495494387	6.19370131715773	4.63976274289899e-05	0.000239199942277934	2.21449380392651	75	71	367	25	39	403	140	387	218	762	0.717233354176474	0.610900161089485	3.1432143799529	0.177699931544659	0.367612301654946	5.29019015376631	14.2099519911416	30.1488756235984	20.5504687538414	36.025957757914	Down_ovary_Up_muscle
