ID	hemocytes_mean	hemocytes_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_wssv_1	hemocytes_wssv_2	hemocytes_wssv_3	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized	Expression
XM_027381098.1	2494.08292174255	737.010213254389	1.5963545469788	0.999999999999999	1.75875291482373	9.99200722162641e-16	-1.75875291482373	2280	2012	929	1219	753	1237	2228.49847627604	3718.54433047253	1535.20595847908	873.757723434361	623.794050844625	713.47886548418	Up_hemocytes_Down_hemocytes_wssv
XM_027381159.1	16.2661334245494	135.890824356758	-1.11645408258275	0.996023272431214	-3.06250478747754	0.00397672756878598	3.06250478747754	36	2	6	129	157	321	35.1868180464638	3.6963661336705	9.91521609351396	92.4649272543335	130.060645395227	185.146900420713	Down_hemocytes_Up_hemocytes_wssv
XM_027381160.1	14.8386388766917	154.758728750166	-1.16795626797705	0.995919548187476	-3.3825901159123	0.00408045181252437	3.3825901159123	35	2	4	131	186	375	34.209406434062	3.6963661336705	6.61014406234264	93.8984920179666	154.084586264409	216.293107968122	Down_hemocytes_Up_hemocytes_wssv
XM_027381161.1	12.5580117810876	153.204356983882	-1.29111247105485	0.998540110924572	-3.6087773507185	0.0014598890754276	3.6087773507185	28	2	4	115	197	371	27.3675251472496	3.6963661336705	6.61014406234264	82.429973908902	163.197115559616	213.985981483129	Down_hemocytes_Up_hemocytes_wssv
XM_027381162.1	9.65264148383588	170.930350672894	-1.31550657951366	0.998640936904975	-4.14634098116645	0.0013590630950252	4.14634098116645	25	2	0	166	192	407	24.4352903100443	3.6963661336705	0.82626800779283	118.985875381545	159.055056789068	234.750119848069	Down_hemocytes_Up_hemocytes_wssv
XM_027381184.1	207.06179756527	27.0236737120373	1.65745437492238	1	2.93776568497834	0	-2.93776568497834	151	157	111	48	25	45	147.589153472668	290.164741493135	183.431497730008	34.4055543271939	20.7102938527432	25.9551729561747	Up_hemocytes_Down_hemocytes_wssv
XM_027381201.1	1482.31141717286	467.952224950757	1.48819096529155	0.99913109255294	1.66341542156551	0.000868907447060474	-1.66341542156551	1877	919	553	779	465	798	1834.60159647813	1698.4802384216	913.85241661887	558.373475435084	385.211465661023	460.271733756164	Up_hemocytes_Down_hemocytes_wssv
XM_027381259.1	115.177401004943	31.474724118933	0.867934711282592	0.990432574689444	1.87159203523129	0.00956742531055621	-1.87159203523129	98	94	46	69	32	32	95.7863380153737	173.729208282514	76.0166567169404	49.4579843453412	26.5091761315113	18.4570118799464	Up_hemocytes_Down_hemocytes_wssv
XM_027381262.1	131.722585167076	30.1633557199744	1.07602968337998	0.996272309093694	2.1266338867309	0.00372769090630587	-2.1266338867309	123	113	40	43	40	46	120.221628325418	208.844686552383	66.1014406234264	30.8216424181112	33.1364701643891	26.531954577423	Up_hemocytes_Down_hemocytes_wssv
XM_027381286.1	199233.420172672	68464.9122706401	1.94436930205583	0.997506112158847	1.54102295815235	0.00249388784115312	-1.54102295815235	111219	110505	172317	75417	115808	96051	108706.742119713	204233.46980063	284760.048597674	54057.5768894579	95936.7084199393	55400.451502523	Up_hemocytes_Down_hemocytes_wssv
XM_027381308.1	3565.70457158389	728.121669876684	2.36608939812434	1	2.29193572516861	1.11022302462516e-16	-2.29193572516861	2269	2535	2296	1093	873	1175	2217.74694853962	4685.14407442736	3794.22269178468	783.443143325477	723.203461337792	677.718404966784	Up_hemocytes_Down_hemocytes_wssv
XM_027381309.1	3316.53881152347	637.306399632888	2.53522664551444	1	2.37961935596362	0	-2.37961935596362	2327	2310	2061	908	833	990	2274.43682205892	4269.30288438943	3405.87672812205	650.838402689417	690.066991173403	571.013805035843	Up_hemocytes_Down_hemocytes_wssv
XM_027381310.1	3083.43953245712	642.72426147278	2.26242789183202	1	2.26226871755636	0	-2.26226871755636	2016	2249	1890	969	733	1086	1970.46181060197	4156.56371731248	3123.2930694569	694.562127980226	607.22581576243	626.384840675682	Up_hemocytes_Down_hemocytes_wssv
XM_027381311.1	2988.61673747274	639.430969755406	2.23582213145026	1	2.22461737113491	0	-2.22461737113491	1993	2160	1831	1009	754	989	1947.98134351673	3992.07542436414	3025.79344453734	723.233423252888	624.622462598734	570.437023414595	Up_hemocytes_Down_hemocytes_wssv
XM_027381338.1	75911.5600931837	10962.7077323684	3.28955561236777	1	2.79171542074845	0	-2.79171542074845	43066	48680	57894	15546	10589	22492	42093.2084996947	89969.5516935401	95671.9200863162	11143.0989077199	8772.0520642679	12972.9722251174	Up_hemocytes_Down_hemocytes_wssv
XM_027381346.1	76042.4115984964	11107.9075804631	3.29052915696217	1	2.77521720727261	0	-2.77521720727261	43319	48713	57945	16088	10657	22476	42340.4936376324	90030.5417347456	95756.1994231111	11531.5949586645	8828.38406354736	12963.7437191774	Up_hemocytes_Down_hemocytes_wssv
XM_027381353.1	91708.4376864478	12961.3552240447	3.28191991642667	1	2.82283790329205	0	-2.82283790329205	51240	60327	68711	18393	12284	26915	50082.5710194668	111495.33987297	113547.402166906	13183.7783487516	10176.2099874839	15524.0773358987	Up_hemocytes_Down_hemocytes_wssv
XM_027381376.1	8357.95545610783	2159.83989520973	2.24302611184891	1	1.9522256976734	1.11022302462516e-16	-1.9522256976734	8771	6261	2983	3425	2062	4016	8572.87725237595	11571.4741814555	4929.51493449202	2454.97965772165	1708.18503697426	2316.35499093328	Up_hemocytes_Down_hemocytes_wssv
XM_027381430.1	277.518406138607	1079.71916561578	-1.36193739870439	0.997732247440122	-1.96000075186792	0.00226775255987821	1.96000075186792	362	65	217	1021	1850	1690	353.823003689442	120.131899344291	358.600315382088	731.834811834686	1532.561745103	974.760939909672	Down_hemocytes_Up_hemocytes_wssv
XM_027381456.1	242.691464978551	66.4757353283189	1.13256362873979	0.99389383827482	1.86822363659024	0.00610616172517975	-1.86822363659024	195	171	134	83	61	155	190.595264418346	316.039304428828	221.439826088478	59.4929376907727	50.5331170006934	89.4011512934906	Up_hemocytes_Down_hemocytes_wssv
XM_027381480.1	85.7775210594507	18.4385725731936	1.08503555228586	0.996364522201436	2.21787264970562	0.00363547779856399	-2.21787264970562	44	65	57	28	14	41	43.006110945678	120.131899344291	94.1945528883826	20.0699066908631	11.5977645575362	23.6480464711814	Up_hemocytes_Down_hemocytes_wssv
XM_027381546.1	28654.1256953574	9699.98629232751	2.03122638872258	0.999167320756558	1.56268826326376	0.000832679243441548	-1.56268826326376	17465	16653	23064	10130	17699	12443	17070.493810597	30777.7926120074	38114.0906634677	7261.00552780154	14662.0596359881	7176.89371319293	Up_hemocytes_Down_hemocytes_wssv
XM_027381547.1	58448.4124867136	18018.1064466009	2.28169399729484	1	1.69771643650264	2.22044604925031e-16	-1.69771643650264	35043	35443	45741	19184	31684	24370	34251.4351333953	65505.1524378418	75588.6498889037	13750.7532127685	26247.3980172126	14056.1681098217	Up_hemocytes_Down_hemocytes_wssv
XM_027381563.1	1525.54459238588	484.195799845995	1.43280727886168	0.999508520988999	1.65566188133448	0.000491479011001106	-1.65566188133448	2068	822	627	771	725	519	2021.28721444687	1519.20648093858	1036.14008177221	552.639216380552	600.598521729552	299.349661427881	Up_hemocytes_Down_hemocytes_wssv
XM_027381567.1	115011.50743815	34782.1315213776	2.66732301887559	1	1.72535996494466	1.11022302462516e-16	-1.72535996494466	85561	85748	62285	42750	39377	71229	83628.314968708	158478.001614989	102928.205730753	30642.446822657	32620.3696415787	41083.578099897	Up_hemocytes_Down_hemocytes_wssv
XM_027381570.1	33.4671670794874	104.708449019426	-0.890495324583291	0.995660582154615	-1.6455595189219	0.00433941784538516	1.6455595189219	31	12	29	105	147	203	30.2997599844549	22.178196802023	47.9235444519841	75.2621500907366	121.77652785413	117.08666911341	Down_hemocytes_Up_hemocytes_wssv
XM_027381626.1	199.007590030177	65.699371717104	0.976127768994827	0.996894092013404	1.59887197610436	0.00310590798659649	-1.59887197610436	260	114	80	97	60	135	254.127019224461	210.692869619219	132.202881246853	69.5278910362043	49.7047052465836	77.8655188685241	Up_hemocytes_Down_hemocytes_wssv
XM_027381630.1	29.3036281995714	140.889674403005	-1.21639976198162	0.996292442826855	-2.26541467585405	0.00370755717314541	2.26541467585405	40	13	15	110	218	283	39.0964644960709	24.0263798688583	24.7880402337849	78.8460619998193	180.593762395921	163.229198813276	Down_hemocytes_Up_hemocytes_wssv
XM_027381634.1	192.758522010009	49.0014993630837	1.19742844407228	0.999198229388608	1.97589684521734	0.000801770611392305	-1.97589684521734	264	108	73	69	53	93	258.036665674068	199.603771218207	120.635129137753	49.4579843453412	43.9058229678156	53.6406907760944	Up_hemocytes_Down_hemocytes_wssv
XM_027381653.1	368.587267154128	108.127142143144	1.11648553898006	0.99490739402366	1.76927751918554	0.00509260597633954	-1.76927751918554	504	203	144	187	94	195	492.615452650493	375.181162567556	237.965186244335	134.038305399693	77.8707048863144	112.472416143424	Up_hemocytes_Down_hemocytes_wssv
XM_027381684.1	3402.52818492317	991.017304676735	1.55468886941884	0.999999994095203	1.77962495797279	5.90479687367917e-09	-1.77962495797279	1708	2920	1901	1543	1043	1739	1669.41903398223	5396.69455515894	3141.47096562834	1105.99521514292	864.033459536446	1003.02323935084	Up_hemocytes_Down_hemocytes_wssv
XM_027381685.1	4774.47501914909	1131.78980039267	1.77531062639629	0.998680062049872	2.07673606816411	0.00131993795012764	-2.07673606816411	2381	4234	2524	1751	1228	1947	2327.21704912862	7825.20710498046	4171.00090333821	1255.08595056076	1017.28963404675	1122.99381657049	Up_hemocytes_Down_hemocytes_wssv
XM_027381688.1	22478.9580792904	4062.52840631347	2.68057112941491	1	2.46812536094945	0	-2.46812536094945	11771	17079	14745	5856	5132	6482	11505.1120895813	31565.1185984793	24366.6435498106	4197.47762791765	4251.40912209112	3738.69846893165	Up_hemocytes_Down_hemocytes_wssv
XM_027381689.1	26480.3068753164	4361.38304975336	2.74998289273984	1	2.6020622318423	1.11022302462516e-16	-2.6020622318423	13485	20257	17441	6292	5358	7170	13180.3955932379	37438.6443848817	28821.8806478295	4509.99474638966	4438.63017851992	4135.5242243505	Up_hemocytes_Down_hemocytes_wssv
XM_027381691.1	601.987713261929	134.585160224449	1.28618800911987	0.998392401034305	2.16121469876959	0.00160759896569496	-2.16121469876959	464	544	210	196	150	241	453.518988154422	1005.41158835838	347.032563272989	140.489346836042	124.261763116459	139.004370720847	Up_hemocytes_Down_hemocytes_wssv
XM_027381692.1	552.444731150144	133.217312364085	1.09642126103975	0.996480988298327	2.05204855736098	0.00351901170167257	-2.05204855736098	391	546	161	207	178	180	382.167940449093	1009.10795449205	266.058298509291	148.373953036024	147.457292231531	103.820691824699	Up_hemocytes_Down_hemocytes_wssv
XM_027381693.1	6607.23286061775	820.959435434491	2.30345251548493	1	3.00866334730143	4.44089209850063e-16	-3.00866334730143	2834	5900	3720	1064	1196	1230	2769.98450954662	10904.280094328	6147.43397797866	762.656454252798	990.780457915234	709.441394135441	Up_hemocytes_Down_hemocytes_wssv
XM_027381702.1	10241.8686205375	3287.9533570393	1.99945050266357	0.999954073429844	1.63921721969919	4.59265701557854e-05	-1.63921721969919	6831	8005	5600	5232	4274	4461	6676.69872431651	14794.7054500162	9254.2016872797	3750.20542166413	3540.63183706497	2573.02281238878	Up_hemocytes_Down_hemocytes_wssv
XM_027381752.1	520562.901022432	74226.7361747668	2.52911520959819	1	2.8100616602211	0	-2.8100616602211	306719	467785	240446	128004	74213	120410	299790.712344259	864552.315919528	397345.67480351	91751.0120020443	61478.9215077452	69450.275014511	Up_hemocytes_Down_hemocytes_wssv
XM_027381766.1	106098.497045026	10310.7237345622	2.36373656906766	1	3.36318671205683	0	-3.36318671205683	58105	107038	38533	18334	10587	15639	56792.501738605	197825.819107912	63677.1702885622	13141.4881882244	8770.39524075968	9020.28777470258	Up_hemocytes_Down_hemocytes_wssv
XM_027381835.1	333.639297094797	113.963709164773	1.04224883482784	0.996067105985899	1.54971474120777	0.00393289401410057	-1.54971474120777	358	160	215	218	128	138	349.913357239835	295.70929069364	355.295243350917	156.258559236006	106.036704526045	79.595863732269	Up_hemocytes_Down_hemocytes_wssv
XM_027381863.1	23777.4601906762	7114.75084215324	2.24229607438532	1	1.74070948091798	1.11022302462516e-16	-1.74070948091798	16698	18871	12184	11061	8128	11586	16320.8191038848	34877.062654248	20134.4988138957	7928.32992527274	6733.33073740386	6682.59186378311	Up_hemocytes_Down_hemocytes_wssv
XM_027381872.1	19015.8789915651	6325.5491168805	2.17135110591608	0.999999999999533	1.58794199797353	4.67070826459803e-13	-1.58794199797353	13455	14732	10087	9553	7427	10362	13151.0732448658	27227.4329406169	16669.1307892126	6847.4220934934	6152.61409777294	5976.61115937516	Up_hemocytes_Down_hemocytes_wssv
XM_027381884.1	18283.8789748948	6246.77323867943	2.20654407939825	1	1.54938910922404	0	-1.54938910922404	13243	13934	9776	9325	7543	10069	12943.8619830367	25752.5828532824	16155.1920883654	6683.99571043923	6248.70986124967	5807.6141443494	Up_hemocytes_Down_hemocytes_wssv
XM_027382089.1	158.851688617114	49.3499043321843	0.752259100993176	0.990971955942197	1.6865612331519	0.00902804405780322	-1.6865612331519	122	137	63	111	59	34	119.244216713016	253.201080156429	104.109768981897	79.5628443816358	48.8762934924739	19.6105751224431	Up_hemocytes_Down_hemocytes_wssv
XM_027382092.1	387.723171579617	82.0751943507297	1.45745273108632	0.998904748231461	2.24000879158768	0.0010952517685392	-2.24000879158768	380	153	308	145	91	116	371.416412712673	282.772009225794	508.981092800383	103.933445363398	75.3854696239852	66.9066680648059	Up_hemocytes_Down_hemocytes_wssv
XM_027382125.1	69235.3466110656	22982.0821876342	2.06673247204819	0.9973571231261	1.59099924996942	0.00264287687390041	-1.59099924996942	36684	46313	52196	22753	36882	38288	35855.3675893466	85594.902374341	86255.7698695091	16308.9495334717	30553.482315075	22083.8147143559	Up_hemocytes_Down_hemocytes_wssv
XM_027382160.1	137.615093444221	20.543151024457	1.36024522102715	0.999248443082203	2.74390931918098	0.000751556917797047	-2.74390931918098	82	121	66	34	22	33	80.1477522169453	223.630151087065	109.067377028654	24.3706009817623	18.225058590414	19.0337935011948	Up_hemocytes_Down_hemocytes_wssv
XM_027382161.1	24529.255331734	6388.77563345982	2.69210485852189	1	1.94089205686281	0	-1.94089205686281	18368	18559	12910	9629	8056	9693	17953.0964965958	34300.4295373954	21334.2399612109	6901.89755451145	6673.68509110796	5590.74425476003	Up_hemocytes_Down_hemocytes_wssv
XM_027382167.1	290.493996731264	68.6640467156977	1.51640823424559	0.999962255954603	2.08088155945264	3.77440453971367e-05	-2.08088155945264	291	171	164	112	87	93	284.426779208916	316.039304428828	271.015906556048	80.2796267634524	72.0718226075463	53.6406907760944	Up_hemocytes_Down_hemocytes_wssv
XM_027382169.1	142.774758467021	43.2271920649387	1.07734820656785	0.996274426079708	1.72372991361086	0.00372557392029194	-1.72372991361086	147	95	66	75	45	67	143.679507023061	175.577391349349	109.067377028654	53.7586786362404	37.2785289349377	38.6443686236379	Up_hemocytes_Down_hemocytes_wssv
XM_027382170.1	148.970915409128	47.7165621255551	1.02663622502924	0.995791371344096	1.64246868229923	0.00420862865590377	-1.64246868229923	149	104	66	76	59	69	145.634330247864	192.211038950866	109.067377028654	54.475461018057	48.8762934924739	39.7979318661345	Up_hemocytes_Down_hemocytes_wssv
XM_027382171.1	168.635649699282	36.8367576749064	1.29326287957854	0.998648665850562	2.19469156737859	0.00135133414943844	-2.19469156737859	125	120	98	66	38	55	122.176451550222	221.78196802023	161.948529527395	47.3076371998916	31.4796466561696	31.7229891686579	Up_hemocytes_Down_hemocytes_wssv
XM_027382176.1	8768.3587767952	2009.61133024922	2.97835621002952	1	2.12539032724184	0	-2.12539032724184	6157	5637	5972	2598	2331	3876	6017.92329755771	10418.2079477503	9868.94508507756	1862.20062795937	1931.02779882977	2235.60556395851	Up_hemocytes_Down_hemocytes_wssv
XM_027382248.1	214.499069656238	680.508842785811	-1.07990226752904	0.995817297284278	-1.665642518411	0.00418270271572174	1.665642518411	234	76	166	643	1264	925	228.714317302015	140.461913079479	274.32097858722	460.891071508035	1047.1124571947	533.522999654702	Down_hemocytes_Up_hemocytes_wssv
XM_027382424.1	137648.970298956	37475.013697773	2.16268551112559	0.999999999986497	1.87699290708961	1.35034206039109e-11	-1.87699290708961	66483	82984	117756	44884	58669	54875	64981.256227307	153369.623618257	194596.031051305	32172.0604254535	48602.0892018636	31650.8914660019	Up_hemocytes_Down_hemocytes_wssv
XM_027382549.1	119477.744361719	35159.3594583103	2.55088975714914	1	1.76476121369488	2.22044604925031e-16	-1.76476121369488	71588	84789	79730	49875	45549	55472	69970.9425086181	156705.594053894	131756.696522645	35749.5212930999	37733.326987944	31995.2300938872	Up_hemocytes_Down_hemocytes_wssv
XM_027382688.1	144.924416383228	35.1022011802127	0.941397167161204	0.99522256329508	2.04566726918449	0.00477743670491981	-2.04566726918449	114	107	76	65	11	86	111.424923813802	197.755588151372	125.59273718451	46.590854818075	9.112529295207	49.6032194273561	Up_hemocytes_Down_hemocytes_wssv
XM_027382718.1	133.671244805035	388.135590604557	-0.969642971924658	0.992151557410271	-1.53787158100027	0.00784844258972939	1.53787158100027	168	87	46	535	605	485	164.205150883498	160.791926814667	76.0166567169404	383.478574271848	501.189111236385	279.739086305438	Down_hemocytes_Up_hemocytes_wssv
XM_027382822.1	1988.82768917026	344.631398391103	2.54131482670771	1	2.52879223483458	0	-2.52879223483458	1539	1193	1366	568	382	538	1504.23647148633	2204.88239873446	2257.36419729001	407.132392871794	316.453290069916	310.3085122316	Up_hemocytes_Down_hemocytes_wssv
XM_027382845.1	193.387846097795	579.525256257525	-1.01768601380021	0.994600621839484	-1.58337440842409	0.00539937816051606	1.58337440842409	208	68	152	610	1048	751	203.301615379569	125.676448544797	251.18547436902	437.237252908089	868.175518306994	433.162997557493	Down_hemocytes_Up_hemocytes_wssv
XM_027382846.1	62834.9177108456	15949.1239236679	2.41771438564258	0.999999999999999	1.97808931581474	1.11022302462516e-15	-1.97808931581474	32272	40639	49532	18562	23021	26824	31543.02755543	75108.3116531178	81853.4139239889	13304.9145712786	19070.86699136	15471.5902083651	Up_hemocytes_Down_hemocytes_wssv
XM_027382868.1	764.403605453518	192.764414567283	1.60540554437473	1	1.98749583682659	0	-1.98749583682659	769	362	528	300	160	400	751.629529936963	669.042270194361	872.539016229228	215.034714544962	132.545880657556	230.712648499331	Up_hemocytes_Down_hemocytes_wssv
XM_027382961.1	428.577747183451	87.4243135974942	1.31916066368321	0.999272084726146	2.29345047474802	0.000727915273853963	-2.29345047474802	522	315	117	160	96	118	510.208861673725	582.177666053104	193.346713823522	114.685181090646	79.5275283945338	68.0602313073025	Up_hemocytes_Down_hemocytes_wssv
XM_027382988.1	33.8883990523623	120.413952605081	-1.00510456409441	0.992801173553052	-1.82913918164742	0.00719882644694769	1.82913918164742	49	13	18	133	133	270	47.8931690076869	24.0263798688583	29.7456482805419	95.3320567815997	110.178763296594	155.731037737048	Down_hemocytes_Up_hemocytes_wssv
XM_027382995.1	249.567537170942	29.590158869425	1.64166629345353	1	3.07624093844129	0	-3.07624093844129	160	181	156	60	26	42	156.385857984284	334.521135097181	257.795618431363	43.0069429089923	21.5387056068529	24.2248280924297	Up_hemocytes_Down_hemocytes_wssv
XM_027383237.1	395.630389380321	97.0715843653008	1.23441894981369	0.998828685418959	2.02703230306987	0.00117131458104069	-2.02703230306987	477	288	114	151	106	165	466.225339115645	532.276723248553	188.389105776765	108.234139654297	87.8116459356311	95.1689675059739	Up_hemocytes_Down_hemocytes_wssv
XM_027383243.1	90.9139383266162	30.3499555386175	0.810644382760881	0.990372639184233	1.58280709288787	0.00962736081576665	-1.58280709288787	134	32	50	41	25	71	130.973156061837	59.1418581387281	82.626800779283	29.3880776544781	20.7102938527432	40.9514951086312	Up_hemocytes_Down_hemocytes_wssv
XM_027383305.1	711.848061265629	240.887282935921	1.13475986932812	0.993970880149462	1.56321110942594	0.00602911985053844	-1.56321110942594	477	525	423	241	315	501	466.225339115645	970.296110088507	699.022734592734	172.744554017786	260.949702544564	288.967592245412	Up_hemocytes_Down_hemocytes_wssv
XM_027383306.1	805.996824396617	252.504165255946	1.19089711149308	0.998981806216298	1.67446696813248	0.00101819378370205	-1.67446696813248	520	622	460	253	307	558	508.254038448922	1149.56986757153	760.166567169404	181.345942599584	254.322408511686	321.844144656566	Up_hemocytes_Down_hemocytes_wssv
XM_027383411.1	71.4202588023341	22.0543130503352	0.795398834538406	0.989388670490259	1.69527253782255	0.0106113295097406	-1.69527253782255	83	47	28	29	13	60	81.1251638293471	86.8646041412568	46.2710084363985	20.7866890726796	10.7693528034265	34.6068972748996	Up_hemocytes_Down_hemocytes_wssv
XM_027383580.1	182268.699044453	50212.9148174237	2.02854503649631	0.999361924564053	1.85993644922806	0.000638075435947072	-1.85993644922806	96138	92955	170067	58141	82275	70749	93966.3975930816	171797.856977671	281041.842562606	41674.4444611954	68157.5770693778	40806.7229216978	Up_hemocytes_Down_hemocytes_wssv
XM_027383622.1	2.15915245542229	66.0979766989019	-1.90894257284415	1	-4.93606909138841	1.11022302462516e-16	4.93606909138841	2	2	0	91	36	179	1.95482322480354	3.6963661336705	0.82626800779283	65.2271967453051	29.8228231479502	103.24391020345	Down_hemocytes_Up_hemocytes_wssv
XM_027383736.1	39.2375701075672	121.705923742483	-0.790773430378745	0.991736572645168	-1.63309178281251	0.00826342735483199	1.63309178281251	69	12	17	158	162	204	67.4414012557223	22.178196802023	28.0931122649562	113.251616327013	134.202704165776	117.663450734659	Down_hemocytes_Up_hemocytes_wssv
XM_027383758.1	1615.47377591954	226.901991672565	1.85151163503633	0.999101534250756	2.83181615374959	0.000898465749244126	-2.83181615374959	946	1446	756	407	292	255	924.631385332077	2672.47271464377	1249.31722778276	291.730429399331	241.89623220004	147.079313418323	Up_hemocytes_Down_hemocytes_wssv
XM_027383802.1	20367.3964349083	5692.68867238859	1.72101505068666	0.999999753216034	1.83907946491656	2.46783965818231e-07	-1.83907946491656	9585	10099	20011	5965	10334	7354	9368.49030487099	18664.8007919692	33068.8982078846	4275.60690753566	8560.80706696992	4241.65204266019	Up_hemocytes_Down_hemocytes_wssv
XR_003475419.1	594.797704956501	99.5753865252978	1.7882909397933	0.997691988865987	2.5785380008488	0.00230801113401269	-2.5785380008488	531	420	296	160	85	197	519.005566185341	776.236888070806	489.150660613355	114.685181090646	70.4149990993268	113.62597938592	Up_hemocytes_Down_hemocytes_wssv
XR_003475420.1	589.644461142494	98.8340970249727	1.72432317211841	0.999999447282907	2.5767645607059	5.52717093316168e-07	-2.5767645607059	489	441	288	157	87	194	477.954278464467	815.048732474346	475.93037248867	112.534833945197	72.0718226075463	111.895634522175	Up_hemocytes_Down_hemocytes_wssv
XR_003475421.1	587.814174604295	105.314899211621	1.81253756291507	0.997332202871755	2.4806505955324	0.00266779712824494	-2.4806505955324	542	410	288	160	103	201	529.757093921761	757.755057402453	475.93037248867	114.685181090646	85.3264106733019	115.933105870914	Up_hemocytes_Down_hemocytes_wssv
XR_003475463.1	574.035247918541	80.4813252056545	1.67119885082079	0.99999999999999	2.83441336063976	9.54791801177635e-15	-2.83441336063976	386	277	504	162	74	111	377.280882387084	511.946709513365	832.878151855173	116.118745854279	61.3024698041198	64.0227599585642	Up_hemocytes_Down_hemocytes_wssv
XR_003475464.1	712.010974915011	107.587765765689	1.53430814077036	0.999998797500642	2.72638544641005	1.2024993583104e-06	-2.72638544641005	520	262	692	229	94	140	508.254038448922	484.223963510836	1143.55492278528	164.143165435987	77.8707048863144	80.7494269747657	Up_hemocytes_Down_hemocytes_wssv
XR_003475479.1	176.40312971223	61.002148395481	0.763580362122128	0.990129298705339	1.53194419912255	0.0098707012946615	-1.53194419912255	151	143	71	70	113	68	147.589153472668	264.290178557441	117.330057106582	50.1747667271577	93.6105282143992	39.2211502448862	Up_hemocytes_Down_hemocytes_wssv
XR_003475515.1	785.251680213399	254.361990438119	1.11423133638236	0.995172874098076	1.62627202144204	0.00482712590192436	-1.62627202144204	694	482	476	586	137	398	678.32365900683	890.824238214591	786.607143418774	420.034475744492	113.492410313033	229.559085256834	Up_hemocytes_Down_hemocytes_wssv
XR_003475547.1	20121.7351379675	6156.46509220905	2.90887130157788	1	1.70858058724862	0	-1.70858058724862	20713	13032	9703	12992	5304	8258	20245.1267276779	24085.521726997	16034.5569592277	9312.43670456048	4393.89594379799	4763.06262826868	Up_hemocytes_Down_hemocytes_wssv
XR_003475568.1	7.30092094958622	53.0315895334711	-1.07601112781639	0.995555170083134	-2.86070162711227	0.00444482991686646	2.86070162711227	14	4	0	52	83	92	13.6837625736248	7.39273226734101	0.82626800779283	37.27268385446	68.7581755911074	53.063909154846	Down_hemocytes_Up_hemocytes_wssv
XR_003475635.1	842.785620422172	174.329003490882	1.35615974735715	0.999079132270377	2.27335308544822	0.000920867729622632	-2.27335308544822	621	766	306	323	136	310	606.972611301501	1415.7082291958	505.676020769212	231.520709326742	112.663998558923	178.802302586981	Up_hemocytes_Down_hemocytes_wssv
XR_003475675.1	847.474835775338	194.863468021002	1.53117073739424	0.999997612809289	2.12070688361772	2.38719071143922e-06	-2.12070688361772	506	610	557	316	183	358	494.570275875297	1127.3916707695	920.462560681213	226.503232654026	151.59935100208	206.487820406901	Up_hemocytes_Down_hemocytes_wssv
XR_003475689.1	51.6173104801436	163.527523475395	-1.06882589119524	0.995163178820481	-1.66360660067522	0.00483682117951889	1.66360660067522	47	33	29	182	253	261	45.9383457828833	60.9900412055633	47.9235444519841	130.45439349061	209.588173789761	150.540003145813	Down_hemocytes_Up_hemocytes_wssv
XR_003475690.1	39.1186309859101	158.163074740479	-1.35851702874781	0.998048905658478	-2.0154850358538	0.00195109434152207	2.0154850358538	36	23	24	180	236	260	35.1868180464638	42.5082105372108	39.6608643740558	129.020828726977	195.505173969896	149.963221524565	Down_hemocytes_Up_hemocytes_wssv
XR_003475707.1	126.59119944296	42.0866109937655	1.01154432865711	0.99551594990913	1.58874386574118	0.00448405009087049	-1.58874386574118	124	80	67	63	61	53	121.19903993782	147.85464534682	110.719913044239	45.157290054442	50.5331170006934	30.5694259261613	Up_hemocytes_Down_hemocytes_wssv
XR_003475769.1	294.588918746073	1569.21698366824	-1.6881559960719	0.999985548513768	-2.41326978682644	1.44514862321365e-05	2.41326978682644	248	229	132	1669	2984	1802	242.39807987564	423.233922305273	218.134754057307	1196.3097952518	2471.98067426343	1039.36048148948	Down_hemocytes_Up_hemocytes_wssv
XR_003475781.1	120.173419140482	440.807298856218	-1.05965261100953	0.995030516794822	-1.87503028694054	0.0049694832051782	1.87503028694054	94	47	110	363	790	707	91.8766915657666	86.8646041412568	181.778961714423	260.192004599404	654.445285746685	407.784606222567	Down_hemocytes_Up_hemocytes_wssv
XR_003475782.1	121.292748724226	478.040542099676	-1.07796272068972	0.995684910989138	-1.97863967277006	0.00431508901086175	1.97863967277006	85	50	114	357	898	753	83.0799870541506	92.4091533417626	188.389105776765	255.891310308504	743.913755190535	434.31656079999	Down_hemocytes_Up_hemocytes_wssv
XR_003475783.1	121.979354089253	453.50208738334	-1.01619571518215	0.994393672371468	-1.89447220960752	0.00560632762853208	1.89447220960752	91	39	124	359	790	778	88.9444567285613	72.0791396065748	204.914465932622	257.324875072138	654.445285746685	448.736101331198	Down_hemocytes_Up_hemocytes_wssv
XR_003475784.1	94.5907550019586	440.396542066986	-1.21244860921955	0.995650646464714	-2.21903204993823	0.00434935353528587	2.21903204993823	108	24	81	373	791	691	105.560454139391	44.356393604046	133.855417262438	267.359828417569	655.273697500794	398.556100282594	Down_hemocytes_Up_hemocytes_wssv
