ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027369306.1	-11.4882650438787	2.70385413477964	-13.8071190902569	2.85910609210521e-09	1.79310205083784e-07	11.2107555215715	7350	9908	9506	10828	20551	9863	0	2	2	7	2	78	188.181262276967	299.392559706705	227.084346776683	575.493079606396	704.22250438558	287.780352368049	0	0.0282875187785652	0.0247863688524598	0.150275610398697	0.0664353291942053	1.833174002669	Up_hep_Down_gills
XM_027369372.1	10.0718014535066	2.01764491246567	8.45782312775909	1.02368100773505e-06	9.10742805393304e-06	5.96185979960208	21	6	8	0	0	17	65	12617	36065	11084	2754	4907	0.537660749362762	0.181303528284238	0.191108223670678	0	0	0.496022101820625	18.8594041632861	178.451812214579	446.960196331981	237.950695094166	91.4814483004207	115.325446552523	Down_hep_Up_gills
XM_027369399.1	-8.68593534372664	-1.24935392656797	-9.64520600666756	2.242204181916e-07	2.5883452982311e-06	7.33176657584379	101	270	242	600	539	217	0	0	2	0	0	0	2.58589217550662	8.1586587727907	5.781023766038	31.889162150336	18.469949387564	6.3315762408868	0	0	0.0247863688524598	0	0	0	Up_hep_Down_gills
XM_027369407.1	2.06227059701026	5.01106022191028	5.55043211974325	8.60414934403639e-05	0.000416131905569477	1.36756385874237	1133	885	1000	166	194	466	215	7867	4921	2709	1775	2479	29.0080775727624	26.7422704219251	23.8885279588347	8.82266819492628	6.64781109682266	13.5968411440242	62.3811060785617	111.268955115486	60.9868605614773	58.1566612242959	58.9613546598572	58.2620301617494	Down_hep_Up_gills
XM_027369415.1	-8.26757459254518	0.726093331441606	-12.5708087657829	9.16840737818442e-09	2.99783412529763e-07	10.1612466429899	683	693	674	1214	1713	989	0	9	9	1	2	4	17.4867758007032	20.9405575168295	16.1008678442546	64.5224047508464	58.6994866435939	28.8568152176823	0	0.127293834503544	0.111538659836069	0.0214679443426711	0.0664353291942053	0.0940089232137949	Up_hep_Down_gills
XM_027369416.1	-8.73753407245917	-0.400832914122802	-15.2680907175614	8.07580895625714e-10	1.1439936121233e-07	12.0509227408008	457	401	545	440	781	451	0	3	2	0	0	2	11.7005220218468	12.1171191403299	13.0192477375649	23.385385576913	26.7625797248376	13.1591745835942	0	0.0424312781678478	0.0247863688524598	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027369417.1	-8.13421088460915	0.0718876645902352	-15.4512589695892	6.94540028394753e-10	1.08410631309406e-07	12.1698569579845	500	480	646	548	905	411	0	2	2	3	2	2	12.8014464133991	14.504282262739	15.4319890614072	29.1254347639735	31.0116960960026	11.992063755781	0	0.0282875187785652	0.0247863688524598	0.0644038330280132	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XM_027369418.1	-7.78387123534004	0.14781937916146	-12.7260800847416	7.87831227933307e-09	2.8167543416651e-07	10.2562271174518	469	379	554	519	896	462	0	10	6	4	2	0	12.0077567357684	11.452339536621	13.2342444891944	27.5841252600406	30.7032924884181	13.4801300612429	0	0.141437593892826	0.0743591065573794	0.0858717773706843	0.0664353291942053	0	Up_hep_Down_gills
XM_027369430.1	-4.69403674085907	-1.15404343716925	-7.38603183717868	4.61745349156121e-06	3.25193852675195e-05	4.52029994694379	50	49	81	142	74	81	0	4	16	5	0	4	1.28014464133991	1.48064548098794	1.93497076466561	7.54710170891284	2.53576299569524	2.3633994263218	0	0.0565750375571305	0.198290950819678	0.107339721713355	0	0.0940089232137949	Up_hep_Down_gills
XM_027369438.1	-5.04316763071508	-1.04919139395884	-6.48405969366563	1.83533822083065e-05	0.000106609017576825	3.21436264674673	49	75	82	123	94	156	0	18	17	8	0	0	1.25454174851311	2.26629410355297	1.95885929262445	6.53727824081887	3.22110434588314	4.55173222847162	0	0.254587669007087	0.210684135245908	0.171743554741369	0	0	Up_hep_Down_gills
XM_027369448.1	-5.76246603353673	-1.76590196578127	-7.34063917856203	4.93696177306785e-06	3.43272282061948e-05	4.45374402391255	39	58	63	103	83	96	0	0	14	4	0	0	0.99851282024513	1.7526007734143	1.50497726140659	5.47430616914101	2.8441666032798	2.80106598675177	0	0	0.173504581967219	0.0858717773706843	0	0	Up_hep_Down_gills
XM_027369455.1	-5.22635281935239	-1.3137755816429	-7.90713073627051	2.181925535743e-06	1.70489671763448e-05	5.21727559918985	61	55	74	144	87	82	0	2	11	0	2	4	1.56177646243469	1.66194900927218	1.76775106895377	7.65339891608063	2.98123487331738	2.39257719701713	0	0.0282875187785652	0.136325028688529	0	0.0664353291942053	0.0940089232137949	Up_hep_Down_gills
XM_027369479.1	-4.62528596786576	-1.01806536565196	-9.29926024950425	3.43773943508506e-07	3.65926988949955e-06	6.91314760320447	74	50	75	137	72	89	0	6	7	6	2	2	1.89461406918307	1.51086273570198	1.7916395969126	7.28135869099338	2.46722886067645	2.59682159188445	0	0.0848625563356957	0.0867522909836093	0.128807666056026	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XM_027369481.1	4.09872831375559	2.67877134589756	7.23749072084517	5.75325310255786e-06	3.91213030023913e-05	4.28188964781965	49	6	80	39	110	101	235	1256	1986	1258	634	1053	1.25454174851311	0.181303528284238	1.91108223670678	2.07279553977184	3.76937742603347	2.94695484022842	68.1839996672651	17.764561792939	24.6128642704926	27.0066739830802	21.0599993545631	24.7478490360315	Down_hep_Up_gills
XM_027369483.1	4.56624128481947	2.93994122332385	5.40467987270745	0.000110714347799171	0.000518546533962427	1.29904638736825	47	32	69	22	21	364	30	899	2095	3243	4766	2962	1.20333596285952	0.966952150849268	1.6483084291596	1.16926927884565	0.719608417697298	10.6207085331004	8.70434038305511	12.7152396909651	25.9637213729516	69.6205435032823	158.315389469791	69.6136076398151	Down_hep_Up_gills
